測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
38421010,2023/04/01,02,0.001,,,,,,,,,0.012,17,,SE,0.4,,
38421010,2023/04/01,03,0.001,,,,,,,,,0.011,10,,SE,0.4,,
38421010,2023/04/01,04,0.001,,,,,,,,,0.013,28,,CALM,0.3,,
38421010,2023/04/01,05,0.001,,,,,,,,,0.012,8,,CALM,0.1,,
38421010,2023/04/01,06,0.001,,,,,,,,,0.015,17,,CALM,0,,
38421010,2023/04/01,07,0.001,,,,,,,,,0.015,12,,CALM,0,,
38421010,2023/04/01,08,0.001,,,,,,,,,0.019,22,,CALM,0.1,,
38421010,2023/04/01,09,0.001,,,,,,,,,0.011,9,,NE,0.7,,
38421010,2023/04/01,10,0.004,,,,,,,,,0.019,28,,NE,0.6,,
38421010,2023/04/01,11,0.003,,,,,,,,,0.018,22,,NE,0.7,,
38421010,2023/04/01,12,0.003,,,,,,,,,0.025,20,,NE,0.6,,
38421010,2023/04/01,13,0.003,,,,,,,,,0.016,11,,NE,0.5,,
38421010,2023/04/01,15,0.003,,,,,,,,,0.032,24,,WNW,0.5,,
38421010,2023/04/01,16,0.004,,,,,,,,,0.033,18,,W,0.5,,
38421010,2023/04/01,17,0.004,,,,,,,,,0.025,21,,CALM,0,,
38421010,2023/04/01,18,0.003,,,,,,,,,0.023,19,,SW,0.4,,
38421010,2023/04/01,19,0.003,,,,,,,,,0.020,16,,CALM,0.1,,
38421010,2023/04/01,20,0.002,,,,,,,,,0.019,20,,CALM,0.2,,
38421010,2023/04/01,21,0.002,,,,,,,,,0.026,17,,CALM,0.2,,
38421010,2023/04/01,22,0.001,,,,,,,,,0.018,28,,CALM,0,,
38421010,2023/04/01,23,0.001,,,,,,,,,0.016,20,,CALM,0.1,,
38421010,2023/04/01,24,0.001,,,,,,,,,0.016,4,,CALM,0.2,,
38421010,2023/04/02,01,0.001,,,,,,,,,0.014,2,,CALM,0.3,,
38421010,2023/04/02,02,0.001,,,,,,,,,0.015,9,,CALM,0.3,,
38421010,2023/04/02,03,0.001,,,,,,,,,0.021,3,,CALM,0.1,,
38421010,2023/04/02,04,0.001,,,,,,,,,0.020,18,,CALM,0.2,,
38421010,2023/04/02,05,0.002,,,,,,,,,0.021,23,,CALM,0.2,,
38421010,2023/04/02,06,0.002,,,,,,,,,0.019,20,,CALM,0.2,,
38421010,2023/04/02,07,0.002,,,,,,,,,0.023,9,,CALM,0.2,,
38421010,2023/04/02,08,0.002,,,,,,,,,0.022,18,,ENE,0.4,,
38421010,2023/04/02,09,0.002,,,,,,,,,0.020,25,,ENE,0.7,,
38421010,2023/04/02,10,0.002,,,,,,,,,0.024,24,,NE,0.8,,
38421010,2023/04/02,11,0.002,,,,,,,,,0.017,21,,NE,0.8,,
38421010,2023/04/02,12,0.002,,,,,,,,,0.015,14,,ENE,0.8,,
38421010,2023/04/02,13,0.002,,,,,,,,,0.015,0,,ENE,0.7,,
38421010,2023/04/02,14,0.002,,,,,,,,,0.011,20,,ENE,0.5,,
38421010,2023/04/02,15,0.002,,,,,,,,,0.011,0,,NE,0.6,,
38421010,2023/04/02,16,0.001,,,,,,,,,0.013,4,,NE,0.5,,
38421010,2023/04/02,17,0.001,,,,,,,,,0.008,1,,ENE,0.5,,
38421010,2023/04/02,18,0.001,,,,,,,,,0.003,2,,E,1.0,,
38421010,2023/04/02,19,0.001,,,,,,,,,0.010,0,,CALM,0.3,,
38421010,2023/04/02,20,0.001,,,,,,,,,0.011,9,,CALM,0.3,,
38421010,2023/04/02,21,0.001,,,,,,,,,0.018,6,,SE,0.4,,
38421010,2023/04/02,22,0.002,,,,,,,,,0.015,17,,E,0.5,,
38421010,2023/04/02,23,0.002,,,,,,,,,0.011,0,,ESE,0.5,,
38421010,2023/04/02,24,0.002,,,,,,,,,0.016,13,,ESE,0.4,,
38421010,2023/04/03,01,0.002,,,,,,,,,0.011,10,,CALM,0.3,,
38421010,2023/04/03,02,-,,,,,,,,,0.013,13,,CALM,0.2,,
38421010,2023/04/03,03,0.001,,,,,,,,,0.014,31,,CALM,0.2,,
38421010,2023/04/03,04,0.001,,,,,,,,,0.015,12,,SE,0.5,,
38421010,2023/04/03,05,0.001,,,,,,,,,0.012,14,,CALM,0.3,,
38421010,2023/04/03,06,0.001,,,,,,,,,0.017,0,,CALM,0.1,,
38421010,2023/04/03,07,0.001,,,,,,,,,0.017,10,,CALM,0.1,,
38421010,2023/04/03,08,0.001,,,,,,,,,0.015,9,,CALM,0.3,,
38421010,2023/04/03,09,0.002,,,,,,,,,0.015,0,,NE,0.4,,
38421010,2023/04/03,10,0.002,,,,,,,,,0.016,9,,ENE,0.6,,
38421010,2023/04/03,11,0.002,,,,,,,,,0.018,24,,NE,0.5,,
38421010,2023/04/03,12,0.002,,,,,,,,,0.014,4,,ENE,0.8,,
38421010,2023/04/03,13,0.002,,,,,,,,,0.014,14,,ENE,0.7,,
38421010,2023/04/03,14,0.002,,,,,,,,,0.015,21,,NNE,0.5,,
38421010,2023/04/03,15,0.002,,,,,,,,,0.014,1,,NE,0.6,,
38421010,2023/04/03,16,0.001,,,,,,,,,0.017,10,,WNW,0.5,,
38421010,2023/04/03,17,0.001,,,,,,,,,0.017,11,,CALM,0,,
38421010,2023/04/03,18,0.002,,,,,,,,,0.035,22,,CALM,0.1,,
38421010,2023/04/03,19,0.001,,,,,,,,,0.021,26,,CALM,0.3,,
38421010,2023/04/03,20,0.001,,,,,,,,,0.021,23,,WSW,0.4,,
38421010,2023/04/03,21,0.001,,,,,,,,,0.019,19,,SE,1.1,,
38421010,2023/04/03,22,0.001,,,,,,,,,0.010,0,,CALM,0.2,,
38421010,2023/04/03,23,0.001,,,,,,,,,0.012,2,,CALM,0.2,,
38421010,2023/04/03,24,0.001,,,,,,,,,0.013,13,,CALM,0.2,,
38421010,2023/04/04,01,0.001,,,,,,,,,0.012,6,,CALM,0.3,,
38421010,2023/04/04,02,0.001,,,,,,,,,0.016,0,,CALM,0.3,,
38421010,2023/04/04,03,0,,,,,,,,,0.014,23,,CALM,0.3,,
38421010,2023/04/04,04,0,,,,,,,,,0.015,7,,CALM,0.2,,
38421010,2023/04/04,05,0,,,,,,,,,0.019,3,,CALM,0.1,,
38421010,2023/04/04,06,0,,,,,,,,,0.016,16,,CALM,0.2,,
38421010,2023/04/04,07,0,,,,,,,,,0.015,15,,CALM,0.1,,
38421010,2023/04/04,08,0.001,,,,,,,,,0.016,1,,CALM,0.1,,
38421010,2023/04/04,09,0.001,,,,,,,,,0.021,17,,NE,0.4,,
38421010,2023/04/04,10,0.002,,,,,,,,,0.015,9,,ENE,0.6,,
38421010,2023/04/04,11,0.002,,,,,,,,,0.026,2,,ENE,0.7,,
38421010,2023/04/04,12,0.002,,,,,,,,,0.018,12,,ENE,1.0,,
38421010,2023/04/04,13,0.002,,,,,,,,,0.016,9,,CALM,0.3,,
38421010,2023/04/04,14,0.002,,,,,,,,,0.014,13,,CALM,0.3,,
38421010,2023/04/04,16,0.002,,,,,,,,,0.016,15,,NE,0.6,,
38421010,2023/04/04,17,0.002,,,,,,,,,0.017,14,,CALM,0.3,,
38421010,2023/04/04,18,0.001,,,,,,,,,0.021,16,,CALM,0,,
38421010,2023/04/04,19,0.001,,,,,,,,,0.014,22,,CALM,0.3,,
38421010,2023/04/04,20,0.001,,,,,,,,,0.011,17,,CALM,0.2,,
38421010,2023/04/04,21,0.001,,,,,,,,,0.014,8,,SE,0.6,,
38421010,2023/04/04,22,0.001,,,,,,,,,0.013,8,,N,0.4,,
38421010,2023/04/04,23,0.001,,,,,,,,,0.014,14,,W,0.6,,
38421010,2023/04/04,24,0.001,,,,,,,,,0.015,16,,NNW,0.5,,
38421010,2023/04/05,01,0.001,,,,,,,,,0.012,15,,W,0.7,,
38421010,2023/04/05,02,0.001,,,,,,,,,0.014,4,,SSW,0.7,,
38421010,2023/04/05,03,0.001,,,,,,,,,0.013,1,,CALM,0.3,,
38421010,2023/04/05,04,0.001,,,,,,,,,0.014,10,,WSW,1.0,,
38421010,2023/04/05,05,0.001,,,,,,,,,0.012,9,,CALM,0.3,,
38421010,2023/04/05,06,0.001,,,,,,,,,0.012,3,,CALM,0.3,,
38421010,2023/04/05,07,0.001,,,,,,,,,0.010,4,,CALM,0.3,,
38421010,2023/04/05,08,0.001,,,,,,,,,0.014,8,,CALM,0.3,,
38421010,2023/04/05,09,0.001,,,,,,,,,0.009,-6,,SSE,0.6,,
38421010,2023/04/05,10,0,,,,,,,,,0.009,-8,,SSW,1.3,,
38421010,2023/04/05,11,0,,,,,,,,,0.009,0,,WSW,0.9,,
38421010,2023/04/05,12,0,,,,,,,,,0.017,-1,,WNW,0.6,,
38421010,2023/04/05,13,0,,,,,,,,,0.013,20,,WSW,1.5,,
38421010,2023/04/05,14,0,,,,,,,,,0.008,-6,,SSE,0.9,,
38421010,2023/04/05,15,0,,,,,,,,,0.009,5,,WSW,1.5,,
38421010,2023/04/05,16,0,,,,,,,,,0.014,7,,SE,1.4,,
38421010,2023/04/05,17,0,,,,,,,,,0.013,5,,SW,1.2,,
38421010,2023/04/05,18,0,,,,,,,,,0.012,7,,SE,1.6,,
38421010,2023/04/05,19,0,,,,,,,,,0.012,0,,SE,2.0,,
38421010,2023/04/05,20,0,,,,,,,,,0.013,4,,SE,1.8,,
38421010,2023/04/05,21,0,,,,,,,,,0.012,17,,SE,1.8,,
38421010,2023/04/05,22,0,,,,,,,,,0.011,-3,,SE,2.1,,
38421010,2023/04/05,23,0,,,,,,,,,0.005,8,,SE,2.1,,
38421010,2023/04/05,24,0,,,,,,,,,0.005,10,,SE,2.9,,
38421010,2023/04/06,01,0,,,,,,,,,0.010,9,,SE,2.4,,
38421010,2023/04/06,02,0,,,,,,,,,0.006,-3,,SE,2.3,,
38421010,2023/04/06,03,0,,,,,,,,,0.006,4,,SE,2.0,,
38421010,2023/04/06,04,0,,,,,,,,,0.004,6,,SSE,2.2,,
38421010,2023/04/06,05,0,,,,,,,,,0.008,-6,,SE,2.2,,
38421010,2023/04/06,06,0,,,,,,,,,0.011,5,,SSE,2.7,,
38421010,2023/04/06,07,0,,,,,,,,,0.010,4,,SE,2.7,,
38421010,2023/04/06,08,0,,,,,,,,,0.016,20,,SE,2.7,,
38421010,2023/04/06,09,0,,,,,,,,,0.018,-1,,SE,2.7,,
38421010,2023/04/06,10,0,,,,,,,,,0.008,9,,SE,2.8,,
38421010,2023/04/06,11,0,,,,,,,,,0.013,13,,SE,2.5,,
38421010,2023/04/06,12,0,,,,,,,,,0.012,11,,SE,2.3,,
38421010,2023/04/06,13,0,,,,,,,,,0.010,10,,SE,1.7,,
38421010,2023/04/06,14,0,,,,,,,,,0.011,9,,SE,1.7,,
38421010,2023/04/06,15,0,,,,,,,,,0.016,7,,SE,1.4,,
38421010,2023/04/06,16,0,,,,,,,,,0.009,17,,SSE,0.8,,
38421010,2023/04/06,17,0,,,,,,,,,0.010,3,,NNW,0.6,,
38421010,2023/04/06,18,0,,,,,,,,,0.009,-3,,WNW,0.4,,
38421010,2023/04/06,19,0,,,,,,,,,0.008,14,,SSE,0.6,,
38421010,2023/04/06,20,0,,,,,,,,,0.004,0,,SE,0.9,,
38421010,2023/04/06,21,0,,,,,,,,,0.009,0,,W,0.4,,
38421010,2023/04/06,22,0,,,,,,,,,0.006,-1,,SSE,1.6,,
38421010,2023/04/06,23,0,,,,,,,,,0.004,-22,,SSE,1.2,,
