測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
38205080,2025/03/01,01,0.001,0.001,0.018,0.019,,0.008,0.34,2.05,2.39,0.059,,,CALM,0.3,,
38205080,2025/03/01,02,0,0.001,0.017,0.018,,0.007,0.33,2.03,2.36,0.058,,,SW,0.4,,
38205080,2025/03/01,03,0,0.001,0.015,0.016,,0.007,0.28,2.00,2.28,0.051,,,CALM,0.3,,
38205080,2025/03/01,04,0,0,0.012,0.012,,0.012,0.24,2.01,2.25,0.052,,,CALM,0.3,,
38205080,2025/03/01,05,0,0,0.011,0.011,,0.007,0.23,2.01,2.24,0.047,,,S,0.4,,
38205080,2025/03/01,06,0,0,0.012,0.012,,0.006,0.26,2.03,2.29,0.046,,,CALM,0.2,,
38205080,2025/03/01,07,0,0.002,0.013,0.015,,0.004,0.23,2.01,2.24,0.047,,,CALM,0.1,,
38205080,2025/03/01,08,0,0.004,0.013,0.017,,0.005,0.26,2.03,2.29,0.045,,,WSW,0.4,,
38205080,2025/03/01,09,0.001,0.007,0.018,0.025,,0.006,0.24,1.99,2.23,0.063,,,CALM,0.2,,
38205080,2025/03/01,10,0.001,0.004,0.015,0.019,,0.018,0.22,1.98,2.20,0.063,,,NE,1.1,,
38205080,2025/03/01,11,0.001,0.002,0.009,0.011,,0.028,0.19,1.97,2.16,0.052,,,N,1.9,,
38205080,2025/03/01,12,0.001,0.002,0.006,0.008,,0.034,0.18,1.98,2.16,0.056,,,NNE,2.9,,
38205080,2025/03/01,13,0.001,0.002,0.007,0.009,,0.039,0.18,1.98,2.16,0.038,,,NE,2.2,,
38205080,2025/03/01,14,0.001,0.003,0.010,0.013,,0.037,0.19,1.99,2.18,0.042,,,N,2.7,,
38205080,2025/03/01,15,0.001,0.002,0.011,0.013,,0.040,0.20,1.99,2.19,0.040,,,NNE,1.6,,
38205080,2025/03/01,16,0.001,0.002,0.011,0.013,,0.042,0.23,2.00,2.23,0.037,,,ENE,1.1,,
38205080,2025/03/01,17,0.001,0.002,0.014,0.016,,0.039,0.36,2.00,2.36,0.041,,,N,2.1,,
38205080,2025/03/01,18,0.001,0.001,0.016,0.017,,0.036,0.28,2.00,2.28,0.046,,,NNE,0.7,,
38205080,2025/03/01,19,0.001,0,0.018,0.018,,0.030,0.27,2.01,2.28,0.054,,,ENE,0.5,,
38205080,2025/03/01,20,0.001,0,0.020,0.020,,0.020,0.33,2.01,2.34,0.051,,,NNW,1.0,,
38205080,2025/03/01,21,0.001,0.001,0.019,0.020,,0.017,0.36,2.01,2.37,0.057,,,N,1.0,,
38205080,2025/03/01,22,0.001,0,0.014,0.014,,0.022,0.32,2.01,2.33,0.052,,,NNE,0.6,,
38205080,2025/03/01,23,0.001,0,0.014,0.014,,0.021,0.28,2.01,2.29,0.055,,,CALM,0.1,,
38205080,2025/03/01,24,0.001,0.001,0.015,0.016,,0.018,0.32,2.02,2.34,0.061,,,N,1.3,,
38205080,2025/03/02,01,0.001,0,0.012,0.012,,0.022,0.31,2.02,2.33,0.060,,,NNW,0.6,,
38205080,2025/03/02,02,0.001,0,0.010,0.010,,0.023,0.26,2.01,2.27,0.063,,,SE,0.7,,
38205080,2025/03/02,03,0.001,0,0.011,0.011,,0.020,0.24,2.01,2.25,0.065,,,ESE,0.8,,
38205080,2025/03/02,04,0,0,0.015,0.015,,0.015,0.26,2.03,2.29,0.066,,,NNW,0.4,,
38205080,2025/03/02,05,0.001,0,0.013,0.013,,0.023,0.22,2.01,2.23,0.058,,,CALM,0.1,,
38205080,2025/03/02,06,0.001,0,0.014,0.014,,0.017,0.23,2.02,2.25,0.067,,,ENE,0.7,,
38205080,2025/03/02,07,0.001,0.001,0.015,0.016,,0.013,0.23,2.02,2.25,0.069,,,ESE,0.4,,
38205080,2025/03/02,08,0.001,0.001,0.012,0.013,,0.012,0.25,2.03,2.28,0.074,,,ESE,0.4,,
38205080,2025/03/02,09,0.001,0.003,0.016,0.019,,0.010,0.27,2.02,2.29,0.074,,,NNE,0.9,,
38205080,2025/03/02,10,0.001,0.011,0.026,0.037,,0.009,0.24,2.02,2.26,0.063,,,NNW,2.3,,
38205080,2025/03/02,11,0.001,0.014,0.030,0.044,,0.009,0.22,2.02,2.24,0.062,,,E,0.6,,
38205080,2025/03/02,12,0.001,0.014,0.024,0.038,,0.013,0.26,2.03,2.29,0.061,,,N,2.4,,
38205080,2025/03/02,13,0.002,0.013,0.023,0.036,,0.015,0.23,2.03,2.26,0.059,,,N,2.4,,
38205080,2025/03/02,14,0.002,0.010,0.021,0.031,,0.020,0.23,2.04,2.27,0.061,,,NNW,1.8,,
38205080,2025/03/02,15,0.002,0.003,0.019,0.022,,0.027,0.23,2.04,2.27,0.072,,,CALM,0.3,,
38205080,2025/03/02,16,0.002,0.001,0.021,0.022,,0.025,0.24,2.03,2.27,0.075,,,ENE,0.5,,
38205080,2025/03/02,17,0.001,0.002,0.024,0.026,,0.016,0.28,2.03,2.31,0.085,,,SSW,1.1,,
38205080,2025/03/02,18,0.001,0.001,0.010,0.011,,0.020,0.28,1.99,2.27,0.024,,,S,1.8,,
38205080,2025/03/02,19,0.001,0.001,0.004,0.005,,0.022,0.22,1.94,2.16,0.007,,,S,0.5,,
38205080,2025/03/02,20,0.001,0.001,0.019,0.020,,0.018,0.22,1.99,2.21,0.064,,,NNE,0.8,,
38205080,2025/03/02,21,0.001,0,0.016,0.016,,0.020,0.23,2.03,2.26,0.069,,,ENE,1.4,,
38205080,2025/03/02,22,0,0,0.020,0.020,,0.019,0.22,2.04,2.26,0.068,,,N,1.7,,
38205080,2025/03/02,23,0.001,0.001,0.033,0.034,,0.007,0.21,2.04,2.25,0.065,,,SE,0.7,,
38205080,2025/03/02,24,0.001,0.001,0.024,0.025,,0.010,0.22,2.04,2.26,0.068,,,SW,0.4,,
38205080,2025/03/03,01,0.001,0.001,0.023,0.024,,0.009,0.23,2.04,2.27,0.071,,,CALM,0.3,,
38205080,2025/03/03,02,-,-,-,-,,0.007,0.20,2.03,2.23,0.076,,,NW,0.6,,
38205080,2025/03/03,03,0.001,0.002,0.034,0.036,,0.002,0.21,2.07,2.28,0.085,,,CALM,0.3,,
38205080,2025/03/03,04,0.001,0.002,0.031,0.033,,0.002,0.22,2.07,2.29,0.093,,,N,0.4,,
38205080,2025/03/03,05,0.001,0.002,0.029,0.031,,0.002,0.24,2.07,2.31,0.091,,,N,0.5,,
38205080,2025/03/03,06,0.001,0.001,0.022,0.023,,0.007,0.24,2.05,2.29,0.058,,,NE,1.4,,
38205080,2025/03/03,07,0.001,0,0.005,0.005,,0.036,0.17,2.03,2.20,0.014,,,NE,1.7,,
38205080,2025/03/03,08,0.001,0,0.006,0.006,,0.041,0.14,2.02,2.16,0.014,,,NNE,2.7,,
38205080,2025/03/03,09,0.001,0,0.005,0.005,,0.045,0.13,2.01,2.14,0.007,,,NE,1.6,,
38205080,2025/03/03,10,0.001,0,0.005,0.005,,0.047,0.12,2.00,2.12,0.004,,,NNE,2.8,,
38205080,2025/03/03,11,0,0,0.007,0.007,,0.045,0.12,2.00,2.12,0.007,,,NE,1.7,,
38205080,2025/03/03,12,0,0.001,0.007,0.008,,0.045,0.12,2.00,2.12,0.005,,,NE,2.0,,
38205080,2025/03/03,13,0.001,0.001,0.005,0.006,,0.048,0.11,2.00,2.11,0.005,,,NNE,3.1,,
38205080,2025/03/03,14,0.001,0,0.003,0.003,,0.049,0.10,1.99,2.09,0.003,,,NE,2.1,,
38205080,2025/03/03,15,0.001,0,0.005,0.005,,0.046,0.09,1.99,2.08,0.004,,,ESE,2.1,,
38205080,2025/03/03,16,0,0,0.006,0.006,,0.044,0.11,1.99,2.10,0.005,,,ESE,1.9,,
38205080,2025/03/03,17,0.001,0,0.004,0.004,,0.044,0.10,1.99,2.09,0.004,,,ESE,1.6,,
38205080,2025/03/03,18,0,0,0.005,0.005,,0.042,0.11,1.99,2.10,0.004,,,ESE,1.5,,
38205080,2025/03/03,19,0,0,0.006,0.006,,0.039,0.12,1.99,2.11,0.003,,,E,0.8,,
38205080,2025/03/03,20,0.001,0,0.007,0.007,,0.036,0.13,1.99,2.12,0.007,,,E,1.3,,
38205080,2025/03/03,21,0,0,0.006,0.006,,0.036,0.13,1.99,2.12,0.005,,,ESE,1.9,,
38205080,2025/03/03,22,0,0,0.005,0.005,,0.037,0.11,1.99,2.10,0.005,,,E,1.3,,
38205080,2025/03/03,23,0,0,0.004,0.004,,0.038,0.10,1.99,2.09,0.006,,,E,1.7,,
38205080,2025/03/03,24,0,0,0.003,0.003,,0.040,0.09,1.98,2.07,0.005,,,E,2.3,,
38205080,2025/03/04,01,0,0,0.003,0.003,,0.041,0.08,1.98,2.06,0.007,,,ENE,1.5,,
38205080,2025/03/04,02,0,0,0.002,0.002,,0.042,0.08,1.98,2.06,0.006,,,ENE,1.6,,
38205080,2025/03/04,03,0,0,0.002,0.002,,0.041,0.08,1.99,2.07,0.009,,,ENE,1.2,,
38205080,2025/03/04,04,0,0,0.002,0.002,,0.041,0.08,1.99,2.07,0.009,,,ENE,1.1,,
38205080,2025/03/04,05,0,0,0.002,0.002,,0.040,0.08,2.01,2.09,0.010,,,ENE,1.9,,
38205080,2025/03/04,06,0,0,0.003,0.003,,0.040,0.08,2.01,2.09,0.009,,,ENE,1.4,,
