測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
38209030,2025/03/01,01,0,,,,,,,,,0.088,,,S,0.7,,
38209030,2025/03/01,02,0,,,,,,,,,0.107,,,CALM,0.3,,
38209030,2025/03/01,03,0,,,,,,,,,0.099,,,S,0.5,,
38209030,2025/03/01,04,0,,,,,,,,,0.102,,,CALM,0,,
38209030,2025/03/01,05,0,,,,,,,,,0.094,,,CALM,0.2,,
38209030,2025/03/01,06,0,,,,,,,,,0.107,,,CALM,0,,
38209030,2025/03/01,07,0,,,,,,,,,0.123,,,CALM,0,,
38209030,2025/03/01,08,0,,,,,,,,,0.135,,,CALM,0,,
38209030,2025/03/01,09,0,,,,,,,,,0.131,,,WNW,0.4,,
38209030,2025/03/01,10,0.001,,,,,,,,,0.105,,,NNE,1.0,,
38209030,2025/03/01,11,0.001,,,,,,,,,0.080,,,NNE,1.6,,
38209030,2025/03/01,12,0.001,,,,,,,,,0.077,,,N,1.4,,
38209030,2025/03/01,13,0.001,,,,,,,,,0.077,,,NNE,1.9,,
38209030,2025/03/01,14,0.001,,,,,,,,,0.094,,,N,1.7,,
38209030,2025/03/01,15,0.001,,,,,,,,,0.089,,,N,1.2,,
38209030,2025/03/01,16,0.001,,,,,,,,,0.074,,,NNE,1.0,,
38209030,2025/03/01,17,0.001,,,,,,,,,0.075,,,N,0.7,,
38209030,2025/03/01,18,0.001,,,,,,,,,0.073,,,CALM,0.1,,
38209030,2025/03/01,19,0.001,,,,,,,,,0.073,,,N,0.6,,
38209030,2025/03/01,20,0.001,,,,,,,,,0.081,,,CALM,0.2,,
38209030,2025/03/01,21,0.001,,,,,,,,,0.076,,,CALM,0,,
38209030,2025/03/01,22,0.001,,,,,,,,,0.059,,,WNW,0.8,,
38209030,2025/03/01,23,0.001,,,,,,,,,0.048,,,CALM,0.2,,
38209030,2025/03/01,24,0.001,,,,,,,,,0.075,,,N,0.6,,
38209030,2025/03/02,01,0.001,,,,,,,,,0.086,,,CALM,0,,
38209030,2025/03/02,02,0.001,,,,,,,,,0.087,,,WSW,0.9,,
38209030,2025/03/02,03,0.001,,,,,,,,,0.089,,,CALM,0.3,,
38209030,2025/03/02,04,0,,,,,,,,,0.088,,,CALM,0.2,,
38209030,2025/03/02,05,0,,,,,,,,,0.093,,,SW,0.5,,
38209030,2025/03/02,06,0,,,,,,,,,0.103,,,NE,0.4,,
38209030,2025/03/02,07,0,,,,,,,,,0.106,,,CALM,0.2,,
38209030,2025/03/02,08,0,,,,,,,,,0.120,,,CALM,0,,
