測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
38209050,2023/11/01,01,0.001,0,0.008,0.008,,0,,,,0.015,10,,ESE,0.4,,
38209050,2023/11/01,02,0.001,0,0.006,0.006,,0,,,,0.016,26,,ESE,0.7,,
38209050,2023/11/01,03,0.001,0,0.005,0.005,,0,,,,0.016,2,,ESE,1.2,,
38209050,2023/11/01,04,0.001,0,0.005,0.005,,0,,,,0.012,2,,ESE,0.8,,
38209050,2023/11/01,05,0,0,0.007,0.007,,0,,,,0.015,12,,ESE,0.8,,
38209050,2023/11/01,06,0,0,0.007,0.007,,0,,,,0.011,11,,ESE,0.6,,
38209050,2023/11/01,07,0.001,0,0.008,0.008,,0,,,,0.011,2,,E,0.4,,
38209050,2023/11/01,08,0.001,0.002,0.009,0.011,,0,,,,0.014,0,,ENE,0.4,,
38209050,2023/11/01,09,0.002,0.004,0.011,0.015,,0,,,,0.011,-1,,ENE,0.5,,
38209050,2023/11/01,10,0.003,0.004,0.009,0.013,,0,,,,0.014,7,,NNE,0.8,,
38209050,2023/11/01,11,0.003,0.002,0.008,0.010,,0,,,,0.013,25,,NNE,1.7,,
38209050,2023/11/01,12,0.003,0.003,0.009,0.012,,0,,,,0.016,6,,N,2.2,,
38209050,2023/11/01,13,0.003,-,-,-,,0,,,,0.016,-,,NNW,1.2,,
38209050,2023/11/01,14,0.003,0.007,0.023,0.030,,0,,,,0.023,15,,NNW,1.2,,
38209050,2023/11/01,15,0.003,0.004,0.017,0.021,,0,,,,0.022,13,,NNW,1.1,,
38209050,2023/11/01,16,0.003,0.002,0.012,0.014,,0,,,,0.021,25,,WNW,0.7,,
38209050,2023/11/01,17,0.002,0.001,0.012,0.013,,0,,,,0.018,18,,S,0.4,,
38209050,2023/11/01,18,0.002,0.002,0.014,0.016,,-,,,,0.018,12,,ESE,0.5,,
38209050,2023/11/01,19,0.001,0.001,0.014,0.015,,0.038,,,,0.023,22,,SE,1.0,,
