測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
38201020,2023/11/01,01,0,0,0.004,0.004,,0.025,0.09,2.01,2.10,0,9,,E,2.2,,
38201020,2023/11/01,02,0,0,0.003,0.003,,0.028,0.07,2.00,2.07,0,9,,E,2.4,,
38201020,2023/11/01,03,0,0,0.004,0.004,,0.026,0.08,2.01,2.09,0.007,7,,E,2.0,,
38201020,2023/11/01,04,0,0,0.004,0.004,,0.027,0.06,2.01,2.07,0.023,7,,E,2.1,,
38201020,2023/11/01,05,0,0,0.004,0.004,,0.026,0.06,2.01,2.07,0.006,8,,E,2.3,,
38201020,2023/11/01,06,0,0,0.006,0.006,,0.024,0.06,2.03,2.09,0,9,,E,2.4,,
38201020,2023/11/01,07,0,0,0.008,0.008,,0.022,0.08,2.02,2.10,0,8,,E,2.3,,
38201020,2023/11/01,08,0,0.002,0.010,0.012,,0.023,0.10,2.02,2.12,0,11,,E,2.4,,
38201020,2023/11/01,09,0.001,0.002,0.007,0.009,,0.032,0.11,2.01,2.12,0.019,10,,E,2.3,,
38201020,2023/11/01,10,0.001,0.001,0.006,0.007,,0.041,0.12,2.01,2.13,0.005,10,,ESE,1.0,,
38201020,2023/11/01,11,0.001,0.001,0.006,0.007,,0.047,0.14,2.02,2.16,0,11,,W,1.6,,
38201020,2023/11/01,12,0.001,0.001,0.005,0.006,,0.054,0.17,2.02,2.19,0,12,,WSW,1.6,,
38201020,2023/11/01,13,0.001,0.001,0.005,0.006,,0.058,0.19,2.02,2.21,0,15,,W,3.1,,
38201020,2023/11/01,14,0.001,0,0.004,0.004,,0.060,0.17,2.02,2.19,0,11,,W,1.4,,
38201020,2023/11/01,15,0.001,0,0.004,0.004,,0.064,0.17,2.02,2.19,0.001,11,,WSW,1.6,,
38201020,2023/11/01,16,0.001,0,0.004,0.004,,0.067,0.10,2.01,2.11,0.003,8,,SW,2.2,,
38201020,2023/11/01,17,0.001,0,0.006,0.006,,0.065,0.10,2.02,2.12,0.022,12,,SW,2.4,,
38201020,2023/11/01,18,0.001,0,0.005,0.005,,0.063,0.12,2.01,2.13,0.010,12,,S,1.0,,
38201020,2023/11/01,19,0.001,0,0.009,0.009,,0.044,0.16,2.02,2.18,0.009,10,,ESE,2.1,,
38201020,2023/11/01,20,0,0,0.007,0.007,,0.038,0.13,2.01,2.14,0.012,12,,E,2.1,,
38201020,2023/11/01,21,0,0,0.006,0.006,,0.036,0.13,2.02,2.15,0.001,9,,E,1.9,,
38201020,2023/11/01,22,0,0,0.006,0.006,,0.033,0.11,2.00,2.11,0.027,9,,E,2.2,,
38201020,2023/11/01,23,0,0,0.006,0.006,,0.031,0.12,2.01,2.13,0.015,8,,E,2.4,,
38201020,2023/11/01,24,0,0,0.005,0.005,,0.033,0.10,2.01,2.11,0,10,,ENE,1.6,,
38201020,2023/11/02,01,0,0,0.004,0.004,,0.030,0.12,2.01,2.13,0.011,9,,E,1.5,,
38201020,2023/11/02,02,0,0,0.004,0.004,,0.032,0.09,2.01,2.10,0,10,,E,2.2,,
38201020,2023/11/02,03,0,0,0.003,0.003,,0.035,0.08,2.00,2.08,0.009,10,,E,2.1,,
38201020,2023/11/02,04,0,0.003,0.005,0.008,,0.031,0.09,2.03,2.12,0.018,10,,E,2.1,,
38201020,2023/11/02,05,0,0,0.005,0.005,,0.030,0.10,2.03,2.13,0.012,9,,E,1.9,,
38201020,2023/11/02,06,0.001,0,0.005,0.005,,0.032,0.08,2.02,2.10,0.005,9,,E,2.4,,
38201020,2023/11/02,07,0,0,0.007,0.007,,0.029,0.09,2.02,2.11,0,9,,E,2.4,,
