測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
38208030,2023/12/01,01,0,0,0.003,0.003,,0.036,0.03,2.06,2.09,0.013,2,,N,1.3,,
38208030,2023/12/01,02,0.001,0,0.003,0.003,,0.034,0.02,2.05,2.07,0.013,-6,,S,0.4,,
38208030,2023/12/01,03,0,0,0.005,0.005,,0.029,0.05,2.04,2.09,0.017,-5,,NE,1.3,,
38208030,2023/12/01,04,0,0,0.006,0.006,,0.024,0.04,2.05,2.09,0.020,-3,,SSE,0.8,,
38208030,2023/12/01,05,0.001,0,0.005,0.005,,0.026,0.02,2.06,2.08,0.014,-12,,NNW,0.9,,
38208030,2023/12/01,06,0,0.001,0.005,0.006,,0.031,0.03,2.06,2.09,0.015,0,,S,2.1,,
38208030,2023/12/01,07,0.001,0.001,0.005,0.006,,0.031,0.02,2.05,2.07,0.017,1,,S,1.4,,
38208030,2023/12/01,08,0.001,0.002,0.010,0.012,,0.021,0.03,2.05,2.08,0.011,5,,NE,0.8,,
38208030,2023/12/01,09,0.001,0.002,0.009,0.011,,0.026,0.05,2.06,2.11,0.017,8,,SSW,2.0,,
38208030,2023/12/01,10,0,0.002,0.009,0.011,,0.027,0.05,2.07,2.12,0.016,8,,SW,2.3,,
38208030,2023/12/01,11,0,0.003,0.010,0.013,,0.028,0.06,2.06,2.12,0.020,26,,SW,2.9,,
38208030,2023/12/01,12,0,0.004,0.008,0.012,,0.033,0.06,2.06,2.12,0.014,1,,SW,2.7,,
38208030,2023/12/01,13,0.001,0.003,0.006,0.009,,0.036,0.06,2.05,2.11,0.015,-2,,WSW,2.2,,
38208030,2023/12/01,14,0.001,0.002,0.007,0.009,,0.037,0.05,2.05,2.10,0.009,-4,,W,2.2,,
38208030,2023/12/01,15,0.001,0.001,0.007,0.008,,0.037,0.04,2.05,2.09,0.023,-1,,SW,2.2,,
38208030,2023/12/01,16,0.001,0.001,0.010,0.011,,0.033,0.10,2.06,2.16,0.012,-11,,WSW,2.2,,
38208030,2023/12/01,17,0.001,0.001,0.008,0.009,,0.034,0.06,2.05,2.11,0.012,-11,,SW,2.2,,
38208030,2023/12/01,18,0.001,0.001,0.007,0.008,,0.036,0.09,2.05,2.14,0.015,-15,,SSW,2.7,,
38208030,2023/12/01,19,0.001,0,0.005,0.005,,0.036,0.06,2.05,2.11,0.018,-2,,SSW,2.6,,
38208030,2023/12/01,20,0.001,0,0.006,0.006,,0.034,0.06,2.05,2.11,0.012,-4,,SW,2.1,,
38208030,2023/12/01,21,0,0,0.008,0.008,,0.034,0.04,2.05,2.09,0.018,10,,S,1.5,,
38208030,2023/12/01,22,0,0,0.005,0.005,,0.033,0.06,2.05,2.11,0.011,4,,SSW,2.2,,
38208030,2023/12/01,23,0,0,0.004,0.004,,0.037,0.06,2.06,2.12,0.010,-3,,SSW,1.7,,
38208030,2023/12/01,24,0,0,0.004,0.004,,0.037,0.04,2.06,2.10,0.012,1,,SSW,2.4,,
38208030,2023/12/02,01,0.001,0,0.003,0.003,,0.038,0.01,2.07,2.08,0.023,0,,SSW,2.1,,
38208030,2023/12/02,02,0,0,0.004,0.004,,0.037,0.06,2.06,2.12,0.013,-2,,SW,2.2,,
38208030,2023/12/02,03,0,0,0.004,0.004,,0.038,0.06,2.07,2.13,0.013,10,,SSW,1.8,,
38208030,2023/12/02,04,0.001,0,0.004,0.004,,0.037,0.05,2.06,2.11,0.013,-3,,SW,1.5,,
38208030,2023/12/02,05,0.001,0,0.006,0.006,,0.035,0.03,2.06,2.09,0.019,7,,SSW,2.0,,
