測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
38212040,2023/06/01,01,0.004,0,0.002,0.002,,0.016,,,,0.015,2,,WSW,0.8,,
38212040,2023/06/01,02,0.003,0,0.003,0.003,,0.011,,,,0.006,6,,WNW,0.5,,
38212040,2023/06/01,03,0.003,0,0.003,0.003,,0.012,,,,0,12,,ESE,0.4,,
38212040,2023/06/01,04,0.004,0,0.003,0.003,,0.012,,,,0.004,-3,,WSW,0.8,,
38212040,2023/06/01,05,0.003,0,0.003,0.003,,0.012,,,,0.002,9,,CALM,0,,
38212040,2023/06/01,06,0.003,0,0.003,0.003,,0.011,,,,0.002,-7,,ESE,0.5,,
38212040,2023/06/01,07,0.004,0.001,0.003,0.004,,0.011,,,,0,15,,CALM,0.3,,
38212040,2023/06/01,08,0.008,0.002,0.006,0.008,,0.020,,,,0.001,23,,N,0.5,,
38212040,2023/06/01,09,0.008,0.002,0.008,0.010,,0.028,,,,0.008,25,,ENE,0.6,,
38212040,2023/06/01,10,0.011,0.002,0.008,0.010,,0.036,,,,0.011,15,,NE,0.7,,
38212040,2023/06/01,11,0.011,0.004,0.012,0.016,,0.031,,,,0.033,4,,ENE,0.5,,
38212040,2023/06/01,12,0.011,0.002,0.013,0.015,,0.035,,,,0.056,7,,N,0.5,,
38212040,2023/06/01,13,0.012,0.002,0.010,0.012,,0.045,,,,0.022,5,,E,0.7,,
38212040,2023/06/01,14,0.014,0.001,0.008,0.009,,0.056,,,,0.015,23,,N,0.5,,
38212040,2023/06/01,15,0.015,0.001,0.008,0.009,,0.063,,,,0.009,19,,ENE,0.7,,
38212040,2023/06/01,16,0.013,0,0.006,0.006,,0.065,,,,0.008,17,,NE,0.5,,
38212040,2023/06/01,17,0.013,0,0.008,0.008,,0.056,,,,0.077,28,,NW,0.5,,
38212040,2023/06/01,18,0.009,0,0.006,0.006,,0.054,,,,0.044,21,,CALM,0.3,,
38212040,2023/06/01,19,0.006,0,0.006,0.006,,0.051,,,,0.007,21,,CALM,0.3,,
38212040,2023/06/01,20,0.005,0,0.005,0.005,,0.051,,,,0.017,-3,,WSW,0.5,,
38212040,2023/06/01,21,0.005,0,0.005,0.005,,0.051,,,,0.026,19,,SW,1.1,,
38212040,2023/06/01,22,0.004,0,0.004,0.004,,0.041,,,,0.041,22,,CALM,0.3,,
38212040,2023/06/01,23,0.004,0,0.004,0.004,,0.041,,,,0.014,23,,CALM,0.1,,
38212040,2023/06/01,24,0.004,0,0.004,0.004,,0.036,,,,0.003,14,,SW,0.6,,
38212040,2023/06/02,01,0.004,0,0.004,0.004,,0.033,,,,0.009,30,,SW,0.5,,
38212040,2023/06/02,02,0.004,-,-,-,,0.037,,,,0.018,-3,,CALM,0.3,,
38212040,2023/06/02,03,0.004,0,0.003,0.003,,0.037,,,,0.032,7,,CALM,0.1,,
38212040,2023/06/02,04,0.004,0,0.003,0.003,,0.035,,,,0.035,23,,CALM,0.1,,
38212040,2023/06/02,05,0.004,0,0.004,0.004,,0.032,,,,0.021,18,,CALM,0.1,,
38212040,2023/06/02,06,0.004,0,0.003,0.003,,0.030,,,,0.039,33,,CALM,0.2,,
38212040,2023/06/02,07,0.003,0,0.004,0.004,,0.029,,,,0.016,17,,NW,0.4,,
38212040,2023/06/02,08,0.003,0,0.005,0.005,,0.026,,,,0.015,7,,SW,0.6,,
38212040,2023/06/02,09,0.003,0,0.005,0.005,,0.023,,,,0.004,15,,CALM,0.2,,
38212040,2023/06/02,10,0.003,0.001,0.007,0.008,,0.019,,,,0.002,12,,CALM,0.1,,
38212040,2023/06/02,11,0.004,0.001,0.011,0.012,,0.021,,,,0,5,,NW,1.1,,
38212040,2023/06/02,12,0.004,0.003,0.016,0.019,,0.017,,,,0.006,7,,CALM,0.1,,
38212040,2023/06/02,13,0.004,0.004,0.014,0.018,,0.020,,,,0.007,21,,CALM,0.3,,
38212040,2023/06/02,14,0.004,0.003,0.013,0.016,,0.020,,,,0.009,6,,NE,0.4,,
38212040,2023/06/02,15,0.004,0.002,0.012,0.014,,0.026,,,,0.019,10,,ESE,0.7,,
38212040,2023/06/02,16,0.004,0.001,0.012,0.013,,0.030,,,,0.048,29,,CALM,0.1,,
38212040,2023/06/02,17,0.004,0.002,0.014,0.016,,0.028,,,,0.054,12,,CALM,0.2,,
38212040,2023/06/02,18,0.004,0.001,0.013,0.014,,0.026,,,,0.036,23,,CALM,0.3,,
38212040,2023/06/02,19,0.004,0.001,0.012,0.013,,0.025,,,,0.018,11,,CALM,0.1,,
38212040,2023/06/02,20,0.004,0,0.012,0.012,,0.022,,,,0,16,,ESE,0.4,,
38212040,2023/06/02,21,0.004,0,0.009,0.009,,0.023,,,,0.014,-1,,ESE,0.5,,
38212040,2023/06/02,22,0.004,0,0.008,0.008,,0.021,,,,0.017,10,,NW,0.5,,
38212040,2023/06/02,23,0.004,0,0.008,0.008,,0.017,,,,0.012,0,,CALM,0.1,,
38212040,2023/06/02,24,0.004,0,0.007,0.007,,0.019,,,,0.010,7,,CALM,0.3,,
38212040,2023/06/03,01,0.004,0,0.012,0.012,,0.014,,,,0.011,-1,,WNW,0.4,,
38212040,2023/06/03,02,0.004,0,0.007,0.007,,0.015,,,,0.009,9,,NW,0.5,,
38212040,2023/06/03,03,0.004,0,0.008,0.008,,0.013,,,,0.004,3,,CALM,0.3,,
38212040,2023/06/03,04,0.004,0,0.008,0.008,,0.013,,,,0.025,0,,CALM,0.1,,
38212040,2023/06/03,05,0.004,0,0.009,0.009,,0.014,,,,0.022,8,,CALM,0.3,,
38212040,2023/06/03,06,0.004,0.001,0.007,0.008,,0.013,,,,0.030,-10,,W,0.4,,
38212040,2023/06/03,07,0.003,0.003,0.011,0.014,,0.012,,,,0.030,18,,CALM,0.2,,
38212040,2023/06/03,08,0.004,0.004,0.011,0.015,,0.019,,,,0.013,14,,NNE,0.5,,
38212040,2023/06/03,09,0.013,0.003,0.008,0.011,,0.032,,,,0.018,19,,N,0.8,,
38212040,2023/06/03,10,0.014,0.001,0.006,0.007,,0.045,,,,0.051,27,,E,0.8,,
38212040,2023/06/03,11,0.015,0.001,0.005,0.006,,0.054,,,,0.020,13,,NNW,1.0,,
38212040,2023/06/03,12,0.016,0.001,0.004,0.005,,0.058,,,,0.023,21,,E,0.6,,
38212040,2023/06/03,13,0.019,0,0.005,0.005,,0.061,,,,0,2,,ESE,0.9,,
38212040,2023/06/03,14,0.018,0,0.003,0.003,,0.056,,,,0.001,-10,,E,1.0,,
38212040,2023/06/03,15,0.023,0,0.004,0.004,,0.055,,,,0.001,2,,NE,0.5,,
38212040,2023/06/03,16,0.022,0,0.004,0.004,,0.055,,,,0.011,6,,NE,0.9,,
38212040,2023/06/03,17,0.023,0,0.004,0.004,,0.056,,,,0.002,17,,NNE,0.7,,
38212040,2023/06/03,18,0.019,0,0.003,0.003,,0.055,,,,0.003,14,,NW,2.6,,
38212040,2023/06/03,19,0.014,0,0.002,0.002,,0.051,,,,0.002,13,,NW,1.5,,
38212040,2023/06/03,20,0.012,0,0.002,0.002,,0.045,,,,0.004,-1,,WSW,0.8,,
38212040,2023/06/03,21,0.012,0,0.003,0.003,,0.036,,,,0.004,9,,SSW,0.5,,
38212040,2023/06/03,22,0.010,0,0.003,0.003,,0.026,,,,0.001,12,,SSE,0.6,,
38212040,2023/06/03,23,0.009,0,0.002,0.002,,0.025,,,,0.041,1,,CALM,0.2,,
38212040,2023/06/03,24,0.008,0,0.002,0.002,,0.024,,,,0.014,12,,CALM,0.3,,
38212040,2023/06/04,01,0.008,0,0.002,0.002,,0.025,,,,0.031,28,,SW,0.6,,
38212040,2023/06/04,02,0.007,0,0.001,0.001,,0.027,,,,0.007,-1,,CALM,0.2,,
38212040,2023/06/04,03,0.006,0,0.001,0.001,,0.024,,,,0.003,13,,SW,0.4,,
