測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
38201530,2024/01/01,01,0,0.001,0.004,0.005,0.1,0.040,0.07,2.02,2.09,0.003,2,,NNE,2.6,,
38201530,2024/01/01,02,0,0.001,0.002,0.003,0.1,0.042,0.06,2.02,2.08,0.001,1,,N,3.5,,
38201530,2024/01/01,03,0,0.001,0.002,0.003,0.1,0.042,0.06,2.02,2.08,0.002,1,,N,1.8,,
38201530,2024/01/01,04,0.001,0.001,0.003,0.004,0.1,0.039,0.06,2.02,2.08,0.003,4,,NE,0.8,,
38201530,2024/01/01,05,0.001,0,0.004,0.004,0.1,0.037,0.05,2.02,2.07,0.002,4,,NNE,0.5,,
38201530,2024/01/01,06,0.001,0.001,0.006,0.007,0.2,0.035,0.09,2.02,2.11,0.005,1,,NNE,1.0,,
38201530,2024/01/01,07,0.001,0.002,0.006,0.008,0.1,0.034,0.08,2.02,2.10,0.004,2,,N,1.8,,
38201530,2024/01/01,08,0.001,0.003,0.006,0.009,0.3,0.034,0.07,2.02,2.09,0.005,9,,N,2.0,,
38201530,2024/01/01,09,0,0.003,0.006,0.009,0.2,0.034,0.09,2.02,2.11,0.005,0,,NNE,3.3,,
38201530,2024/01/01,10,0,0.003,0.004,0.007,0.2,0.036,0.06,2.02,2.08,0.005,4,,N,2.5,,
38201530,2024/01/01,11,0,0.003,0.003,0.006,0.2,0.036,0.07,2.02,2.09,0.005,3,,NNE,2.6,,
38201530,2024/01/01,12,0,0.003,0.003,0.006,0.2,0.038,0.06,2.00,2.06,0.005,6,,NE,2.8,,
38201530,2024/01/01,13,0.001,0.004,0.005,0.009,0.1,0.038,0.05,2.01,2.06,0.005,7,,NNE,2.6,,
38201530,2024/01/01,14,0,0.001,0.003,0.004,0.1,0.040,0.05,2.00,2.05,0.004,6,,NNE,2.4,,
38201530,2024/01/01,15,0,0.003,0.004,0.007,0.1,0.039,0.06,1.99,2.05,0.005,8,,NNE,1.9,,
38201530,2024/01/01,16,0,0.004,0.005,0.009,0.1,0.037,0.07,2.00,2.07,0.005,3,,NNE,3.4,,
38201530,2024/01/01,17,0,0.003,0.006,0.009,0.1,0.036,0.06,1.99,2.05,0.005,5,,NE,1.9,,
38201530,2024/01/01,18,0.001,0.002,0.006,0.008,0.2,0.034,0.08,1.99,2.07,0.005,7,,E,1.2,,
38201530,2024/01/01,19,0.001,0.003,0.011,0.014,0.2,0.026,0.11,2.00,2.11,0.009,3,,ENE,0.9,,
38201530,2024/01/01,20,0.001,0.002,0.009,0.011,0.2,0.023,0.11,2.01,2.12,0.007,3,,E,0.7,,
38201530,2024/01/01,21,0.001,0.001,0.006,0.007,0.1,0.022,0.10,2.01,2.11,0.007,2,,E,0.6,,
38201530,2024/01/01,22,0,0.001,0.006,0.007,0.1,0.021,0.10,2.02,2.12,0.006,7,,SE,1.5,,
38201530,2024/01/01,23,0,0.001,0.006,0.007,0.1,0.020,0.11,2.03,2.14,0.009,8,,ESE,1.0,,
38201530,2024/01/01,24,0,0.002,0.007,0.009,0.2,0.019,0.11,2.02,2.13,0.008,6,,E,0.9,,
38201530,2024/01/02,01,0,0.003,0.007,0.010,0.2,0.019,0.10,2.02,2.12,0.005,7,,E,0.9,,
38201530,2024/01/02,02,0,-,-,-,0.1,0.020,0.09,2.02,2.11,0.008,6,,E,1.0,,
38201530,2024/01/02,03,0,0.001,0.004,0.005,0.1,0.019,0.09,2.03,2.12,0.008,9,,E,0.7,,
38201530,2024/01/02,04,0,0.001,0.004,0.005,0.1,0.019,0.08,2.03,2.11,0.006,4,,E,0.7,,
38201530,2024/01/02,05,0,0.001,0.004,0.005,0.1,0.018,0.07,2.02,2.09,0.005,4,,ESE,1.1,,
38201530,2024/01/02,06,0,0.001,0.005,0.006,0.1,0.017,0.06,2.02,2.08,0.005,-3,,E,1.1,,
38201530,2024/01/02,07,0.001,0.003,0.008,0.011,0.1,0.016,0.07,2.02,2.09,0.005,3,,ENE,1.0,,
38201530,2024/01/02,08,0,0.002,0.007,0.009,0.1,0.017,0.08,2.03,2.11,0.005,5,,ESE,1.1,,
38201530,2024/01/02,09,0.001,0.003,0.007,0.010,0.2,0.017,0.17,2.03,2.20,0.006,3,,E,0.7,,
38201530,2024/01/02,10,0.001,0.003,0.007,0.010,0.2,0.019,0.15,2.03,2.18,0.007,14,,SE,1.0,,
38201530,2024/01/02,11,0.001,0.005,0.007,0.012,0.2,0.027,0.10,2.01,2.11,0.007,8,,WNW,0.4,,
38201530,2024/01/02,12,0.002,0.004,0.006,0.010,0.2,0.034,0.08,2.01,2.09,0.010,8,,NNW,1.0,,
38201530,2024/01/02,13,0.007,0.003,0.005,0.008,0.2,0.037,0.07,2.01,2.08,0.012,13,,NW,1.1,,
38201530,2024/01/02,14,0.009,0.003,0.005,0.008,0.1,0.040,0.06,2.00,2.06,0.011,10,,WSW,1.2,,
38201530,2024/01/02,15,0.006,0.002,0.005,0.007,0.2,0.040,0.07,2.00,2.07,0.013,15,,W,1.3,,
38201530,2024/01/02,16,0.005,0.002,0.005,0.007,0.2,0.042,0.06,1.99,2.05,0.013,14,,W,1.0,,
38201530,2024/01/02,17,0.005,0.001,0.007,0.008,0.1,0.039,0.07,2.00,2.07,0.013,10,,WSW,0.6,,
38201530,2024/01/02,18,0.005,0.001,0.009,0.010,0.2,0.035,0.09,2.00,2.09,0.012,10,,SSE,0.5,,
38201530,2024/01/02,19,0.003,0.001,0.007,0.008,0.2,0.028,0.14,2.01,2.15,0.015,13,,ESE,1.9,,
38201530,2024/01/02,20,0.002,0.001,0.007,0.008,0.1,0.024,0.11,2.01,2.12,0.012,9,,ESE,1.6,,
38201530,2024/01/02,21,0.002,0,0.005,0.005,0.1,0.026,0.09,2.01,2.10,0.013,9,,ESE,1.5,,
38201530,2024/01/02,22,0.001,0.001,0.006,0.007,0.2,0.025,0.10,2.02,2.12,0.010,9,,E,1.2,,
38201530,2024/01/02,23,0.001,0.001,0.006,0.007,0.1,0.022,0.09,2.02,2.11,0.010,8,,ESE,1.0,,
38201530,2024/01/02,24,0.001,0.001,0.004,0.005,0.1,0.025,0.08,2.02,2.10,0.008,7,,E,1.3,,
38201530,2024/01/03,01,0.001,0.001,0.005,0.006,0.1,0.023,0.09,2.02,2.11,0.007,5,,E,1.0,,
38201530,2024/01/03,02,-,0,0.003,0.003,0.1,0.024,0.07,2.02,2.09,0.006,6,,ENE,1.1,,
38201530,2024/01/03,03,0,0.001,0.004,0.005,0.1,0.022,0.07,2.02,2.09,0.006,6,,E,0.9,,
38201530,2024/01/03,04,0,0,0.004,0.004,0.1,0.021,0.07,2.02,2.09,0.009,6,,ESE,1.8,,
38201530,2024/01/03,05,0,0.001,0.004,0.005,0.1,0.020,0.08,2.03,2.11,0.005,5,,ESE,1.1,,
38201530,2024/01/03,06,0,0.001,0.006,0.007,0.1,0.019,0.07,2.02,2.09,0.007,9,,E,1.2,,
38201530,2024/01/03,07,0,0.001,0.005,0.006,0.1,0.020,0.07,2.02,2.09,0.007,7,,E,1.3,,
38201530,2024/01/03,08,0.001,0.003,0.009,0.012,0.2,0.015,0.11,2.02,2.13,0.010,7,,ESE,1.2,,
38201530,2024/01/03,09,0.001,0.003,0.009,0.012,0.3,0.015,0.13,2.02,2.15,0.008,6,,E,0.6,,
38201530,2024/01/03,10,0.001,0.003,0.008,0.011,0.2,0.019,0.14,2.02,2.16,0.010,5,,ESE,0.9,,
38201530,2024/01/03,11,0.001,0.003,0.008,0.011,0.3,0.025,0.12,2.02,2.14,0.013,20,,N,0.5,,
38201530,2024/01/03,12,0.001,0.004,0.010,0.014,0.4,0.032,0.14,2.02,2.16,0.010,14,,NNE,0.6,,
38201530,2024/01/03,13,0.002,0.004,0.005,0.009,0.2,0.039,0.09,2.01,2.10,0.013,12,,WSW,0.8,,
38201530,2024/01/03,14,0.002,0.001,0.005,0.006,0.2,0.040,0.10,2.00,2.10,0.012,10,,WSW,1.0,,
38201530,2024/01/03,15,0.001,0,0.005,0.005,0.2,0.039,0.08,2.00,2.08,0.010,9,,SSW,0.5,,
38201530,2024/01/03,16,0.001,0.001,0.007,0.008,0.2,0.037,0.09,2.01,2.10,0.013,8,,W,1.5,,
38201530,2024/01/03,17,0.001,0.003,0.011,0.014,0.2,0.032,0.10,2.01,2.11,0.010,7,,W,1.2,,
38201530,2024/01/03,18,0.001,0.001,0.006,0.007,0.1,0.039,0.09,2.01,2.10,0.004,5,,WSW,0.6,,
38201530,2024/01/03,19,0,0,0.005,0.005,0.2,0.040,0.09,2.02,2.11,0.007,6,,W,1.9,,
38201530,2024/01/03,20,0.001,0.001,0.007,0.008,0.2,0.037,0.10,2.03,2.13,0.007,5,,W,1.5,,
38201530,2024/01/03,21,0.002,0.001,0.006,0.007,0.2,0.039,0.09,2.03,2.12,0.009,7,,W,3.5,,
38201530,2024/01/03,22,0.003,0.001,0.006,0.007,0.2,0.038,0.08,2.04,2.12,0.010,5,,WNW,2.3,,
38201530,2024/01/03,23,0.004,0.001,0.005,0.006,0.2,0.039,0.07,2.03,2.10,0.010,12,,W,2.5,,
38201530,2024/01/03,24,0.001,0.001,0.004,0.005,0.1,0.040,0.07,2.03,2.10,0.012,12,,W,2.4,,
38201530,2024/01/04,01,0.002,0.001,0.004,0.005,0.1,0.038,0.06,2.03,2.09,0.012,14,,W,1.9,,
38201530,2024/01/04,02,0.003,0,0.004,0.004,0.2,0.035,0.07,2.04,2.11,0.012,12,,WNW,1.2,,
38201530,2024/01/04,03,0.002,0,0.005,0.005,0.2,0.033,0.07,2.04,2.11,0.015,16,,NNW,0.8,,
38201530,2024/01/04,04,0.001,0,0.004,0.004,0.2,0.024,0.09,2.05,2.14,0.013,15,,E,0.7,,
38201530,2024/01/04,05,0,0.002,0.006,0.008,0.2,0.019,0.09,2.05,2.14,0.012,12,,E,1.1,,
38201530,2024/01/04,06,0,0.001,0.006,0.007,0.2,0.018,0.09,2.06,2.15,0.014,13,,E,0.8,,
