測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
38201090,2023/03/01,01,0.001,0,0.007,0.007,0.5,0.027,0.07,2.01,2.08,0,9,,ENE,1.2,,
38201090,2023/03/01,02,0.001,-,-,-,0.6,0.025,0.09,2.01,2.10,0.004,8,,ENE,1.3,,
38201090,2023/03/01,03,0.001,0,0.006,0.006,0.5,0.029,0.06,2.01,2.07,0,9,,ENE,1.6,,
38201090,2023/03/01,04,0.001,0,0.005,0.005,0.5,0.029,0.06,2.01,2.07,0.004,8,,ENE,2.0,,
38201090,2023/03/01,05,0,0,0.006,0.006,0.5,0.027,0.05,2.00,2.05,0.002,10,,ENE,1.4,,
38201090,2023/03/01,06,0.001,0,0.010,0.010,0.5,0.024,0.07,2.01,2.08,0.013,10,,NNE,1.0,,
38201090,2023/03/01,07,0.001,0.001,0.020,0.021,0.6,0.016,0.09,2.02,2.11,0.004,10,,SE,1.3,,
38201090,2023/03/01,08,0.001,0.006,0.023,0.029,0.7,0.008,0.14,2.02,2.16,0.010,9,,E,0.8,,
38201090,2023/03/01,09,0.001,0.010,0.026,0.036,0.8,0.010,0.15,2.02,2.17,0,14,,E,1.8,,
38201090,2023/03/01,10,0.003,0.005,0.019,0.024,0.6,0.021,0.09,2.00,2.09,0.024,19,,SE,2.2,,
38201090,2023/03/01,11,0.008,0,0.005,0.005,0.5,0.041,0.05,1.98,2.03,0.008,22,,SSW,2.5,,
38201090,2023/03/01,12,0.004,0,0.003,0.003,0.5,0.043,0.05,1.97,2.02,0.008,21,,WSW,2.7,,
38201090,2023/03/01,13,0.004,0.002,0.013,0.015,0.6,0.031,0.06,1.97,2.03,0.006,15,,NW,2.4,,
38201090,2023/03/01,14,0.003,0.001,0.008,0.009,0.5,0.036,0.06,1.97,2.03,0,17,,WNW,1.6,,
38201090,2023/03/01,15,0.003,0,0.006,0.006,0.5,0.042,0.06,1.96,2.02,0.006,10,,WSW,2.2,,
38201090,2023/03/01,16,0.002,0,0.006,0.006,0.5,0.042,0.08,1.96,2.04,0.036,24,,SW,2.8,,
38201090,2023/03/01,17,0.002,0,0.009,0.009,0.5,0.039,0.05,1.96,2.01,0.015,6,,S,2.1,,
38201090,2023/03/01,18,0.001,0,0.007,0.007,0.5,0.041,0.05,1.96,2.01,0.029,11,,SW,3.3,,
38201090,2023/03/01,19,0.001,0,0.004,0.004,0.5,0.043,0.05,1.96,2.01,0.036,10,,WNW,3.3,,
38201090,2023/03/01,20,0,0,0.006,0.006,0.5,0.038,0.05,1.96,2.01,0,6,,WSW,2.5,,
38201090,2023/03/01,21,0,0,0.006,0.006,0.5,0.034,0.05,1.96,2.01,0.016,11,,WSW,3.7,,
38201090,2023/03/01,22,0,0,0.008,0.008,0.6,0.036,0.05,1.97,2.02,0.015,2,,SW,2.8,,
38201090,2023/03/01,23,0,0,0.004,0.004,0.6,0.046,0.05,1.98,2.03,0.001,13,,SW,3.2,,
38201090,2023/03/01,24,0,0,0.004,0.004,0.6,0.050,0.06,2.00,2.06,0.016,21,,ESE,1.1,,
38201090,2023/03/02,01,0,0,0.006,0.006,0.6,0.046,0.06,2.00,2.06,0.024,21,,SSW,0.9,,
38201090,2023/03/02,02,0,0,0.004,0.004,0.7,0.052,0.06,2.01,2.07,0.031,31,,SW,3.3,,
38201090,2023/03/02,03,0,0,0.004,0.004,0.6,0.050,0.05,2.00,2.05,0.026,21,,WSW,4.7,,
38201090,2023/03/02,04,0,0,0.005,0.005,0.6,0.046,0.05,2.01,2.06,0.022,28,,WNW,1.8,,
38201090,2023/03/02,05,0,0,0.005,0.005,0.6,0.042,0.05,2.02,2.07,0.037,30,,NW,2.2,,
38201090,2023/03/02,06,0,0,0.005,0.005,0.6,0.042,0.05,2.02,2.07,0.028,27,,WNW,2.5,,
38201090,2023/03/02,07,0,0,0.004,0.004,0.6,0.044,0.04,2.02,2.06,0.045,27,,WNW,2.3,,
38201090,2023/03/02,08,0,0,0.004,0.004,0.6,0.043,0.05,2.02,2.07,0.025,23,,WNW,2.5,,
38201090,2023/03/02,09,0,0,0.004,0.004,0.6,0.041,0.04,2.02,2.06,0.017,22,,NW,2.4,,
38201090,2023/03/02,10,0.003,0.002,0.011,0.013,0.6,0.033,0.05,2.02,2.07,0.002,5,,NNW,2.9,,
38201090,2023/03/02,11,0,0,0.005,0.005,0.6,0.038,0.05,2.01,2.06,0,10,,NW,4.6,,
38201090,2023/03/02,12,0,0,0.005,0.005,0.6,0.038,0.05,2.01,2.06,0,7,,NNW,3.1,,
38201090,2023/03/02,13,0,0,0.005,0.005,0.6,0.038,0.05,2.00,2.05,0,5,,NNW,3.6,,
38201090,2023/03/02,14,0.002,0.001,0.007,0.008,0.5,0.037,0.05,2.01,2.06,0.021,0,,N,4.2,,
38201090,2023/03/02,15,0,0,0.006,0.006,0.5,0.039,0.05,2.01,2.06,0,5,,NNW,4.5,,
38201090,2023/03/02,16,0.001,0.001,0.006,0.007,0.6,0.038,0.05,2.01,2.06,0.007,13,,N,5.0,,
38201090,2023/03/02,17,0.002,0.001,0.008,0.009,0.6,0.036,0.05,2.01,2.06,0,-1,,NNW,3.6,,
38201090,2023/03/02,18,0.005,0.001,0.009,0.010,0.6,0.035,0.05,2.01,2.06,0.009,0,,NNW,3.7,,
38201090,2023/03/02,19,0.001,0,0.005,0.005,0.6,0.038,0.05,2.02,2.07,0.005,1,,N,3.5,,
38201090,2023/03/02,20,0.004,0,0.007,0.007,0.5,0.036,0.04,2.02,2.06,0.009,5,,NE,3.4,,
38201090,2023/03/02,21,0,0,0.004,0.004,0.5,0.038,0.05,2.03,2.08,0.010,3,,NE,3.0,,
38201090,2023/03/02,22,0,0,0.003,0.003,0.5,0.038,0.04,2.03,2.07,0.016,4,,NE,2.4,,
38201090,2023/03/02,23,0.001,0,0.003,0.003,0.5,0.039,0.04,2.03,2.07,0,4,,NE,1.5,,
38201090,2023/03/02,24,0.001,0,0.005,0.005,0.5,0.033,0.05,2.03,2.08,0.025,5,,E,0.8,,
38201090,2023/03/03,01,0.001,0,0.007,0.007,0.4,0.024,0.06,2.04,2.10,0,3,,ESE,1.0,,
38201090,2023/03/03,02,0.001,0,0.005,0.005,0.4,0.025,0.04,2.04,2.08,0,0,,E,2.0,,
38201090,2023/03/03,03,0.001,0,0.004,0.004,0.4,0.025,0.04,2.04,2.08,0.007,4,,E,1.4,,
38201090,2023/03/03,04,0.001,0,0.004,0.004,0.4,0.024,0.04,2.04,2.08,0,3,,E,2.1,,
38201090,2023/03/03,05,0.001,0,0.006,0.006,0.4,0.021,0.04,2.04,2.08,0.001,5,,E,2.0,,
