測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
38201090,2025/01/06,10,0.001,0.004,0.018,0.022,0.5,0.012,0.14,2.04,2.18,0.013,12,,SE,1.2,,
38201090,2025/01/06,11,0.002,0.003,0.015,0.018,0.5,0.016,0.07,2.03,2.10,0.028,17,,SW,0.6,,
38201090,2025/01/06,12,0.003,0.002,0.016,0.018,0.5,0.015,0.08,2.02,2.10,0.010,22,,N,0.4,,
38201090,2025/01/06,13,0.003,0.002,0.015,0.017,0.5,0.019,0.08,2.02,2.10,0,16,,CALM,0.1,,
38201090,2025/01/06,14,0.003,0.002,0.011,0.013,0.5,0.024,0.06,2.01,2.07,0,10,,S,0.9,,
38201090,2025/01/06,15,0.003,0.002,0.011,0.013,0.5,0.027,0.06,2.01,2.07,0.024,10,,ESE,1.5,,
38201090,2025/01/06,16,0.002,0.001,0.008,0.009,0.4,0.033,0.05,2.01,2.06,0.005,10,,SW,1.0,,
38201090,2025/01/06,17,0.002,0.001,0.010,0.011,0.4,0.032,0.05,2.01,2.06,0,11,,SSE,0.7,,
38201090,2025/01/06,18,0.002,0.001,0.009,0.010,0.4,0.036,0.06,2.02,2.08,0,12,,WNW,2.1,,
38201090,2025/01/06,19,0.001,0.001,0.007,0.008,0.4,0.043,0.05,2.06,2.11,0,24,,WNW,1.8,,
38201090,2025/01/06,20,0.001,0.001,0.007,0.008,0.5,0.047,0.06,2.11,2.17,0.014,37,,WNW,2.7,,
38201090,2025/01/06,21,0.001,0.001,0.008,0.009,0.6,0.049,0.07,2.12,2.19,0.018,41,,W,4.2,,
38201090,2025/01/06,22,0.001,0.001,0.005,0.006,0.6,0.049,0.06,2.12,2.18,0.009,38,,W,4.9,,
38201090,2025/01/06,23,0.001,0.001,0.005,0.006,0.5,0.043,0.05,2.09,2.14,0.030,33,,W,4.6,,
38201090,2025/01/06,24,0.001,0.001,0.004,0.005,0.5,0.040,0.05,2.08,2.13,0.004,32,,W,4.0,,
38201090,2025/01/07,01,0.001,0.001,0.004,0.005,0.5,0.038,0.05,2.08,2.13,0.022,25,,WNW,2.7,,
38201090,2025/01/07,02,0.001,0.001,0.005,0.006,0.5,0.037,0.05,2.09,2.14,0,27,,WNW,2.7,,
38201090,2025/01/07,03,0.001,0.001,0.004,0.005,0.5,0.037,0.05,2.08,2.13,0.016,26,,WNW,2.7,,
38201090,2025/01/07,04,0.001,0.001,0.005,0.006,0.5,0.035,0.04,2.07,2.11,0.027,19,,WNW,3.1,,
38201090,2025/01/07,05,0.001,0.001,0.003,0.004,0.4,0.037,0.04,2.05,2.09,0,12,,WNW,3.8,,
38201090,2025/01/07,06,0.001,0.001,0.003,0.004,0.4,0.037,0.04,2.05,2.09,0.029,13,,WNW,2.5,,
38201090,2025/01/07,07,0.001,0.001,0.003,0.004,0.3,0.036,0.04,2.05,2.09,0.006,9,,WNW,3.1,,
38201090,2025/01/07,08,0.001,0.001,0.005,0.006,0.3,0.035,0.03,2.05,2.08,0.026,7,,W,6.3,,
38201090,2025/01/07,09,0.001,0.001,0.004,0.005,0.3,0.035,0.03,2.05,2.08,0.002,7,,W,4.9,,
38201090,2025/01/07,10,0.001,0.001,0.003,0.004,0.3,0.035,0.03,2.05,2.08,0.003,5,,WNW,2.9,,
38201090,2025/01/07,11,0.001,0.001,0.003,0.004,0.3,0.034,0.03,2.05,2.08,0.018,5,,WNW,2.8,,
38201090,2025/01/07,12,0.001,0.001,0.004,0.005,0.4,0.033,0.04,2.05,2.09,0.003,4,,WNW,3.1,,
38201090,2025/01/07,13,0.001,0.001,0.004,0.005,0.4,0.034,0.03,2.05,2.08,0,7,,WNW,2.8,,
38201090,2025/01/07,14,0.001,0.001,0.003,0.004,0.4,0.034,0.04,2.05,2.09,0,4,,WNW,2.6,,
38201090,2025/01/07,15,0.001,0.001,0.003,0.004,0.4,0.034,0.03,2.05,2.08,0,4,,WNW,3.1,,
38201090,2025/01/07,16,0.001,0.001,0.003,0.004,0.4,0.035,0.03,2.04,2.07,0.016,9,,NW,3.3,,
38201090,2025/01/07,17,0.001,0.001,0.003,0.004,0.4,0.036,0.03,2.04,2.07,0.004,6,,WNW,2.6,,
38201090,2025/01/07,18,0.001,0.001,0.003,0.004,0.4,0.035,0.03,2.05,2.08,0,7,,WNW,1.8,,
38201090,2025/01/07,19,0.001,0.001,0.003,0.004,0.4,0.034,0.03,2.06,2.09,0,5,,WNW,2.5,,
38201090,2025/01/07,20,0.001,0.001,0.004,0.005,0.3,0.034,0.04,2.05,2.09,0,9,,WNW,2.2,,
38201090,2025/01/07,21,0.001,0.001,0.004,0.005,0.3,0.033,0.04,2.05,2.09,0,7,,W,4.6,,
38201090,2025/01/07,22,0.001,0.001,0.004,0.005,0.3,0.032,0.04,2.05,2.09,0.013,9,,W,3.0,,
38201090,2025/01/07,23,0.001,0.001,0.003,0.004,0.3,0.032,0.04,2.05,2.09,0.002,5,,W,3.3,,
38201090,2025/01/07,24,0.001,0.001,0.003,0.004,0.3,0.034,0.03,2.05,2.08,0.017,2,,W,3.6,,
38201090,2025/01/08,01,0.001,0.001,0.003,0.004,0.3,0.034,0.03,2.04,2.07,0.016,5,,NW,2.5,,
38201090,2025/01/08,02,0.001,0.001,0.004,0.005,0.3,0.032,0.03,2.05,2.08,0,6,,WNW,1.9,,
38201090,2025/01/08,03,0.001,0.001,0.002,0.003,0.3,0.033,0.03,2.05,2.08,0.014,6,,WNW,2.2,,
38201090,2025/01/08,04,0.001,0.001,0.003,0.004,0.3,0.033,0.03,2.05,2.08,0.013,5,,WNW,1.9,,
38201090,2025/01/08,05,0.001,0.001,0.003,0.004,0.3,0.031,0.03,2.05,2.08,0.006,5,,W,2.8,,
38201090,2025/01/08,06,0.001,0.001,0.003,0.004,0.3,0.031,0.03,2.05,2.08,0,8,,WNW,2.8,,
38201090,2025/01/08,07,0.001,0.001,0.003,0.004,0.3,0.031,0.03,2.06,2.09,0.002,7,,WNW,2.2,,
38201090,2025/01/08,08,0.001,0.002,0.004,0.006,0.3,0.029,0.04,2.06,2.10,0,5,,W,1.5,,
38201090,2025/01/08,09,0.001,0.001,0.003,0.004,0.3,0.030,0.03,2.06,2.09,0,1,,W,2.7,,
38201090,2025/01/08,10,0.001,0.001,0.003,0.004,0.3,0.031,0.03,2.05,2.08,0.008,4,,WNW,2.2,,
38201090,2025/01/08,11,0.001,0.001,0.004,0.005,0.3,0.031,0.03,2.06,2.09,0,7,,W,1.9,,
38201090,2025/01/08,12,0.001,0.001,0.005,0.006,0.3,0.031,0.04,2.05,2.09,0.037,7,,W,3.2,,
38201090,2025/01/08,13,0.001,0.001,0.005,0.006,0.3,0.031,0.04,2.05,2.09,0,8,,W,2.4,,
38201090,2025/01/08,14,0.001,0.001,0.005,0.006,0.4,0.031,0.03,2.04,2.07,0,5,,W,2.9,,
38201090,2025/01/08,15,0.001,0.001,0.004,0.005,0.4,0.034,0.03,2.04,2.07,0.026,5,,NW,2.8,,
38201090,2025/01/08,16,0.001,0.001,0.004,0.005,0.4,0.036,0.04,2.03,2.07,0.010,7,,W,3.1,,
38201090,2025/01/08,17,0.001,0.001,0.004,0.005,0.4,0.036,0.03,2.03,2.06,0,6,,WNW,1.4,,
38201090,2025/01/08,18,0.001,0.001,0.005,0.006,0.4,0.035,0.03,2.03,2.06,0,2,,WNW,1.6,,
38201090,2025/01/08,19,0.001,0.001,0.004,0.005,0.4,0.037,0.03,2.03,2.06,0.010,5,,W,2.7,,
38201090,2025/01/08,20,0.001,0.001,0.003,0.004,0.4,0.038,0.03,2.03,2.06,0,4,,WNW,2.2,,
38201090,2025/01/08,21,0.001,0.001,0.003,0.004,0.3,0.038,0.03,2.03,2.06,0.008,7,,W,1.7,,
38201090,2025/01/08,22,0.001,0.001,0.004,0.005,0.4,0.036,0.04,2.03,2.07,0.019,5,,WSW,3.2,,
38201090,2025/01/08,23,0.001,0.001,0.004,0.005,0.4,0.037,0.03,2.03,2.06,0.016,6,,SW,3.6,,
