測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
38201080,2023/11/01,01,0.001,0,0.006,0.006,,,,,,0.011,17,,SSE,2.2,,
38201080,2023/11/01,02,0.001,-,-,-,,,,,,0.010,5,,SSE,1.9,,
38201080,2023/11/01,03,0.001,0,0.005,0.005,,,,,,0.012,11,,S,2.1,,
38201080,2023/11/01,04,0.001,0,0.004,0.004,,,,,,0.010,6,,SSE,2.5,,
38201080,2023/11/01,05,0.001,0,0.004,0.004,,,,,,0.010,15,,SSE,1.6,,
38201080,2023/11/01,06,0.001,0,0.005,0.005,,,,,,0.011,6,,ESE,1.9,,
38201080,2023/11/01,07,0.001,0.001,0.008,0.009,,,,,,0.014,4,,S,2.0,,
38201080,2023/11/01,08,0.001,0.001,0.010,0.011,,,,,,0.017,5,,SE,2.8,,
38201080,2023/11/01,09,0.001,0.003,0.013,0.016,,,,,,0.019,8,,SSE,2.1,,
38201080,2023/11/01,10,0.001,0.002,0.010,0.012,,,,,,0.016,17,,SSE,1.7,,
38201080,2023/11/01,11,0.002,0.001,0.007,0.008,,,,,,0.015,13,,SW,2.0,,
38201080,2023/11/01,12,0.002,0.001,0.007,0.008,,,,,,0.017,14,,SW,2.2,,
38201080,2023/11/01,13,0.008,0.001,0.008,0.009,,,,,,0.018,23,,WSW,2.0,,
38201080,2023/11/01,14,0.003,0,0.006,0.006,,,,,,0.018,8,,WSW,2.4,,
38201080,2023/11/01,15,0.002,0,0.006,0.006,,,,,,0.016,12,,SW,2.4,,
38201080,2023/11/01,16,0.001,0,0.006,0.006,,,,,,0.015,23,,SSW,3.1,,
38201080,2023/11/01,17,0.001,0,0.006,0.006,,,,,,0.015,13,,SSW,2.2,,
