測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27203510,2025/04/01,01,0,0,0.004,0.004,0.2,0.040,0.04,2.06,2.10,0.008,,,NE,3.6,7.2,
27203510,2025/04/01,02,0,0,0.002,0.002,0.2,0.043,0.03,2.04,2.07,0.009,,,NE,2.4,7.2,
27203510,2025/04/01,03,0,0,0.002,0.002,0.2,0.042,0.03,2.04,2.07,0.007,,,ENE,1.8,7.3,
27203510,2025/04/01,04,0,0,0.003,0.003,0.2,0.041,0.03,2.04,2.07,0.009,,,NE,2.7,7.3,
27203510,2025/04/01,05,0,0,0.004,0.004,0.2,0.039,0.04,2.04,2.08,0.010,,,ENE,2.4,7.5,
27203510,2025/04/01,06,0,0.001,0.004,0.005,0.2,0.038,0.03,2.05,2.08,0.006,,,ENE,1.6,7.4,
27203510,2025/04/01,07,0,0.002,0.007,0.009,0.2,0.034,0.04,2.06,2.10,0.009,,,ENE,2.7,8.1,
27203510,2025/04/01,08,0,0.002,0.007,0.009,0.3,0.035,0.06,2.06,2.12,0.009,,,NE,2.2,8.8,
27203510,2025/04/01,09,0,0.003,0.006,0.009,0.3,0.036,0.05,2.05,2.10,0.008,,,NE,3.5,10.0,
27203510,2025/04/01,10,0,0.003,0.006,0.009,0.3,0.036,0.07,2.04,2.11,0.008,,,ENE,3.2,11.7,
27203510,2025/04/01,11,0,0.003,0.006,0.009,0.3,0.037,0.08,2.04,2.12,0.009,,,E,4.5,12.8,
27203510,2025/04/01,12,0,0.002,0.007,0.009,0.3,0.039,-,-,-,0.005,,,ENE,4.5,13.5,
27203510,2025/04/01,13,0,0.002,0.006,0.008,0.2,0.040,-,-,-,-,,,NE,4.5,14.2,
27203510,2025/04/01,14,0,0.004,0.005,0.009,0.2,0.041,0.07,2.03,2.10,0.007,,,NE,5.6,14.7,
27203510,2025/04/01,15,0,0.003,0.006,0.009,0.2,0.041,0.08,2.03,2.11,0.009,,,NE,4.3,14.7,
27203510,2025/04/01,16,0,0.002,0.006,0.008,0.2,0.042,0.08,2.03,2.11,0.008,,,ENE,5.8,14.6,
27203510,2025/04/01,17,0,0.002,0.006,0.008,0.2,0.041,0.07,2.03,2.10,0.009,,,NE,5.3,14.0,
27203510,2025/04/01,18,0,0.002,0.007,0.009,0.3,0.039,0.09,2.04,2.13,0.006,,,NE,5.5,13.5,
27203510,2025/04/01,19,0,0.001,0.007,0.008,0.3,0.038,0.09,2.05,2.14,0.006,,,NE,3.7,12.9,
27203510,2025/04/01,20,0,0.001,0.006,0.007,0.3,0.034,0.07,2.04,2.11,0.009,,,NNE,3.4,12.4,
27203510,2025/04/01,21,0.001,0.001,0.006,0.007,0.2,0.035,0.07,2.06,2.13,0.008,,,NE,4.6,12.0,
27203510,2025/04/01,22,0,0.001,0.006,0.007,0.2,0.035,0.07,2.07,2.14,0.007,,,NE,3.4,11.9,
27203510,2025/04/01,23,0,0.001,0.008,0.009,0.2,0.035,0.07,2.06,2.13,0.006,,,NE,4.2,12.0,
27203510,2025/04/01,24,0,0.001,0.006,0.007,0.2,0.035,0.06,2.05,2.11,0.008,,,NE,4.2,12.1,
27203510,2025/04/02,01,0,0.001,0.005,0.006,0.2,0.035,0.06,2.05,2.11,0.007,,,NNE,2.8,12.4,
27203510,2025/04/02,02,0,0.001,0.004,0.005,0.2,0.034,0.06,2.04,2.10,0.009,,,NE,3.0,12.1,
27203510,2025/04/02,03,0,0.001,0.005,0.006,0.2,0.034,0.05,2.04,2.09,0.004,,,NE,0.9,12.3,
27203510,2025/04/02,04,0.001,0.001,0.005,0.006,0.2,0.031,0.06,2.06,2.12,0.006,,,ENE,1.2,11.6,
27203510,2025/04/02,05,0.001,0.002,0.007,0.009,0.2,0.026,0.08,2.07,2.15,0.007,,,W,1.2,10.8,
27203510,2025/04/02,06,0.002,0.002,0.007,0.009,0.3,0.024,0.09,2.05,2.14,0.007,,,SSE,0.9,10.9,
