測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27210030,2025/08/01,01,,0.001,0.003,0.004,,0.037,,,,0.022,,,WSW,2.5,,
27210030,2025/08/01,02,,0.001,0.005,0.006,,0.032,,,,0.022,,,W,1.6,,
27210030,2025/08/01,03,,0.001,0.005,0.006,,0.030,,,,0.021,,,W,2.3,,
27210030,2025/08/01,04,,0.001,0.005,0.006,,0.030,,,,0.016,,,WSW,2.3,,
27210030,2025/08/01,05,,0.001,0.005,0.006,,0.028,,,,0.019,,,W,1.9,,
27210030,2025/08/01,06,,0.001,0.007,0.008,,0.022,,,,0.020,,,W,1.2,,
27210030,2025/08/01,07,,0.002,0.007,0.009,,0.023,,,,0.018,,,NNW,0.8,,
27210030,2025/08/01,08,,0.002,0.007,0.009,,0.026,,,,0.021,,,SW,1.2,,
27210030,2025/08/01,09,,0.002,0.005,0.007,,0.034,,,,0.022,,,ESE,1.0,,
27210030,2025/08/01,10,,0.001,0.005,0.006,,0.046,,,,0.027,,,WSW,1.8,,
27210030,2025/08/01,11,,0.001,0.005,0.006,,0.050,,,,0.030,,,WSW,1.2,,
27210030,2025/08/01,12,,0.001,0.003,0.004,,0.048,,,,0.025,,,WSW,2.0,,
27210030,2025/08/01,13,,0.001,0.003,0.004,,0.051,,,,0.026,,,WSW,3.4,,
27210030,2025/08/01,14,,0.001,0.003,0.004,,0.052,,,,0.026,,,W,1.5,,
27210030,2025/08/01,15,,0.001,0.004,0.005,,0.047,,,,0.024,,,NNE,1.7,,
27210030,2025/08/01,16,,0.001,0.003,0.004,,0.046,,,,0.024,,,N,1.9,,
27210030,2025/08/01,17,,0.001,0.002,0.003,,0.043,,,,0.021,,,N,2.4,,
27210030,2025/08/01,18,,0.001,0.002,0.003,,0.040,,,,0.017,,,NNE,2.0,,
27210030,2025/08/01,19,,0.001,0.002,0.003,,0.037,,,,0.016,,,NNE,1.8,,
27210030,2025/08/01,20,,0.001,0.002,0.003,,0.034,,,,0.013,,,NNE,1.9,,
27210030,2025/08/01,21,,0.001,0.002,0.003,,0.034,,,,0.015,,,NNE,2.9,,
27210030,2025/08/01,22,,0.001,0.001,0.002,,0.036,,,,0.017,,,NNE,2.2,,
27210030,2025/08/01,23,,0.001,0.001,0.002,,0.036,,,,0.016,,,NNE,1.5,,
27210030,2025/08/01,24,,0.001,0.002,0.003,,0.034,,,,0.017,,,SW,1.4,,
27210030,2025/08/02,01,,0.001,0.003,0.004,,0.031,,,,0.019,,,SW,1.1,,
27210030,2025/08/02,02,,0.001,0.005,0.006,,0.028,,,,0.019,,,CALM,0.3,,
27210030,2025/08/02,03,,0.001,0.004,0.005,,0.027,,,,0.020,,,WNW,0.5,,
27210030,2025/08/02,04,,0.001,0.004,0.005,,0.027,,,,0.020,,,WSW,1.1,,
27210030,2025/08/02,05,,0.001,0.002,0.003,,0.033,,,,0.019,,,WNW,0.7,,
27210030,2025/08/02,06,,0.001,0.002,0.003,,0.030,,,,0.019,,,SSW,0.9,,
27210030,2025/08/02,07,,0.001,0.002,0.003,,0.031,,,,0.020,,,SW,0.9,,
27210030,2025/08/02,08,,0.001,0.002,0.003,,0.034,,,,0.018,,,NNE,1.6,,
27210030,2025/08/02,09,,0.001,0.002,0.003,,0.035,,,,0.016,,,NNE,2.3,,
27210030,2025/08/02,10,,0.001,0.002,0.003,,0.033,,,,0.018,,,N,1.7,,
27210030,2025/08/02,11,,0.001,0.002,0.003,,0.033,,,,0.016,,,NNE,1.7,,
27210030,2025/08/02,12,,0.001,0.002,0.003,,0.033,,,,0.014,,,NNE,1.5,,
27210030,2025/08/02,13,,0.001,0.002,0.003,,0.035,,,,0.015,,,NNE,2.3,,
27210030,2025/08/02,14,,0.001,0.002,0.003,,0.032,,,,0.018,,,NNE,2.4,,
27210030,2025/08/02,15,,0.001,0.002,0.003,,0.034,,,,0.013,,,NNE,2.2,,
27210030,2025/08/02,16,,0.001,0.002,0.003,,0.033,,,,0.014,,,N,2.4,,
27210030,2025/08/02,17,,0.001,0.001,0.002,,0.032,,,,0.014,,,N,2.5,,
27210030,2025/08/02,18,,0.001,0.001,0.002,,0.033,,,,0.016,,,NNE,2.7,,
27210030,2025/08/02,19,,0.001,0.002,0.003,,0.032,,,,0.016,,,NNE,3.2,,
27210030,2025/08/02,20,,0.001,0.001,0.002,,0.032,,,,0.016,,,NNE,2.3,,
27210030,2025/08/02,21,,0.001,0.001,0.002,,0.032,,,,0.016,,,NNE,2.7,,
27210030,2025/08/02,22,,0.001,0.001,0.002,,0.033,,,,0.015,,,NNE,1.8,,
27210030,2025/08/02,23,,0.001,0.001,0.002,,0.032,,,,0.014,,,NE,1.8,,
27210030,2025/08/02,24,,0.001,0.001,0.002,,0.030,,,,0.015,,,NE,1.6,,
27210030,2025/08/03,01,,0.001,0.002,0.003,,0.027,,,,0.013,,,NNE,0.6,,
27210030,2025/08/03,02,,0.001,0.002,0.003,,0.027,,,,0.016,,,NE,1.0,,
27210030,2025/08/03,03,,0.001,0.003,0.004,,0.024,,,,0.018,,,ENE,0.7,,
27210030,2025/08/03,04,,0.001,0.005,0.006,,0.020,,,,0.016,,,E,0.7,,
27210030,2025/08/03,05,,0.001,0.005,0.006,,0.015,,,,0.018,,,ESE,0.6,,
27210030,2025/08/03,06,,0.001,0.004,0.005,,0.018,,,,0.019,,,ESE,0.6,,
27210030,2025/08/03,07,,0.001,0.004,0.005,,0.019,,,,0.019,,,CALM,0.4,,
27210030,2025/08/03,08,,0.001,0.003,0.004,,0.025,,,,0.018,,,E,0.8,,
27210030,2025/08/03,09,,0.001,0.003,0.004,,0.031,,,,0.019,,,ENE,1.2,,
27210030,2025/08/03,10,,0.001,0.003,0.004,,0.035,,,,0.018,,,WSW,1.3,,
27210030,2025/08/03,11,,0.001,0.003,0.004,,0.040,,,,0.018,,,W,1.1,,
27210030,2025/08/03,12,,0.001,0.003,0.004,,0.044,,,,0.017,,,WNW,1.3,,
27210030,2025/08/03,13,,0.001,0.002,0.003,,0.043,,,,0.016,,,WSW,0.9,,
27210030,2025/08/03,14,,0.001,0.002,0.003,,0.049,,,,0.017,,,NE,1.2,,
27210030,2025/08/03,15,,0.001,0.002,0.003,,0.054,,,,0.018,,,WSW,1.5,,
27210030,2025/08/03,16,,0.001,0.004,0.005,,0.059,,,,0.019,,,W,1.6,,
27210030,2025/08/03,17,,0.001,0.003,0.004,,0.059,,,,0.021,,,WSW,5.4,,
27210030,2025/08/03,18,,0.001,0.002,0.003,,0.056,,,,0.020,,,WSW,4.6,,
27210030,2025/08/03,19,,0.001,0.004,0.005,,0.050,,,,0.019,,,W,4.2,,
27210030,2025/08/03,20,,0.001,0.004,0.005,,0.052,,,,0.023,,,WSW,4.8,,
27210030,2025/08/03,21,,0.001,0.004,0.005,,0.050,,,,0.021,,,WSW,2.2,,
27210030,2025/08/03,22,,0.001,0.004,0.005,,0.048,,,,0.021,,,WSW,1.6,,
27210030,2025/08/03,23,,0.001,0.004,0.005,,0.046,,,,0.022,,,W,1.1,,
27210030,2025/08/03,24,,-,-,-,,-,,,,0.021,,,W,1.5,,
27210030,2025/08/04,01,,0.001,0.005,0.006,,0.042,,,,0.022,,,WSW,1.2,,
27210030,2025/08/04,02,,0.001,0.005,0.006,,0.040,,,,0.023,,,SSW,0.8,,
27210030,2025/08/04,03,,0.001,0.004,0.005,,0.039,,,,0.025,,,CALM,0.1,,
27210030,2025/08/04,04,,0.001,0.008,0.009,,0.026,,,,0.026,,,ESE,0.5,,
27210030,2025/08/04,05,,0.001,0.009,0.010,,0.020,,,,0.026,,,NE,1.0,,
27210030,2025/08/04,06,,0.002,0.012,0.014,,0.013,,,,0.024,,,NE,0.9,,
27210030,2025/08/04,07,,0.003,0.011,0.014,,0.014,,,,0.025,,,NE,1.2,,
27210030,2025/08/04,08,,0.003,0.009,0.012,,0.022,,,,0.027,,,N,0.7,,
27210030,2025/08/04,09,,0.002,0.010,0.012,,0.036,,,,0.030,,,SSW,2.0,,
27210030,2025/08/04,10,,0.002,0.009,0.011,,0.055,,,,0.035,,,W,3.4,,
27210030,2025/08/04,11,,0.001,0.006,0.007,,0.065,,,,0.043,,,WSW,3.6,,
27210030,2025/08/04,12,,0.001,0.005,0.006,,0.068,,,,0.050,,,W,3.7,,
27210030,2025/08/04,13,,0.001,0.005,0.006,,0.063,,,,0.045,,,WSW,5.1,,
27210030,2025/08/04,14,,0.001,0.003,0.004,,0.048,,,,0.040,,,WSW,5.8,,
27210030,2025/08/04,15,,0.001,0.003,0.004,,0.042,,,,0.023,,,WSW,4.6,,
27210030,2025/08/04,16,,0.002,0.004,0.006,,0.038,,,,0.026,,,WSW,6.0,,
27210030,2025/08/04,17,,0.001,0.003,0.004,,0.036,,,,0.031,,,WSW,6.0,,
27210030,2025/08/04,18,,0.001,0.004,0.005,,0.036,,,,0.029,,,WSW,3.4,,
27210030,2025/08/04,19,,0.001,0.005,0.006,,0.026,,,,0.032,,,WSW,3.7,,
27210030,2025/08/04,20,,0.001,0.005,0.006,,0.021,,,,0.034,,,WSW,3.7,,
27210030,2025/08/04,21,,0.001,0.005,0.006,,0.019,,,,0.039,,,WSW,3.6,,
27210030,2025/08/04,22,,0.001,0.005,0.006,,0.017,,,,0.045,,,WSW,2.9,,
