測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27126010,2025/03/01,01,0.004,0.025,0.046,0.071,,0.001,0.49,2.29,2.78,,,,S,0.8,8.1,99.0
27126010,2025/03/01,02,0.004,0.014,0.030,0.044,,-,0.48,2.19,2.67,,,,CALM,0.3,7.9,100.0
27126010,2025/03/01,03,0.004,0.012,0.029,0.041,,0,0.45,2.22,2.67,,,,CALM,0.4,7.8,100.0
27126010,2025/03/01,04,0.004,0.011,0.029,0.040,,0,0.46,2.23,2.69,,,,SSW,0.6,8.2,100.0
27126010,2025/03/01,05,0.003,0.019,0.028,0.047,,0,0.49,2.25,2.74,,,,E,1.0,8.2,100.0
27126010,2025/03/01,06,0.004,0.030,0.034,0.064,,0,0.62,2.33,2.95,,,,ESE,0.7,8.6,100.0
27126010,2025/03/01,07,0.003,0.011,0.032,0.043,,0.007,0.44,2.23,2.67,,,,CALM,0.4,8.8,100.0
27126010,2025/03/01,08,0.003,0.002,0.024,0.026,,0.016,0.27,2.12,2.39,,,,NNE,1.1,8.9,100.0
27126010,2025/03/01,09,0.004,0.018,0.025,0.043,,0.016,0.32,2.41,2.73,,,,ENE,0.7,9.4,99.0
27126010,2025/03/01,10,0.004,0.010,0.024,0.034,,0.022,0.24,2.16,2.40,,,,ESE,1.2,10.1,97.0
27126010,2025/03/01,11,0.004,0.006,0.016,0.022,,0.028,0.19,2.04,2.23,,,,ENE,0.5,12.6,87.0
27126010,2025/03/01,12,0.005,0.007,0.015,0.022,,0.035,0.18,2.03,2.21,,,,SSE,1.0,14.4,70.0
27126010,2025/03/01,13,0.005,0.008,0.019,0.027,,0.041,0.15,2.03,2.18,,,,SW,1.4,17.3,59.0
27126010,2025/03/01,14,0.006,0.005,0.027,0.032,,0.070,0.79,2.11,2.90,,,,WSW,2.0,17.0,63.0
27126010,2025/03/01,15,0.007,0.009,0.028,0.037,,0.039,0.42,2.10,2.52,,,,W,2.5,17.4,57.0
27126010,2025/03/01,16,0.006,0.005,0.021,0.026,,0.052,0.80,2.04,2.84,,,,WSW,1.9,16.4,63.0
27126010,2025/03/01,17,0.010,0.002,0.020,0.022,,0.052,0.67,2.09,2.76,,,,W,1.9,15.9,65.0
27126010,2025/03/01,18,0.008,0.001,0.019,0.020,,0.047,0.20,2.10,2.30,,,,WNW,1.5,14.9,67.0
27126010,2025/03/01,19,0.005,0,0.026,0.026,,0.038,0.17,2.01,2.18,,,,SW,0.9,14.1,72.0
27126010,2025/03/01,20,0.005,0,0.029,0.029,,0.031,0.16,2.03,2.19,,,,WSW,0.9,13.0,80.0
27126010,2025/03/01,21,0.006,0,0.026,0.026,,0.029,0.14,2.03,2.17,,,,WSW,0.8,12.7,84.0
