測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27201580,2025/07/01,01,,0.001,0.014,0.015,,,,,,0.028,,,N,0.7,,
27201580,2025/07/01,02,,0.001,0.013,0.014,,,,,,0.029,,,N,0.6,,
27201580,2025/07/01,03,,0.001,0.014,0.015,,,,,,0.028,,,N,0.5,,
27201580,2025/07/01,04,,0.001,0.014,0.015,,,,,,0.024,,,CALM,0.3,,
27201580,2025/07/01,05,,0.004,0.017,0.021,,,,,,0.026,,,CALM,0.2,,
27201580,2025/07/01,06,,0.004,0.017,0.021,,,,,,0.025,,,CALM,0.4,,
27201580,2025/07/01,07,,0.011,0.022,0.033,,,,,,0.025,,,CALM,0.3,,
27201580,2025/07/01,08,,0.005,0.017,0.022,,,,,,0.026,,,N,1.2,,
27201580,2025/07/01,09,,0.002,0.022,0.024,,,,,,0.029,,,W,0.7,,
27201580,2025/07/01,10,,0.001,0.021,0.022,,,,,,0.027,,,WNW,1.2,,
27201580,2025/07/01,11,,0.002,0.022,0.024,,,,,,0.028,,,WNW,1.0,,
27201580,2025/07/01,12,,0.001,0.013,0.014,,,,,,0.022,,,WSW,1.3,,
27201580,2025/07/01,13,,0.001,0.010,0.011,,,,,,0.027,,,W,1.3,,
27201580,2025/07/01,14,,0.001,0.009,0.010,,,,,,0.028,,,WNW,1.2,,
27201580,2025/07/01,15,,0,0.008,0.008,,,,,,0.029,,,W,1.1,,
27201580,2025/07/01,16,,0,0.009,0.009,,,,,,0.028,,,W,1.3,,
27201580,2025/07/01,17,,0,0.009,0.009,,,,,,0.030,,,W,1.2,,
27201580,2025/07/01,18,,0,0.009,0.009,,,,,,0.026,,,WNW,1.1,,
27201580,2025/07/01,19,,0.001,0.024,0.025,,,,,,0.032,,,WSW,0.6,,
27201580,2025/07/01,20,,0.001,0.023,0.024,,,,,,0.025,,,CALM,0.4,,
27201580,2025/07/01,21,,0.001,0.017,0.018,,,,,,0.025,,,CALM,0.3,,
27201580,2025/07/01,22,,0.001,0.012,0.013,,,,,,0.023,,,CALM,0.2,,
27201580,2025/07/01,23,,0.001,0.014,0.015,,,,,,0.024,,,CALM,0.2,,
27201580,2025/07/01,24,,0.001,0.011,0.012,,,,,,0.025,,,W,0.5,,
27201580,2025/07/02,01,,0.001,0.013,0.014,,,,,,0.027,,,CALM,0.1,,
27201580,2025/07/02,02,,0.001,0.014,0.015,,,,,,0.027,,,CALM,0.1,,
27201580,2025/07/02,03,,0.001,0.011,0.012,,,,,,0.029,,,CALM,0.2,,
27201580,2025/07/02,04,,0.001,0.015,0.016,,,,,,0.028,,,CALM,0.2,,
27201580,2025/07/02,05,,0.001,0.015,0.016,,,,,,0.031,,,CALM,0.1,,
27201580,2025/07/02,06,,0.004,0.020,0.024,,,,,,0.029,,,CALM,0.2,,
27201580,2025/07/02,07,,0.003,0.020,0.023,,,,,,0.030,,,CALM,0.4,,
