測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27367010,2025/06/01,01,,0,0.003,0.003,,0.056,,,,0.005,3,,NW,3.4,,
27367010,2025/06/01,02,,0,0.002,0.002,,0.056,,,,0.008,4,,NW,2.8,,
27367010,2025/06/01,03,,0,0.001,0.001,,0.056,,,,0.014,119,,NW,3.7,,
27367010,2025/06/01,04,,0,0.001,0.001,,0.055,,,,0.015,8,,NW,4.4,,
27367010,2025/06/01,05,,0,0.003,0.003,,0.049,,,,0.015,9,,NW,6.3,,
27367010,2025/06/01,06,,0,0.002,0.002,,0.050,,,,0.019,11,,NW,4.9,,
27367010,2025/06/01,07,,0,0.003,0.003,,0.048,,,,0.019,11,,NW,3.3,,
27367010,2025/06/01,08,,0,0.004,0.004,,0.046,,,,0.017,10,,NW,4.5,,
27367010,2025/06/01,09,,0,0.002,0.002,,0.042,,,,0.018,11,,NW,3.1,,
27367010,2025/06/01,10,,0,0.003,0.003,,0.047,,,,0.019,7,,NNW,2.9,,
27367010,2025/06/01,11,,0.001,0.003,0.004,,0.050,,,,0.018,13,,NW,2.7,,
27367010,2025/06/01,12,,0.001,0.004,0.005,,0.050,,,,0.019,13,,NW,2.8,,
27367010,2025/06/01,13,,0,0.002,0.002,,0.056,,,,0.019,14,,NNW,3.2,,
27367010,2025/06/01,14,,0,0.002,0.002,,0.056,,,,0.017,10,,NW,3.1,,
27367010,2025/06/01,15,,0,0.001,0.001,,0.058,,,,0.015,15,,NNW,1.7,,
27367010,2025/06/01,16,,0,0.002,0.002,,0.059,,,,0.017,14,,NNW,1.7,,
27367010,2025/06/01,17,,0,0.002,0.002,,0.062,,,,0.018,15,,NE,2.4,,
27367010,2025/06/01,18,,0,0.003,0.003,,0.060,,,,0.034,22,,NNE,2.0,,
27367010,2025/06/01,19,,0,0.003,0.003,,0.055,,,,0.019,14,,NE,2.6,,
27367010,2025/06/01,20,,0,0.003,0.003,,0.048,,,,0.018,16,,SE,1.9,,
27367010,2025/06/01,21,,0,0.002,0.002,,0.045,,,,0.017,13,,SE,1.6,,
27367010,2025/06/01,22,,0,0.002,0.002,,0.044,,,,0.016,13,,SE,1.7,,
27367010,2025/06/01,23,,0,0.002,0.002,,0.043,,,,0.016,12,,SE,2.2,,
27367010,2025/06/01,24,,0,0.001,0.001,,0.043,,,,0.015,11,,SE,1.6,,
27367010,2025/06/02,01,,0,0.001,0.001,,0.042,,,,0.016,13,,SE,1.6,,
27367010,2025/06/02,02,,0,0.001,0.001,,0.040,,,,0.014,11,,SSE,1.4,,
27367010,2025/06/02,03,,0,0.001,0.001,,0.040,,,,0.015,11,,SSE,1.6,,
27367010,2025/06/02,04,,0,0.001,0.001,,0.040,,,,0.016,11,,SSE,1.1,,
27367010,2025/06/02,05,,0,0.002,0.002,,0.040,,,,0.015,9,,ESE,1.3,,
27367010,2025/06/02,06,,0,0.003,0.003,,0.039,,,,0.015,8,,S,1.2,,
27367010,2025/06/02,07,,0,0.004,0.004,,0.035,,,,0.013,8,,SE,1.3,,
27367010,2025/06/02,08,,0,0.003,0.003,,0.038,,,,0.013,4,,NE,1.5,,
27367010,2025/06/02,09,,0.003,0.010,0.013,,0.034,,,,0.019,10,,NNE,2.1,,
27367010,2025/06/02,10,,0.003,0.012,0.015,,0.036,,,,0.018,15,,NW,2.1,,
27367010,2025/06/02,11,,0.005,0.023,0.028,,0.031,,,,0.027,18,,NW,2.0,,
27367010,2025/06/02,12,,0.004,0.019,0.023,,0.037,,,,0.024,15,,NNW,1.3,,
27367010,2025/06/02,13,,0.002,0.020,0.022,,0.049,,,,0.023,17,,NNW,1.1,,
27367010,2025/06/02,14,,0.001,0.019,0.020,,0.067,,,,0.027,20,,NW,1.2,,
27367010,2025/06/02,15,,0.001,0.016,0.017,,0.059,,,,0.025,19,,NW,1.7,,
27367010,2025/06/02,16,,0.001,0.007,0.008,,0.057,,,,0.017,13,,SW,4.3,,
27367010,2025/06/02,17,,0,0.003,0.003,,0.057,,,,0.015,11,,SSW,3.8,,
27367010,2025/06/02,18,,0,0.002,0.002,,0.061,,,,0.018,13,,SW,3.6,,
27367010,2025/06/02,19,,0,0.002,0.002,,0.063,,,,0.017,13,,SSW,4.2,,
27367010,2025/06/02,20,,0,0.002,0.002,,0.062,,,,0.017,11,,SSW,2.4,,
27367010,2025/06/02,21,,0,0.002,0.002,,0.064,,,,0.017,12,,SSW,4.3,,
27367010,2025/06/02,22,,0,0.002,0.002,,0.062,,,,0.016,12,,SSW,1.5,,
27367010,2025/06/02,23,,0,0.002,0.002,,0.062,,,,0.016,11,,SW,2.7,,
27367010,2025/06/02,24,,-,-,-,,-,,,,0.018,10,,S,1.1,,
27367010,2025/06/03,01,,0,0.002,0.002,,0.058,,,,0.016,12,,SE,0.9,,
27367010,2025/06/03,02,,0,0.001,0.001,,0.051,,,,0.015,12,,ESE,1.0,,
27367010,2025/06/03,03,,0,0.001,0.001,,0.048,,,,0.015,8,,ESE,1.7,,
27367010,2025/06/03,04,,0,0.001,0.001,,0.048,,,,0.014,6,,SE,1.6,,
27367010,2025/06/03,05,,0,0.002,0.002,,0.036,,,,0.016,8,,SSE,0.9,,
27367010,2025/06/03,06,,0,0.003,0.003,,0.031,,,,0.016,8,,SE,1.9,,
27367010,2025/06/03,07,,0,0.003,0.003,,0.034,,,,0.012,6,,SE,0.5,,
27367010,2025/06/03,08,,0,0.004,0.004,,0.030,,,,0.007,4,,ENE,1.3,,
27367010,2025/06/03,09,,0,0.005,0.005,,0.029,,,,0.009,4,,ENE,1.3,,
27367010,2025/06/03,10,,0,0.006,0.006,,0.031,,,,0.010,4,,ENE,1.0,,
27367010,2025/06/03,11,,0.001,0.007,0.008,,0.034,,,,0.009,4,,NE,2.3,,
27367010,2025/06/03,12,,0.001,0.015,0.016,,0.037,,,,0.007,4,,NE,3.5,,
27367010,2025/06/03,13,,0.001,0.018,0.019,,0.035,,,,0.010,3,,NE,2.0,,
27367010,2025/06/03,14,,0.001,0.010,0.011,,0.042,,,,0.004,2,,NE,1.2,,
27367010,2025/06/03,15,,0,0.010,0.010,,0.042,,,,0.005,2,,NNE,1.8,,
27367010,2025/06/03,16,,0.001,0.012,0.013,,0.042,,,,0.008,3,,NNE,1.4,,
27367010,2025/06/03,17,,0.001,0.016,0.017,,0.038,,,,0.007,4,,N,2.6,,
