測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27208010,2025/06/01,01,,0,0.004,0.004,,0.053,0.05,1.99,2.04,0.008,5,,WNW,3.7,,
27208010,2025/06/01,02,,0,0.002,0.002,,0.056,0.03,1.98,2.01,0.007,4,,W,2.7,,
27208010,2025/06/01,03,,0,0.002,0.002,,0.055,0.04,1.98,2.02,0.010,7,,W,2.6,,
27208010,2025/06/01,04,,0,0.002,0.002,,0.055,0.04,1.99,2.03,0.014,10,,NW,4.4,,
27208010,2025/06/01,05,,0,0.002,0.002,,0.052,0.03,1.99,2.02,0.015,11,,WNW,5.1,,
27208010,2025/06/01,06,,0,0.003,0.003,,0.049,0.03,1.99,2.02,0.016,11,,WNW,5.0,,
27208010,2025/06/01,07,,0,0.002,0.002,,0.048,0.03,1.99,2.02,0.017,11,,WNW,3.7,,
27208010,2025/06/01,08,,0.001,0.009,0.010,,0.042,0.04,1.99,2.03,0.018,13,,NW,4.4,,
27208010,2025/06/01,09,,0.002,0.010,0.012,,0.042,0.04,2.00,2.04,0.019,11,,NW,3.1,,
27208010,2025/06/01,10,,0.002,0.007,0.009,,0.046,0.07,2.01,2.08,0.019,13,,NW,1.4,,
27208010,2025/06/01,11,,0.001,0.004,0.005,,0.054,0.05,2.00,2.05,0.015,13,,N,3.1,,
27208010,2025/06/01,12,,0.001,0.004,0.005,,0.056,0.05,2.00,2.05,0.016,13,,N,3.6,,
27208010,2025/06/01,13,,0.001,0.003,0.004,,0.058,0.04,1.99,2.03,0.018,11,,NNW,3.2,,
27208010,2025/06/01,14,,0.001,0.004,0.005,,0.061,0.04,1.99,2.03,0.016,13,,W,3.6,,
27208010,2025/06/01,15,,0.001,0.004,0.005,,0.062,0.04,1.99,2.03,0.016,13,,NW,3.1,,
