測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27115510,2025/06/01,01,,0.003,0.003,0.006,0.2,,,,,,,,,,,
27115510,2025/06/01,02,,0.003,0.005,0.008,0.2,,,,,,,,,,,
27115510,2025/06/01,03,,0.003,0.003,0.006,0.2,,,,,,,,,,,
27115510,2025/06/01,04,,0.003,0.004,0.007,0.2,,,,,,,,,,,
27115510,2025/06/01,05,,0.003,0.005,0.008,0.2,,,,,,,,,,,
27115510,2025/06/01,06,,0.004,0.007,0.011,0.2,,,,,,,,,,,
27115510,2025/06/01,07,,0.004,0.009,0.013,0.3,,,,,,,,,,,
27115510,2025/06/01,08,,0.004,0.011,0.015,0.3,,,,,,,,,,,
27115510,2025/06/01,09,,0.005,0.010,0.015,0.2,,,,,,,,,,,
27115510,2025/06/01,10,,0.004,0.005,0.009,0.2,,,,,,,,,,,
27115510,2025/06/01,11,,0.004,0.006,0.010,0.2,,,,,,,,,,,
27115510,2025/06/01,12,,0.004,0.005,0.009,0.2,,,,,,,,,,,
27115510,2025/06/01,13,,0.004,0.006,0.010,0.2,,,,,,,,,,,
27115510,2025/06/01,14,,0.004,0.005,0.009,0.2,,,,,,,,,,,
27115510,2025/06/01,15,,0.004,0.005,0.009,0.2,,,,,,,,,,,
27115510,2025/06/01,16,,0.004,0.005,0.009,0.2,,,,,,,,,,,
27115510,2025/06/01,17,,0.003,0.004,0.007,0.2,,,,,,,,,,,
27115510,2025/06/01,18,,0.003,0.004,0.007,0.2,,,,,,,,,,,
27115510,2025/06/01,19,,0.003,0.005,0.008,0.2,,,,,,,,,,,
27115510,2025/06/01,20,,0.003,0.006,0.009,0.2,,,,,,,,,,,
27115510,2025/06/01,21,,0.004,0.007,0.011,0.2,,,,,,,,,,,
27115510,2025/06/01,22,,0.003,0.004,0.007,0.2,,,,,,,,,,,
27115510,2025/06/01,23,,0.003,0.006,0.009,0.2,,,,,,,,,,,
27115510,2025/06/01,24,,0.003,0.004,0.007,-,,,,,,,,,,,
27115510,2025/06/02,01,,0.003,0.005,0.008,0.2,,,,,,,,,,,
27115510,2025/06/02,02,,0.003,0.006,0.009,0.2,,,,,,,,,,,
27115510,2025/06/02,03,,0.003,0.005,0.008,0.2,,,,,,,,,,,
27115510,2025/06/02,04,,0.003,0.008,0.011,0.2,,,,,,,,,,,
27115510,2025/06/02,05,,0.004,0.010,0.014,0.2,,,,,,,,,,,
27115510,2025/06/02,06,,0.005,0.012,0.017,0.2,,,,,,,,,,,
27115510,2025/06/02,07,,0.007,0.015,0.022,0.3,,,,,,,,,,,
27115510,2025/06/02,08,,0.009,0.018,0.027,0.3,,,,,,,,,,,
27115510,2025/06/02,09,,0.010,0.022,0.032,0.3,,,,,,,,,,,
