測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27143510,2025/07/01,01,,0.005,0.017,0.022,0.4,,,,,0.031,18,,N,0.5,,
27143510,2025/07/01,02,,0.007,0.020,0.027,0.4,,,,,0.030,17,,NNW,0.5,,
27143510,2025/07/01,03,,0.008,0.022,0.030,0.4,,,,,0.030,17,,CALM,0.4,,
27143510,2025/07/01,04,,0.017,0.026,0.043,0.4,,,,,0.029,17,,CALM,0.1,,
27143510,2025/07/01,05,,0.025,0.030,0.055,0.4,,,,,0.031,17,,NE,0.7,,
27143510,2025/07/01,06,,0.024,0.022,0.046,0.4,,,,,0.034,17,,CALM,0.4,,
27143510,2025/07/01,07,,0.004,0.015,0.019,0.4,,,,,0.032,18,,S,1.7,,
27143510,2025/07/01,08,,0.006,0.016,0.022,0.4,,,,,0.032,18,,WNW,1.1,,
27143510,2025/07/01,09,,0.010,0.024,0.034,0.5,,,,,0.031,20,,NNE,1.4,,
27143510,2025/07/01,10,,0.010,0.022,0.032,0.5,,,,,0.028,21,,NW,1.4,,
27143510,2025/07/01,11,,0.005,0.017,0.022,0.4,,,,,0.024,22,,WSW,1.9,,
27143510,2025/07/01,12,,0.004,0.014,0.018,0.3,,,,,0.028,22,,W,2.2,,
27143510,2025/07/01,13,,0.004,0.014,0.018,0.3,,,,,0.026,22,,W,2.1,,
27143510,2025/07/01,14,,0.003,0.013,0.016,0.3,,,,,0.032,23,,W,1.9,,
27143510,2025/07/01,15,,0.002,0.018,0.020,0.3,,,,,0.035,27,,WNW,1.6,,
27143510,2025/07/01,16,,0.002,0.017,0.019,0.3,,,,,0.033,26,,WSW,2.5,,
27143510,2025/07/01,17,,0.002,0.020,0.022,0.3,,,,,0.028,25,,W,1.7,,
27143510,2025/07/01,18,,0.001,0.018,0.019,0.3,,,,,0.025,19,,W,1.9,,
27143510,2025/07/01,19,,0.001,0.018,0.019,0.3,,,,,0.029,18,,S,1.5,,
27143510,2025/07/01,20,,0,0.015,0.015,0.3,,,,,0.029,19,,S,1.3,,
27143510,2025/07/01,21,,0,0.009,0.009,0.3,,,,,0.030,22,,S,1.0,,
27143510,2025/07/01,22,,0.001,0.011,0.012,0.4,,,,,0.033,20,,S,0.5,,
27143510,2025/07/01,23,,0.001,0.012,0.013,0.3,,,,,0.035,21,,CALM,0.3,,
27143510,2025/07/01,24,,0.002,0.018,0.020,0.4,,,,,0.039,22,,WNW,0.9,,
27143510,2025/07/02,01,,0.003,0.029,0.032,0.4,,,,,0.033,20,,NW,0.5,,
27143510,2025/07/02,02,,0.004,0.028,0.032,0.4,,,,,0.032,20,,NNE,0.6,,
27143510,2025/07/02,03,,0.004,0.017,0.021,0.3,,,,,0.031,18,,CALM,0.4,,
27143510,2025/07/02,04,,0.013,0.019,0.032,0.4,,,,,0.032,21,,ENE,0.6,,
27143510,2025/07/02,05,,0.023,0.023,0.046,0.4,,,,,0.035,23,,NE,0.7,,
27143510,2025/07/02,06,,0.022,0.026,0.048,0.5,,,,,0.033,22,,SSW,0.6,,
27143510,2025/07/02,07,,0.008,0.020,0.028,0.4,,,,,0.036,25,,ESE,0.5,,
27143510,2025/07/02,08,,0.020,0.029,0.049,0.5,,,,,0.040,30,,NNE,0.7,,
27143510,2025/07/02,09,,0.009,0.021,0.030,0.5,,,,,0.042,33,,S,1.1,,
27143510,2025/07/02,10,,0.004,0.021,0.025,0.4,,,,,0.046,33,,W,1.2,,
27143510,2025/07/02,11,,0.006,0.029,0.035,0.5,,,,,0.049,31,,W,2.3,,
27143510,2025/07/02,12,,0.004,0.019,0.023,0.4,,,,,0.040,29,,WSW,2.7,,
27143510,2025/07/02,13,,0.002,0.012,0.014,0.3,,,,,0.034,28,,SSW,2.1,,
27143510,2025/07/02,14,,0.002,0.008,0.010,0.3,,,,,0.037,27,,SSW,2.0,,
27143510,2025/07/02,15,,0.003,0.013,0.016,0.3,,,,,0.034,28,,WNW,2.2,,
27143510,2025/07/02,16,,0.003,0.012,0.015,0.3,,,,,0.031,26,,WNW,2.1,,
27143510,2025/07/02,17,,0.002,0.013,0.015,0.3,,,,,0.033,29,,W,2.4,,
27143510,2025/07/02,18,,0.001,0.012,0.013,0.3,,,,,0.059,34,,W,1.7,,
27143510,2025/07/02,19,,0.001,0.010,0.011,0.3,,,,,0.065,42,,WSW,1.7,,
27143510,2025/07/02,20,,0.002,0.018,0.020,0.4,,,,,0.069,47,,W,1.2,,
27143510,2025/07/02,21,,0.002,0.024,0.026,0.4,,,,,0.065,35,,NNW,0.9,,
27143510,2025/07/02,22,,0.004,0.021,0.025,0.4,,,,,0.053,25,,NNW,0.7,,
27143510,2025/07/02,23,,0.005,0.023,0.028,0.3,,,,,0.046,26,,NW,0.9,,
27143510,2025/07/02,24,,0.004,0.022,0.026,0.4,,,,,0.043,23,,CALM,0.4,,
27143510,2025/07/03,01,,0.005,0.018,0.023,0.3,,,,,0.041,21,,NNE,0.8,,
27143510,2025/07/03,02,,0.006,0.019,0.025,0.4,,,,,0.039,20,,NW,0.7,,
27143510,2025/07/03,03,,0.006,0.020,0.026,0.4,,,,,0.034,19,,NNE,0.6,,
27143510,2025/07/03,04,,0.009,0.021,0.030,0.3,,,,,0.040,24,,E,1.1,,
27143510,2025/07/03,05,,0.007,0.018,0.025,0.3,,,,,0.063,38,,SSW,0.5,,
27143510,2025/07/03,06,,0.011,0.020,0.031,0.4,,,,,0.053,30,,E,0.9,,
27143510,2025/07/03,07,,0.023,0.027,0.050,0.5,,,,,0.048,25,,NW,0.7,,
27143510,2025/07/03,08,,0.020,0.028,0.048,0.5,,,,,0.046,29,,NNE,1.0,,
27143510,2025/07/03,09,,0.023,0.031,0.054,0.5,,,,,0.047,32,,SSW,1.4,,
27143510,2025/07/03,10,,0.009,0.028,0.037,0.4,,,,,0.051,36,,NE,0.9,,
27143510,2025/07/03,11,,0.004,0.018,0.022,0.4,,,,,0.053,44,,SSW,1.0,,
27143510,2025/07/03,12,,0.003,0.025,0.028,0.4,,,,,0.052,37,,NW,2.4,,
27143510,2025/07/03,13,,0.002,0.015,0.017,0.3,,,,,0.053,35,,WSW,3.0,,
27143510,2025/07/03,14,,0.002,0.012,0.014,0.3,,,,,0.069,35,,W,2.9,,
27143510,2025/07/03,15,,0.002,0.013,0.015,0.3,,,,,0.102,54,,W,1.8,,
27143510,2025/07/03,16,,0.002,0.013,0.015,0.3,,,,,0.097,56,,SSW,2.7,,
27143510,2025/07/03,17,,0.001,0.006,0.007,0.4,,,,,0.090,52,,SSW,2.0,,
27143510,2025/07/03,18,,0.004,0.015,0.019,0.4,,,,,0.043,32,,N,1.0,,
27143510,2025/07/03,19,,0.004,0.020,0.024,0.4,,,,,0.048,33,,NW,1.2,,
27143510,2025/07/03,20,,0.005,0.027,0.032,0.4,,,,,0.041,23,,NW,0.8,,
27143510,2025/07/03,21,,0.005,0.023,0.028,0.4,,,,,0.045,24,,NNE,0.9,,
27143510,2025/07/03,22,,0.004,0.022,0.026,0.3,,,,,0.039,23,,NNW,0.9,,
27143510,2025/07/03,23,,0.005,0.019,0.024,0.4,,,,,0.041,23,,NNW,1.0,,
27143510,2025/07/03,24,,0.004,0.019,0.023,0.4,,,,,0.039,22,,ENE,1.0,,
27143510,2025/07/04,01,,0.005,0.019,0.024,0.4,,,,,0.037,23,,ENE,0.9,,
27143510,2025/07/04,02,,0.005,0.016,0.021,0.4,,,,,0.043,24,,NNE,0.5,,
27143510,2025/07/04,03,,0.006,0.019,0.025,0.4,,,,,0.040,23,,ESE,0.5,,
27143510,2025/07/04,04,,0.008,0.015,0.023,0.3,,,,,0.048,26,,E,0.6,,
27143510,2025/07/04,05,,0.007,0.014,0.021,0.3,,,,,0.044,24,,E,0.9,,
27143510,2025/07/04,06,,0.026,0.017,0.043,0.4,,,,,0.031,16,,E,1.9,,
27143510,2025/07/04,07,,0.033,0.022,0.055,0.4,,,,,0.033,18,,ENE,2.1,,
27143510,2025/07/04,08,,0.024,0.021,0.045,0.4,,,,,0.035,24,,E,0.8,,
27143510,2025/07/04,09,,0.017,0.020,0.037,0.3,,,,,0.039,31,,NNE,0.8,,
27143510,2025/07/04,10,,0.007,0.021,0.028,0.3,,,,,0.040,33,,WNW,2.0,,
27143510,2025/07/04,11,,0.005,0.020,0.025,0.3,,,,,0.045,34,,W,2.6,,
27143510,2025/07/04,12,,0.004,0.015,0.019,0.3,,,,,0.073,43,,W,2.8,,
27143510,2025/07/04,13,,0.002,0.011,0.013,0.3,,,,,0.105,50,,WSW,3.1,,
27143510,2025/07/04,14,,0.002,0.012,0.014,0.3,,,,,0.104,46,,SW,3.0,,
27143510,2025/07/04,15,,0.002,0.010,0.012,0.3,,,,,0.123,59,,WSW,3.2,,
27143510,2025/07/04,16,,0.002,0.010,0.012,0.3,,,,,0.156,81,,W,2.9,,
27143510,2025/07/04,17,,0.002,0.010,0.012,0.4,,,,,0.160,84,,SW,2.7,,
27143510,2025/07/04,18,,0.001,0.005,0.006,0.3,,,,,0.146,88,,SSW,2.6,,
27143510,2025/07/04,19,,0.001,0.008,0.009,0.3,,,,,0.146,81,,WSW,1.9,,
27143510,2025/07/04,20,,0.002,0.019,0.021,0.4,,,,,0.112,61,,W,1.5,,
27143510,2025/07/04,21,,0.001,0.017,0.018,0.5,,,,,0.072,37,,WSW,1.3,,
27143510,2025/07/04,22,,0.001,0.012,0.013,0.6,,,,,0.063,35,,SSW,0.6,,
27143510,2025/07/04,23,,0.001,0.010,0.011,0.5,,,,,0.067,37,,S,0.9,,
27143510,2025/07/04,24,,0.004,0.016,0.020,0.5,,,,,0.075,38,,NNW,0.8,,
27143510,2025/07/05,01,,0.005,0.019,0.024,0.5,,,,,0.067,32,,NNW,1.0,,
27143510,2025/07/05,02,,0.003,0.017,0.020,0.4,,,,,0.070,34,,NNE,0.6,,
27143510,2025/07/05,03,,0.005,0.017,0.022,0.5,,,,,0.064,35,,N,0.6,,
27143510,2025/07/05,04,,0.013,0.024,0.037,0.4,,,,,0.063,33,,NNW,0.5,,
27143510,2025/07/05,05,,0.010,0.020,0.030,0.4,,,,,0.058,34,,N,0.5,,
27143510,2025/07/05,06,,0.011,0.017,0.028,0.3,,,,,0.057,32,,SW,0.6,,
27143510,2025/07/05,07,,0.003,0.011,0.014,0.3,,,,,0.061,35,,S,1.5,,
27143510,2025/07/05,08,,0.002,0.008,0.010,0.3,,,,,0.079,47,,SW,1.9,,
