測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27214020,2025/03/01,01,0.001,0.001,0.017,0.018,,0.006,0.28,2.10,2.38,0.026,17,,S,1.5,6.0,98.0
27214020,2025/03/01,02,0,0.001,0.012,0.013,,0.006,0.18,2.10,2.28,0.018,9,,SW,1.4,6.0,98.0
27214020,2025/03/01,03,0,0.001,0.010,0.011,,0.005,0.18,2.07,2.25,0.012,10,,SSW,2.2,5.7,98.0
27214020,2025/03/01,04,0,0.001,0.009,0.010,,0.005,0.15,2.06,2.21,0.011,5,,SW,0.5,5.5,98.0
27214020,2025/03/01,05,0,0.001,0.010,0.011,,0.005,0.15,2.05,2.20,0.012,12,,SSW,1.7,5.6,98.0
27214020,2025/03/01,06,0.001,0.001,0.010,0.011,,0.004,0.14,2.06,2.20,0.009,5,,S,0.6,5.7,97.0
27214020,2025/03/01,07,0,0.002,0.011,0.013,,0.004,0.15,2.07,2.22,0.012,9,,CALM,0.2,6.0,96.0
27214020,2025/03/01,08,0,0.002,0.008,0.010,,0.009,0.11,2.07,2.18,0.015,5,,SSE,0.5,6.6,95.0
27214020,2025/03/01,09,0.001,0.017,0.016,0.033,,0.010,0.16,2.07,2.23,0.021,16,,N,0.9,6.7,95.0
27214020,2025/03/01,10,0,0.013,0.014,0.027,,0.020,0.12,2.05,2.17,0.018,11,,SE,0.8,9.1,69.0
27214020,2025/03/01,11,0.001,0.005,0.009,0.014,,0.028,0.11,2.04,2.15,0.015,13,,SE,1.3,11.7,64.0
27214020,2025/03/01,12,0.001,0.005,0.011,0.016,,0.034,0.10,2.04,2.14,0.018,11,,W,1.0,14.2,51.0
27214020,2025/03/01,13,0.001,0.002,0.008,0.010,,0.051,0.12,2.04,2.16,0.014,11,,W,1.9,15.9,50.0
27214020,2025/03/01,14,0.001,0.003,0.013,0.016,,0.055,0.13,2.06,2.19,0.022,16,,W,2.9,16.2,53.0
27214020,2025/03/01,15,0.001,0.003,0.017,0.020,,0.054,0.14,2.08,2.22,0.027,19,,WNW,3.5,15.6,55.0
27214020,2025/03/01,16,0.001,0.002,0.016,0.018,,0.055,0.15,2.08,2.23,0.024,17,,SW,2.4,16.2,52.0
27214020,2025/03/01,17,0.001,0.001,0.011,0.012,,0.055,0.12,2.05,2.17,0.017,12,,WNW,1.6,16.0,52.0
27214020,2025/03/01,18,0.001,0,0.013,0.013,,0.053,0.12,2.05,2.17,0.022,16,,W,1.7,15.1,59.0
27214020,2025/03/01,19,0.001,0,0.016,0.016,,0.048,0.14,2.06,2.20,0.026,15,,WSW,0.9,13.4,69.0
27214020,2025/03/01,20,0.001,0,0.020,0.020,,0.040,0.19,2.09,2.28,0.032,20,,SE,1.6,11.0,79.0
27214020,2025/03/01,21,0,0,0.014,0.014,,0.024,0.20,2.09,2.29,0.026,18,,SSE,1.8,9.8,83.0
27214020,2025/03/01,22,0.001,0,0.013,0.013,,0.022,0.18,2.10,2.28,0.024,18,,S,2.0,10.4,85.0
27214020,2025/03/01,23,0,0,0.014,0.014,,0.020,0.19,2.10,2.29,0.029,21,,SSE,1.4,10.1,83.0
27214020,2025/03/01,24,0.001,0,0.014,0.014,,0.019,0.20,2.10,2.30,0.034,24,,N,0.9,11.0,82.0
27214020,2025/03/02,01,0.001,0,0.016,0.016,,0.017,0.22,2.11,2.33,0.036,24,,SSW,1.5,10.8,85.0
27214020,2025/03/02,02,0.001,0.001,0.017,0.018,,0.015,0.25,2.11,2.36,0.037,26,,ESE,0.9,10.6,85.0
27214020,2025/03/02,03,0.001,0,0.015,0.015,,0.014,0.22,2.12,2.34,0.039,24,,CALM,0.3,10.6,86.0
27214020,2025/03/02,04,0.001,0,0.015,0.015,,0.013,0.22,2.12,2.34,0.040,25,,SSW,0.8,10.5,86.0
27214020,2025/03/02,05,0.001,0,0.014,0.014,,0.013,0.21,2.11,2.32,0.034,25,,WSW,1.5,10.9,87.0
27214020,2025/03/02,06,0.001,0,0.011,0.011,,0.012,0.19,2.11,2.30,0.034,19,,NE,0.7,10.5,92.0
27214020,2025/03/02,07,0.001,0,0.011,0.011,,0.012,0.17,2.11,2.28,0.035,22,,S,0.8,10.7,92.0
27214020,2025/03/02,08,0.001,0.001,0.010,0.011,,0.010,0.18,2.10,2.28,0.040,23,,SW,0.8,11.4,92.0
27214020,2025/03/02,09,0.001,0.002,0.011,0.013,,0.015,0.17,2.08,2.25,0.037,23,,ESE,1.1,12.0,88.0
27214020,2025/03/02,10,0.001,0.002,0.009,0.011,,0.020,0.17,2.08,2.25,0.040,24,,NNW,1.1,13.3,83.0
27214020,2025/03/02,11,0.001,0.001,0.009,0.010,,0.025,0.14,2.06,2.20,0.042,25,,SE,0.8,13.9,84.0
27214020,2025/03/02,12,0.001,0.001,0.008,0.009,,0.032,0.14,2.05,2.19,0.037,20,,WNW,0.9,14.5,80.0
27214020,2025/03/02,13,0.001,0.001,0.009,0.010,,0.035,0.13,2.06,2.19,0.041,25,,NE,0.5,15.9,73.0
27214020,2025/03/02,14,0.001,0.001,0.011,0.012,,0.039,0.14,2.07,2.21,0.048,25,,NW,1.3,15.7,81.0
27214020,2025/03/02,15,0.001,0.003,0.024,0.027,,0.032,0.24,2.12,2.36,0.079,37,,N,1.0,15.4,83.0
27214020,2025/03/02,16,0.001,0.003,0.027,0.030,,0.028,0.26,2.14,2.40,0.089,36,,N,2.5,15.1,91.0
27214020,2025/03/02,17,0.002,0.003,0.025,0.028,,0.028,0.26,2.15,2.41,0.085,37,,WNW,1.4,15.2,89.0
27214020,2025/03/02,18,0.001,0.001,0.023,0.024,,0.028,0.25,2.13,2.38,0.080,33,,N,0.9,15.1,92.0
27214020,2025/03/02,19,0.001,0,0.020,0.020,,0.026,0.50,2.11,2.61,0.076,29,,WSW,0.7,14.7,95.0
27214020,2025/03/02,20,0.001,0,0.023,0.023,,0.020,0.84,2.14,2.98,0.082,33,,SW,1.2,14.5,98.0
27214020,2025/03/02,21,0.001,0.001,0.029,0.030,,0.012,1.02,2.19,3.21,0.095,39,,CALM,0,14.7,99.0
27214020,2025/03/02,22,0.001,0.001,0.026,0.027,,0.010,0.66,2.20,2.86,0.093,35,,ENE,0.6,14.8,99.0
27214020,2025/03/02,23,0.001,0.001,0.021,0.022,,0.010,0.65,2.17,2.82,0.086,34,,ESE,0.5,15.3,99.0
27214020,2025/03/02,24,0.001,0.001,0.022,0.023,,0.008,-,-,-,0.084,34,,NW,0.8,15.4,99.0
27214020,2025/03/03,01,0.001,0,0.012,0.012,,0.015,0.37,2.13,2.50,0.023,8,,N,4.9,12.7,99.0
27214020,2025/03/03,02,0.001,0,0.005,0.005,,0.033,0.07,2.04,2.11,0.003,1,,N,4.1,11.8,99.0
27214020,2025/03/03,03,0.001,0,0.004,0.004,,0.040,0.07,2.04,2.11,0.004,-1,,NNW,2.1,11.8,99.0
27214020,2025/03/03,04,0,0,0.004,0.004,,0.044,0.07,2.04,2.11,0.002,1,,N,3.2,11.4,98.0
27214020,2025/03/03,05,0.001,0,0.005,0.005,,0.046,0.07,2.04,2.11,0.002,2,,N,3.8,11.0,98.0
27214020,2025/03/03,06,0.001,0,0.006,0.006,,0.048,0.06,2.05,2.11,0.004,2,,N,3.8,10.2,98.0
