測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27201090,2025/10/01,01,0,0,0.004,0.004,,0.029,,,,0.010,7,,SE,1.1,20.9,91.0
27201090,2025/10/01,02,0,0,0.004,0.004,,0.029,,,,0.007,5,,SSE,1.4,19.9,92.0
27201090,2025/10/01,03,0,0,0.003,0.003,,0.029,,,,0.011,5,,SSE,1.8,19.7,94.0
27201090,2025/10/01,04,0.001,0,0.003,0.003,,0.030,,,,0.011,4,,SE,1.3,19.7,93.0
27201090,2025/10/01,05,0.001,0,0.002,0.002,,0.031,,,,0.006,4,,SE,1.1,19.5,89.0
27201090,2025/10/01,06,0.001,0,0.003,0.003,,0.029,,,,0.009,4,,SE,1.2,19.0,92.0
27201090,2025/10/01,07,0.001,0,0.005,0.005,,0.026,,,,0.009,3,,ESE,0.8,20.4,90.0
27201090,2025/10/01,08,0.001,0.001,0.006,0.007,,0.025,,,,0.010,4,,SSE,1.1,22.8,84.0
27201090,2025/10/01,09,0.001,0.001,0.006,0.007,,0.032,,,,0.011,6,,WSW,0.6,23.9,84.0
27201090,2025/10/01,10,0.001,0.001,0.007,0.008,,0.037,,,,0.010,6,,WSW,1.6,25.3,75.0
27201090,2025/10/01,11,0.001,0.001,0.007,0.008,,0.050,,,,0.010,9,,NW,2.1,26.1,64.0
27201090,2025/10/01,12,0.003,0,0.007,0.007,,0.058,,,,0.014,10,,WNW,2.5,26.9,61.0
27201090,2025/10/01,13,0.003,0,0.005,0.005,,0.068,,,,0.015,13,,NW,3.2,27.0,57.0
27201090,2025/10/01,14,0.002,0,0.004,0.004,,0.071,,,,0.018,13,,WSW,2.8,27.6,52.0
27201090,2025/10/01,15,0.002,0,0.004,0.004,,0.070,,,,0.018,12,,SW,2.7,28.4,51.0
27201090,2025/10/01,16,0.001,0,0.004,0.004,,0.065,,,,0.011,8,,WSW,1.9,28.0,43.0
27201090,2025/10/01,17,0.001,0,0.005,0.005,,0.060,,,,0.013,12,,WNW,2.6,26.4,50.0
27201090,2025/10/01,18,0.001,0,0.007,0.007,,0.055,,,,0.012,9,,WSW,1.1,25.5,50.0
27201090,2025/10/01,19,0.001,0,0.008,0.008,,0.048,,,,0.016,12,,SSE,1.8,23.0,65.0
27201090,2025/10/01,20,0.001,0,0.008,0.008,,0.036,,,,0.015,12,,SSE,1.6,21.2,76.0
27201090,2025/10/01,21,0.001,0,0.006,0.006,,0.030,,,,0.018,13,,SE,1.2,21.4,77.0
27201090,2025/10/01,22,0.001,0,0.006,0.006,,0.026,,,,0.017,11,,ESE,1.3,21.0,82.0
27201090,2025/10/01,23,0,0,0.006,0.006,,0.027,,,,0.017,10,,SE,1.3,20.4,85.0
27201090,2025/10/01,24,0.001,0,0.006,0.006,,0.026,,,,0.014,9,,SE,0.6,20.1,87.0
27201090,2025/10/02,01,0.001,0,0.006,0.006,,0.020,,,,0.016,9,,SSE,1.0,18.3,93.0
27201090,2025/10/02,02,0.001,0,0.005,0.005,,0.018,,,,0.012,8,,SE,1.6,19.7,90.0
27201090,2025/10/02,03,0.001,0,0.004,0.004,,0.019,,,,0.010,8,,SE,1.3,18.3,94.0
27201090,2025/10/02,04,0.001,0,0.005,0.005,,0.015,,,,0.013,7,,SE,1.3,18.4,95.0
27201090,2025/10/02,05,0,0,0.005,0.005,,0.013,,,,0.013,6,,E,1.0,18.5,95.0
27201090,2025/10/02,06,0.001,0,0.004,0.004,,0.017,,,,0.010,5,,NE,1.3,18.6,93.0
27201090,2025/10/02,07,0.001,0,0.004,0.004,,0.019,,,,0.010,4,,E,1.5,19.1,86.0
27201090,2025/10/02,08,0,0.001,0.006,0.007,,0.019,,,,0.009,5,,ENE,1.2,20.9,79.0
27201090,2025/10/02,09,0.001,0.002,0.008,0.010,,0.024,,,,0.012,5,,NE,1.7,22.9,73.0
27201090,2025/10/02,10,0.001,0.001,0.006,0.007,,0.034,,,,0.010,7,,NNE,1.3,24.4,62.0
27201090,2025/10/02,11,0.001,0,0.003,0.003,,0.046,,,,0.007,7,,NNE,1.8,25.8,53.0
27201090,2025/10/02,12,-,-,-,-,,-,,,,0.010,9,,ENE,1.0,25.6,54.0
27201090,2025/10/02,13,0.001,0,0.005,0.005,,0.060,,,,0.009,8,,CALM,0.3,25.9,52.0
27201090,2025/10/02,14,0.001,0,0.005,0.005,,0.066,,,,0.013,9,,SSW,0.6,26.6,52.0
27201090,2025/10/02,15,0.001,0,0.004,0.004,,0.067,,,,0.013,10,,SSW,1.4,26.4,53.0
27201090,2025/10/02,16,0.001,0,0.007,0.007,,0.068,,,,0.012,11,,WNW,1.6,26.4,52.0
27201090,2025/10/02,17,0.001,0,0.008,0.008,,0.066,,,,0.014,12,,W,1.2,25.5,57.0
27201090,2025/10/02,18,0.001,0,0.009,0.009,,0.061,,,,0.013,10,,WSW,1.0,24.6,63.0
27201090,2025/10/02,19,0.001,0,0.011,0.011,,0.049,,,,0.013,10,,SSE,0.9,23.0,75.0
27201090,2025/10/02,20,0.001,0,0.009,0.009,,0.039,,,,0.020,14,,SSE,1.2,22.8,74.0
27201090,2025/10/02,21,0.001,0,0.008,0.008,,0.041,,,,0.016,9,,SE,1.4,22.1,79.0
27201090,2025/10/02,22,0.001,0,0.007,0.007,,0.032,,,,0.014,10,,E,0.8,22.9,75.0
27201090,2025/10/02,23,0,0,0.006,0.006,,0.030,,,,0.016,11,,E,0.6,21.7,83.0
