測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27229510,2025/03/01,01,0.001,0.006,0.029,0.035,0.5,,0.43,2.21,2.64,0.058,-,,NNE,0.7,7.5,90.0
27229510,2025/03/01,02,0.001,0.007,0.028,0.035,0.5,,0.35,2.14,2.49,0.057,-,,CALM,0.1,7.0,91.0
27229510,2025/03/01,03,0.001,0.013,0.024,0.037,0.5,,0.44,2.17,2.61,0.043,-,,SSW,0.9,6.0,91.0
27229510,2025/03/01,04,0.001,0.036,0.026,0.062,0.6,,0.51,2.23,2.74,0.049,-,,CALM,0.3,6.7,92.0
27229510,2025/03/01,05,0.001,0.020,0.027,0.047,0.5,,0.44,2.20,2.64,0.047,-,,N,0.7,7.4,92.0
27229510,2025/03/01,06,0.001,0.019,0.028,0.047,0.6,,0.41,2.16,2.57,0.055,-,,CALM,0.4,7.8,92.0
27229510,2025/03/01,07,0.001,0.018,0.024,0.042,0.6,,0.38,2.15,2.53,0.055,-,,CALM,0.4,8.1,91.0
27229510,2025/03/01,08,0.001,0.019,0.021,0.040,0.6,,0.41,2.12,2.53,0.052,-,,ENE,1.4,8.9,91.0
27229510,2025/03/01,09,0.001,0.003,0.010,0.013,0.4,,0.17,2.03,2.20,0.033,-,,NE,1.7,9.4,88.0
27229510,2025/03/01,10,0.001,0.002,0.009,0.011,0.3,,0.16,2.03,2.19,0.028,-,,NNE,1.8,10.3,81.0
27229510,2025/03/01,11,0.001,0.004,0.012,0.016,0.4,,0.13,2.03,2.16,0.023,-,,N,1.3,11.9,73.0
27229510,2025/03/01,12,0.001,0.006,0.012,0.018,0.4,,0.14,2.02,2.16,0.028,-,,WNW,0.9,15.8,61.0
27229510,2025/03/01,13,0.001,0.004,0.012,0.016,0.4,,0.16,2.03,2.19,0.024,-,,SSE,1.5,17.9,41.0
27229510,2025/03/01,14,0.001,0.003,0.013,0.016,0.4,,0.17,2.04,2.21,0.011,-,,W,2.4,18.8,37.0
27229510,2025/03/01,15,0.001,0.005,0.011,0.016,0.3,,0.15,2.03,2.18,0.015,-,,WSW,3.1,18.7,34.0
27229510,2025/03/01,16,0.002,0.003,0.009,0.012,0.3,,0.11,1.99,2.10,0.010,-,,WSW,2.5,18.6,35.0
27229510,2025/03/01,17,0.002,0.004,0.012,0.016,0.3,,0.14,2.00,2.14,0.018,-,,WSW,2.9,17.7,38.0
27229510,2025/03/01,18,0.002,0.003,0.019,0.022,0.4,,0.24,2.02,2.26,0.019,-,,W,1.7,16.0,45.0
27229510,2025/03/01,19,0.001,0.002,0.019,0.021,0.4,,0.21,2.06,2.27,0.019,-,,SW,1.5,14.9,51.0
27229510,2025/03/01,20,0.002,0.001,0.021,0.022,0.4,,0.21,2.09,2.30,0.027,-,,SSW,2.2,13.8,59.0
27229510,2025/03/01,21,0.001,0,0.020,0.020,0.4,,0.18,2.05,2.23,0.026,-,,S,2.0,13.2,66.0
27229510,2025/03/01,22,0.001,0.001,0.019,0.020,0.4,,0.16,2.03,2.19,0.033,-,,S,1.4,12.7,71.0
27229510,2025/03/01,23,0.002,0,0.019,0.019,0.4,,0.17,2.05,2.22,0.036,-,,SSE,0.9,12.8,70.0
27229510,2025/03/01,24,-,-,-,-,0.4,,0.18,2.05,2.23,0.045,-,,S,0.7,13.2,72.0
27229510,2025/03/02,01,0.002,0,0.014,0.014,0.3,,0.15,2.04,2.19,0.033,-,,SSE,1.1,12.7,82.0
27229510,2025/03/02,02,0.002,0,0.015,0.015,0.4,,0.15,2.04,2.19,0.045,-,,SSE,0.9,12.5,84.0
27229510,2025/03/02,03,0.002,0.001,0.016,0.017,0.4,,0.17,2.06,2.23,0.042,-,,NE,1.0,12.2,85.0
27229510,2025/03/02,04,0.001,0.001,0.010,0.011,0.4,,0.14,2.02,2.16,0.039,-,,NNE,0.5,12.4,85.0
27229510,2025/03/02,05,0.001,0.001,0.011,0.012,0.4,,0.14,2.02,2.16,0.040,-,,CALM,0.1,12.3,87.0
27229510,2025/03/02,06,0.001,0.001,0.014,0.015,0.4,,0.19,2.07,2.26,0.045,-,,CALM,0.1,12.5,89.0
27229510,2025/03/02,07,0.001,0.003,0.020,0.023,0.5,,0.21,2.08,2.29,0.054,-,,NNE,0.6,12.3,92.0
27229510,2025/03/02,08,0.001,0.004,0.020,0.024,0.5,,0.21,2.07,2.28,0.061,-,,NNW,0.5,12.4,93.0
27229510,2025/03/02,09,0.001,0.006,0.020,0.026,0.5,,0.21,2.08,2.29,0.056,-,,CALM,0.3,13.1,93.0
27229510,2025/03/02,10,0.001,0.005,0.020,0.025,0.6,,0.23,2.14,2.37,0.071,-,,CALM,0.4,13.4,91.0
27229510,2025/03/02,11,0.001,0.006,0.021,0.027,0.6,,0.31,2.13,2.44,0.074,-,,CALM,0.4,14.0,88.0
27229510,2025/03/02,12,0.001,0.004,0.020,0.024,0.6,,0.27,2.13,2.40,0.075,-,,SSE,0.6,14.4,86.0
27229510,2025/03/02,13,0.001,0.005,0.022,0.027,0.6,,0.27,2.15,2.42,0.091,-,,N,0.8,15.0,89.0
