測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27214020,2025/01/01,01,0.001,0,0.003,0.003,,0.038,0.05,2.05,2.10,0.009,3,,W,2.4,5.4,64.0
27214020,2025/01/01,02,0,0,0.003,0.003,,0.038,0.05,2.04,2.09,0.010,8,,WSW,1.9,4.9,64.0
27214020,2025/01/01,03,0,0,0.003,0.003,,0.037,0.05,2.04,2.09,0.012,5,,SW,2.3,4.3,64.0
27214020,2025/01/01,04,0.001,0,0.004,0.004,,0.030,0.07,2.05,2.12,0.013,0,,SW,2.1,3.3,70.0
27214020,2025/01/01,05,0.001,0,0.004,0.004,,0.029,0.07,2.05,2.12,0.014,6,,SW,2.6,3.5,69.0
27214020,2025/01/01,06,0,0,0.003,0.003,,0.027,0.06,2.05,2.11,0.013,9,,SW,2.1,3.1,72.0
27214020,2025/01/01,07,0,0,0.003,0.003,,0.026,0.06,2.04,2.10,0.011,7,,SSW,2.0,2.1,77.0
27214020,2025/01/01,08,0,0,0.005,0.005,,0.023,0.08,2.04,2.12,0.010,0,,SSW,2.2,2.9,68.0
27214020,2025/01/01,09,0,0.001,0.004,0.005,,0.030,0.07,2.03,2.10,0.009,9,,SSW,2.4,5.7,55.0
27214020,2025/01/01,10,0.001,0.001,0.004,0.005,,0.035,0.06,2.03,2.09,0.011,7,,WSW,3.2,7.5,56.0
27214020,2025/01/01,11,0.001,0.001,0.003,0.004,,0.040,0.05,2.03,2.08,0.008,1,,WSW,4.0,8.3,50.0
27214020,2025/01/01,12,0,0.001,0.003,0.004,,0.040,0.05,2.03,2.08,0.009,7,,WSW,3.4,8.4,49.0
27214020,2025/01/01,13,0,0,0.002,0.002,,0.045,0.04,2.02,2.06,0.005,0,,WSW,4.9,9.0,40.0
27214020,2025/01/01,14,0.001,0,0.002,0.002,,0.046,0.04,2.02,2.06,0.006,4,,WSW,5.1,9.1,41.0
27214020,2025/01/01,15,0.001,0,0.002,0.002,,0.047,0.03,2.02,2.05,0.007,2,,WSW,5.5,9.1,44.0
27214020,2025/01/01,16,0.001,0,0.002,0.002,,0.048,0.04,2.02,2.06,0.009,6,,WSW,4.7,8.7,48.0
27214020,2025/01/01,17,0.001,0,0.003,0.003,,0.048,0.04,2.02,2.06,0.011,3,,WSW,3.5,8.1,49.0
27214020,2025/01/01,18,0.001,0,0.004,0.004,,0.046,0.05,2.02,2.07,0.010,7,,SW,3.0,6.8,55.0
27214020,2025/01/01,19,0.001,0,0.005,0.005,,0.034,0.06,2.03,2.09,0.010,1,,SW,1.2,5.3,64.0
27214020,2025/01/01,20,0,0,0.005,0.005,,0.031,0.08,2.04,2.12,0.009,8,,SSW,1.9,4.5,67.0
27214020,2025/01/01,21,0.001,0,0.006,0.006,,0.029,0.07,2.03,2.10,0.012,8,,SSW,2.4,3.9,70.0
27214020,2025/01/01,22,0.001,0,0.006,0.006,,0.029,0.08,2.03,2.11,0.010,0,,SSW,2.3,3.5,73.0
27214020,2025/01/01,23,0,0,0.006,0.006,,0.028,0.08,2.04,2.12,0.009,9,,S,1.0,3.6,74.0
27214020,2025/01/01,24,-,-,-,-,,0.027,-,-,-,0.010,9,,SSW,1.0,3.5,77.0
27214020,2025/01/02,01,0.001,0,0.005,0.005,,0.025,0.07,2.03,2.10,0.009,2,,SW,1.2,3.0,80.0
27214020,2025/01/02,02,0.001,0,0.006,0.006,,0.022,0.09,2.03,2.12,0.010,8,,SSW,2.1,2.8,83.0
27214020,2025/01/02,03,0,0,0.005,0.005,,0.022,0.07,2.03,2.10,0.009,5,,S,1.7,2.4,87.0
27214020,2025/01/02,04,0,0,0.005,0.005,,0.021,0.08,2.03,2.11,0.010,4,,SW,1.9,3.0,83.0
27214020,2025/01/02,05,0,0,0.004,0.004,,0.026,0.06,2.02,2.08,0.008,3,,SW,1.7,2.9,77.0
27214020,2025/01/02,06,0,0,0.005,0.005,,0.022,0.06,2.02,2.08,0.006,4,,SW,2.1,2.2,83.0
27214020,2025/01/02,07,0.001,0,0.005,0.005,,0.021,0.07,2.02,2.09,0.007,3,,SSW,2.2,1.8,84.0
27214020,2025/01/02,08,0.001,0.001,0.006,0.007,,0.020,0.06,2.02,2.08,0.005,3,,SSW,1.9,2.6,73.0
27214020,2025/01/02,09,0.001,0.002,0.006,0.008,,0.022,0.08,2.03,2.11,0.008,6,,SSW,1.3,5.6,58.0
27214020,2025/01/02,10,0.001,0.002,0.007,0.009,,0.032,0.06,2.03,2.09,0.011,3,,S,2.8,7.8,54.0
27214020,2025/01/02,11,0.001,0.002,0.006,0.008,,0.039,0.05,2.02,2.07,0.012,10,,WSW,4.6,8.8,51.0
27214020,2025/01/02,12,0.001,0.001,0.004,0.005,,0.044,0.05,2.02,2.07,0.012,5,,W,3.1,9.7,52.0
27214020,2025/01/02,13,0.001,0.001,0.004,0.005,,0.046,0.05,2.02,2.07,0.010,9,,WSW,4.7,9.6,54.0
27214020,2025/01/02,14,0.001,0.001,0.003,0.004,,0.048,0.04,2.01,2.05,0.010,6,,SW,5.4,9.8,52.0
27214020,2025/01/02,15,0.001,0,0.003,0.003,,0.050,0.04,2.01,2.05,0.014,6,,SW,4.4,10.1,51.0
27214020,2025/01/02,16,0.001,0,0.003,0.003,,0.051,0.04,2.01,2.05,0.011,9,,W,3.2,9.9,50.0
27214020,2025/01/02,17,0.001,0,0.004,0.004,,0.049,0.04,2.02,2.06,0.015,4,,SW,3.8,9.1,55.0
27214020,2025/01/02,18,0.001,0,0.005,0.005,,0.045,0.05,2.02,2.07,0.007,6,,S,1.3,7.2,64.0
27214020,2025/01/02,19,0.001,0,0.004,0.004,,0.036,0.06,2.03,2.09,0.015,12,,SSE,1.2,5.9,70.0
27214020,2025/01/02,20,0,0,0.006,0.006,,0.031,0.07,2.04,2.11,0.014,5,,SSW,1.8,5.4,72.0
27214020,2025/01/02,21,0.001,0,0.007,0.007,,0.028,0.09,2.04,2.13,0.013,12,,SW,1.6,5.9,72.0
27214020,2025/01/02,22,0.001,0,0.007,0.007,,0.033,0.08,2.04,2.12,0.017,7,,SW,2.2,6.1,71.0
27214020,2025/01/02,23,0.001,0,0.010,0.010,,0.025,0.10,2.05,2.15,0.015,11,,SSW,2.3,4.3,80.0
27214020,2025/01/02,24,0.001,0,0.009,0.009,,0.021,0.10,2.05,2.15,0.014,4,,SSW,2.3,4.0,84.0
27214020,2025/01/03,01,0,0,0.008,0.008,,0.025,0.08,2.04,2.12,0.015,11,,SSW,2.7,4.0,81.0
27214020,2025/01/03,02,0.001,0,0.007,0.007,,0.024,0.08,2.04,2.12,0.014,10,,SW,2.8,4.3,79.0
27214020,2025/01/03,03,0.001,0,0.006,0.006,,0.028,0.07,2.03,2.10,0.012,2,,SW,1.8,3.8,72.0
27214020,2025/01/03,04,0.001,0,0.005,0.005,,0.027,0.07,2.03,2.10,0.010,10,,SSW,2.4,2.8,81.0
27214020,2025/01/03,05,0,0,0.006,0.006,,0.020,0.07,2.04,2.11,0.010,9,,SSW,1.7,2.1,84.0
27214020,2025/01/03,06,0.001,0,0.006,0.006,,0.021,0.07,2.03,2.10,0.011,5,,SW,2.8,2.4,83.0
27214020,2025/01/03,07,0.001,0,0.005,0.005,,0.021,0.07,2.03,2.10,0.011,5,,SSW,2.8,2.7,84.0
27214020,2025/01/03,08,0.001,0,0.006,0.006,,0.019,0.07,2.03,2.10,0.010,8,,SSW,2.5,2.5,84.0
