測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27210020,2025/05/01,01,,0.001,0.010,0.011,,0.043,,,,0.020,21,,SE,1.4,,
27210020,2025/05/01,02,,0.001,0.010,0.011,,0.038,,,,0.021,21,,NNE,0.5,,
27210020,2025/05/01,03,,0.001,0.010,0.011,,0.036,,,,0.016,18,,E,1.4,,
27210020,2025/05/01,04,,0.001,0.007,0.008,,0.041,,,,0.021,20,,E,1.5,,
27210020,2025/05/01,05,,0.001,0.009,0.010,,0.036,,,,0.030,19,,ENE,0.8,,
27210020,2025/05/01,06,,0.002,0.007,0.009,,0.040,,,,0.010,19,,E,1.8,,
27210020,2025/05/01,07,,0.002,0.007,0.009,,0.038,,,,0.020,17,,E,1.8,,
27210020,2025/05/01,08,,0.003,0.008,0.011,,0.040,,,,0.019,15,,NE,1.1,,
27210020,2025/05/01,09,,0.004,0.012,0.016,,0.040,,,,0.015,19,,ENE,1.4,,
27210020,2025/05/01,10,,0.002,0.007,0.009,,0.053,,,,0.012,16,,E,2.9,,
27210020,2025/05/01,11,,0.001,0.005,0.006,,0.058,,,,0.013,16,,ESE,2.8,,
27210020,2025/05/01,12,,0.001,0.004,0.005,,0.059,,,,0.026,18,,ESE,4.1,,
27210020,2025/05/01,13,,0.001,0.004,0.005,,0.061,,,,0.015,15,,ESE,3.0,,
27210020,2025/05/01,14,,-,-,-,,-,,,,-,15,,E,3.7,,
27210020,2025/05/01,15,,0,0.003,0.003,,0.065,,,,0.022,16,,E,3.8,,
27210020,2025/05/01,16,,0,0.002,0.002,,0.069,,,,0.020,13,,E,3.9,,
27210020,2025/05/01,17,,0,0.003,0.003,,0.070,,,,0.022,12,,E,3.9,,
27210020,2025/05/01,18,,0,0.002,0.002,,0.068,,,,0.014,15,,ESE,1.4,,
27210020,2025/05/01,19,,0,0.003,0.003,,0.063,,,,0.009,14,,ESE,2.3,,
27210020,2025/05/01,20,,0,0.002,0.002,,0.062,,,,0.019,14,,E,4.1,,
27210020,2025/05/01,21,,0,0.002,0.002,,0.063,,,,0.013,10,,E,3.9,,
27210020,2025/05/01,22,,0,0.002,0.002,,0.062,,,,0.020,10,,ENE,1.8,,
27210020,2025/05/01,23,,0,0.002,0.002,,0.062,,,,0.013,10,,E,2.7,,
27210020,2025/05/01,24,,0,0.001,0.001,,0.060,,,,0.012,10,,ESE,1.8,,
27210020,2025/05/02,01,,0,0.001,0.001,,0.059,,,,0.004,11,,ESE,2.4,,
27210020,2025/05/02,02,,0,0.001,0.001,,0.061,,,,0.006,8,,ESE,4.9,,
27210020,2025/05/02,03,,0,0.001,0.001,,0.060,,,,0.012,14,,E,3.6,,
27210020,2025/05/02,04,,0,0.001,0.001,,0.054,,,,0.015,10,,E,2.3,,
27210020,2025/05/02,05,,0.001,0.001,0.002,,0.055,,,,0.014,7,,E,2.8,,
27210020,2025/05/02,06,,0.001,0.002,0.003,,0.048,,,,0.011,6,,ESE,2.3,,
27210020,2025/05/02,07,,0.001,0.003,0.004,,0.043,,,,0.001,4,,E,2.3,,
27210020,2025/05/02,08,,0.001,0.004,0.005,,0.041,,,,0.004,3,,ESE,0.7,,
27210020,2025/05/02,09,,0.001,0.006,0.007,,0.037,,,,0.002,3,,ESE,1.0,,
