測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27225510,2025/07/01,01,,0.001,0.018,0.019,,,-,-,-,0.035,18,,,,,
27225510,2025/07/01,02,,0.001,0.017,0.018,,,-,-,-,0.034,16,,,,,
27225510,2025/07/01,03,,0.001,0.015,0.016,,,-,-,-,0.037,17,,,,,
27225510,2025/07/01,04,,0.003,0.013,0.016,,,-,-,-,0.032,13,,,,,
27225510,2025/07/01,05,,0.008,0.012,0.020,,,-,-,-,0.029,14,,,,,
27225510,2025/07/01,06,,0.013,0.017,0.030,,,-,-,-,0.029,12,,,,,
27225510,2025/07/01,07,,0.011,0.018,0.029,,,-,-,-,0.033,15,,,,,
27225510,2025/07/01,08,,0.009,0.017,0.026,,,-,-,-,0.033,16,,,,,
27225510,2025/07/01,09,,0.004,0.012,0.016,,,-,-,-,0.031,12,,,,,
27225510,2025/07/01,10,,0.005,0.016,0.021,,,-,-,-,0.032,15,,,,,
27225510,2025/07/01,11,,0.003,0.013,0.016,,,-,-,-,0.029,15,,,,,
27225510,2025/07/01,12,,0.001,0.007,0.008,,,-,-,-,0.028,15,,,,,
27225510,2025/07/01,13,,0.001,0.005,0.006,,,-,-,-,0.026,15,,,,,
27225510,2025/07/01,14,,0.001,0.006,0.007,,,-,-,-,0.031,20,,,,,
27225510,2025/07/01,15,,0.001,0.007,0.008,,,-,-,-,0.033,20,,,,,
27225510,2025/07/01,16,,0,0.006,0.006,,,-,-,-,0.027,20,,,,,
27225510,2025/07/01,17,,0,0.007,0.007,,,-,-,-,0.025,19,,,,,
27225510,2025/07/01,18,,0,0.011,0.011,,,-,-,-,0.029,19,,,,,
27225510,2025/07/01,19,,0.001,0.023,0.024,,,-,-,-,0.030,15,,,,,
27225510,2025/07/01,20,,0.001,0.019,0.020,,,-,-,-,0.029,19,,,,,
27225510,2025/07/01,21,,0.001,0.019,0.020,,,-,-,-,0.032,19,,,,,
27225510,2025/07/01,22,,0.001,0.012,0.013,,,-,-,-,0.026,16,,,,,
27225510,2025/07/01,23,,0.002,0.011,0.013,,,-,-,-,0.029,16,,,,,
27225510,2025/07/01,24,,0.001,0.016,0.017,,,-,-,-,0.033,20,,,,,
27225510,2025/07/02,01,,0.001,0.014,0.015,,,-,-,-,0.032,17,,,,,
27225510,2025/07/02,02,,0.001,0.013,0.014,,,-,-,-,0.032,14,,,,,
27225510,2025/07/02,03,,0.001,0.010,0.011,,,-,-,-,0.033,19,,,,,
27225510,2025/07/02,04,,0.004,0.012,0.016,,,-,-,-,0.031,17,,,,,
27225510,2025/07/02,05,,0.008,0.016,0.024,,,-,-,-,0.035,18,,,,,
27225510,2025/07/02,06,,0.015,0.021,0.036,,,-,-,-,0.035,16,,,,,
27225510,2025/07/02,07,,0.016,0.025,0.041,,,-,-,-,0.036,17,,,,,
27225510,2025/07/02,08,,0.014,0.024,0.038,,,-,-,-,0.039,21,,,,,
27225510,2025/07/02,09,,0.005,0.020,0.025,,,-,-,-,0.041,20,,,,,
27225510,2025/07/02,10,,0.004,0.018,0.022,,,-,-,-,0.043,20,,,,,
27225510,2025/07/02,11,,0.002,0.013,0.015,,,-,-,-,0.045,25,,,,,
27225510,2025/07/02,12,,0.002,0.009,0.011,,,-,-,-,0.035,18,,,,,
27225510,2025/07/02,13,,0.001,0.006,0.007,,,-,-,-,0.035,18,,,,,
27225510,2025/07/02,14,,0.001,0.006,0.007,,,-,-,-,0.035,21,,,,,
27225510,2025/07/02,15,,0.001,0.008,0.009,,,-,-,-,0.034,23,,,,,
27225510,2025/07/02,16,,0.001,0.007,0.008,,,-,-,-,0.034,23,,,,,
27225510,2025/07/02,17,,0.001,0.005,0.006,,,-,-,-,0.037,24,,,,,
27225510,2025/07/02,18,,0,0.006,0.006,,,-,-,-,0.049,33,,,,,
27225510,2025/07/02,19,,0,0.011,0.011,,,-,-,-,0.065,38,,,,,
27225510,2025/07/02,20,,0.001,0.020,0.021,,,-,-,-,0.053,31,,,,,
27225510,2025/07/02,21,,0.001,0.018,0.019,,,-,-,-,0.050,25,,,,,
27225510,2025/07/02,22,,0,0.011,0.011,,,-,-,-,0.036,18,,,,,
27225510,2025/07/02,23,,0,0.011,0.011,,,-,-,-,0.035,16,,,,,
27225510,2025/07/02,24,,0.001,0.015,0.016,,,-,-,-,0.039,17,,,,,
27225510,2025/07/03,01,,0.001,0.015,0.016,,,-,-,-,0.042,19,,,,,
27225510,2025/07/03,02,,0.001,0.012,0.013,,,-,-,-,0.046,23,,,,,
27225510,2025/07/03,03,,0,0.010,0.010,,,-,-,-,0.032,15,,,,,
27225510,2025/07/03,04,,0.001,0.012,0.013,,,-,-,-,0.048,23,,,,,
27225510,2025/07/03,05,,0.001,0.011,0.012,,,-,-,-,0.037,17,,,,,
27225510,2025/07/03,06,,0.003,0.017,0.020,,,-,-,-,0.035,14,,,,,
27225510,2025/07/03,07,,0.005,0.019,0.024,,,-,-,-,0.043,15,,,,,
27225510,2025/07/03,08,,0.012,0.023,0.035,,,-,-,-,0.050,23,,,,,
27225510,2025/07/03,09,,0.011,0.026,0.037,,,-,-,-,0.043,18,,,,,
27225510,2025/07/03,10,,0.006,0.020,0.026,,,-,-,-,0.041,18,,,,,
27225510,2025/07/03,11,,0.003,0.017,0.020,,,-,-,-,0.042,29,,,,,
27225510,2025/07/03,12,,0.001,0.011,0.012,,,-,-,-,0.043,26,,,,,
27225510,2025/07/03,13,,0.001,0.008,0.009,,,-,-,-,0.046,29,,,,,
27225510,2025/07/03,14,,0.001,0.007,0.008,,,-,-,-,0.052,32,,,,,
27225510,2025/07/03,15,,0.001,0.007,0.008,,,-,-,-,0.068,43,,,,,
27225510,2025/07/03,16,,0.001,0.007,0.008,,,-,-,-,0.076,43,,,,,
27225510,2025/07/03,17,,0.001,0.007,0.008,,,-,-,-,0.064,37,,,,,
27225510,2025/07/03,18,,0.001,0.010,0.011,,,-,-,-,0.046,28,,,,,
27225510,2025/07/03,19,,0.001,0.008,0.009,,,-,-,-,0.039,25,,,,,
27225510,2025/07/03,20,,0.001,0.011,0.012,,,-,-,-,0.041,22,,,,,
27225510,2025/07/03,21,,0,0.016,0.016,,,-,-,-,0.044,24,,,,,
27225510,2025/07/03,22,,0.001,0.015,0.016,,,-,-,-,0.043,22,,,,,
27225510,2025/07/03,23,,0.001,0.013,0.014,,,-,-,-,0.038,18,,,,,
27225510,2025/07/03,24,,0.001,0.015,0.016,,,-,-,-,0.037,18,,,,,
27225510,2025/07/04,01,,0.002,0.012,0.014,,,-,-,-,0.039,21,,,,,
27225510,2025/07/04,02,,0.002,0.010,0.012,,,-,-,-,0.043,24,,,,,
27225510,2025/07/04,03,,0.003,0.010,0.013,,,-,-,-,0.045,24,,,,,
27225510,2025/07/04,04,,0.002,0.007,0.009,,,-,-,-,0.046,24,,,,,
27225510,2025/07/04,05,,0.006,0.009,0.015,,,-,-,-,0.038,21,,,,,
27225510,2025/07/04,06,,0.016,0.015,0.031,,,-,-,-,0.042,23,,,,,
27225510,2025/07/04,07,,0.011,0.015,0.026,,,-,-,-,0.038,16,,,,,
27225510,2025/07/04,08,,0.006,0.012,0.018,,,-,-,-,0.037,18,,,,,
27225510,2025/07/04,09,,0.003,0.014,0.017,,,-,-,-,0.040,22,,,,,
27225510,2025/07/04,10,,0.002,0.015,0.017,,,-,-,-,0.044,26,,,,,
27225510,2025/07/04,11,,0.002,0.008,0.010,,,-,-,-,0.047,27,,,,,
27225510,2025/07/04,12,,0.002,0.007,0.009,,,-,-,-,0.062,37,,,,,
27225510,2025/07/04,13,,0.001,0.005,0.006,,,-,-,-,0.071,39,,,,,
27225510,2025/07/04,14,,0,0.005,0.005,,,-,-,-,0.067,40,,,,,
27225510,2025/07/04,15,,0.001,0.005,0.006,,,-,-,-,0.084,54,,,,,
27225510,2025/07/04,16,,0,0.004,0.004,,,-,-,-,0.109,68,,,,,
27225510,2025/07/04,17,,0.001,0.006,0.007,,,-,-,-,0.131,73,,,,,
27225510,2025/07/04,18,,0.001,0.007,0.008,,,-,-,-,0.134,78,,,,,
27225510,2025/07/04,19,,0,0.006,0.006,,,-,-,-,0.137,80,,,,,
27225510,2025/07/04,20,,0,0.011,0.011,,,-,-,-,0.077,42,,,,,
27225510,2025/07/04,21,,0.001,0.010,0.011,,,-,-,-,0.061,33,,,,,
27225510,2025/07/04,22,,0.001,0.013,0.014,,,-,-,-,0.059,31,,,,,
27225510,2025/07/04,23,,0.001,0.010,0.011,,,-,-,-,0.069,35,,,,,
27225510,2025/07/04,24,,0.001,0.008,0.009,,,-,-,-,0.091,51,,,,,
27225510,2025/07/05,01,,0.001,0.011,0.012,,,-,-,-,0.069,39,,,,,
27225510,2025/07/05,02,,0.001,0.011,0.012,,,-,-,-,0.063,31,,,,,
27225510,2025/07/05,03,,0.001,0.019,0.020,,,-,-,-,0.065,32,,,,,
27225510,2025/07/05,04,,0.001,0.013,0.014,,,-,-,-,0.064,32,,,,,
27225510,2025/07/05,05,,0.001,0.013,0.014,,,-,-,-,0.066,31,,,,,
27225510,2025/07/05,06,,0.008,0.013,0.021,,,-,-,-,0.087,50,,,,,
27225510,2025/07/05,07,,0.005,0.013,0.018,,,-,-,-,0.081,41,,,,,
27225510,2025/07/05,08,,0.002,0.008,0.010,,,-,-,-,0.072,34,,,,,
27225510,2025/07/05,09,,0.001,0.006,0.007,,,-,-,-,0.069,36,,,,,
27225510,2025/07/05,10,,0.001,0.005,0.006,,,-,-,-,0.074,42,,,,,
27225510,2025/07/05,11,,0.001,0.004,0.005,,,-,-,-,0.066,40,,,,,
27225510,2025/07/05,12,,0.001,0.005,0.006,,,-,-,-,0.056,37,,,,,
27225510,2025/07/05,13,,0,0.004,0.004,,,-,-,-,0.053,33,,,,,
27225510,2025/07/05,14,,0.001,0.004,0.005,,,-,-,-,0.050,31,,,,,
27225510,2025/07/05,15,,0.001,0.005,0.006,,,-,-,-,0.046,26,,,,,
27225510,2025/07/05,16,,0.001,0.004,0.005,,,-,-,-,0.039,23,,,,,
27225510,2025/07/05,17,,0,0.003,0.003,,,-,-,-,0.043,27,,,,,
27225510,2025/07/05,18,,0,0.003,0.003,,,-,-,-,0.042,26,,,,,
27225510,2025/07/05,19,,0,0.005,0.005,,,-,-,-,0.039,26,,,,,
27225510,2025/07/05,20,,0,0.008,0.008,,,-,-,-,0.046,29,,,,,
27225510,2025/07/05,21,,0,0.008,0.008,,,-,-,-,0.062,38,,,,,
27225510,2025/07/05,22,,0,0.011,0.011,,,-,-,-,0.064,34,,,,,
27225510,2025/07/05,23,,0.001,0.008,0.009,,,-,-,-,0.069,42,,,,,
27225510,2025/07/05,24,,0.001,0.008,0.009,,,-,-,-,0.076,43,,,,,
27225510,2025/07/06,01,,0.001,0.011,0.012,,,-,-,-,0.068,37,,,,,
27225510,2025/07/06,02,,0.001,0.007,0.008,,,-,-,-,0.045,27,,,,,
