測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27225010,2025/07/01,01,0.002,0,0.020,0.020,,0.013,,,,0.031,18,,NNE,0.9,,
27225010,2025/07/01,02,0.002,0,0.019,0.019,,0.013,,,,0.030,19,,NNE,1.3,,
27225010,2025/07/01,03,0.002,0,0.016,0.016,,0.013,,,,0.032,19,,NNE,0.5,,
27225010,2025/07/01,04,0.002,0,0.014,0.014,,0.011,,,,0.023,16,,SSE,0.8,,
27225010,2025/07/01,05,0.001,0.001,0.010,0.011,,0.010,,,,0.025,16,,CALM,0.4,,
27225010,2025/07/01,06,0.001,0.001,0.009,0.010,,0.015,,,,0.023,15,,SSW,0.5,,
27225010,2025/07/01,07,0.001,0.004,0.014,0.018,,0.013,,,,0.031,22,,W,1.2,,
27225010,2025/07/01,08,0.002,0.007,0.015,0.022,,0.019,,,,0.028,17,,WNW,1.0,,
27225010,2025/07/01,09,0.003,0.005,0.013,0.018,,0.028,,,,0.028,19,,W,1.3,,
27225010,2025/07/01,10,0.003,0.007,0.017,0.024,,0.034,,,,0.026,21,,WNW,2.4,,
27225010,2025/07/01,11,0.002,0.006,0.016,0.022,,0.044,,,,0.025,18,,W,2.5,,
27225010,2025/07/01,12,0.002,0.006,0.013,0.019,,0.046,,,,0.022,15,,W,3.2,,
27225010,2025/07/01,13,0.001,0.005,0.011,0.016,,0.049,,,,0.021,20,,WSW,3.0,,
27225010,2025/07/01,14,0.001,0.005,0.013,0.018,,0.054,,,,0.025,20,,W,3.1,,
27225010,2025/07/01,15,0.001,0.003,0.011,0.014,,0.061,,,,0.028,23,,WNW,3.4,,
27225010,2025/07/01,16,0.001,0.006,0.017,0.023,,0.056,,,,0.025,22,,W,3.6,,
27225010,2025/07/01,17,0.001,0.005,0.019,0.024,,0.053,,,,0.028,17,,W,2.8,,
27225010,2025/07/01,18,0.001,0.005,0.021,0.026,,0.037,,,,0.031,17,,WNW,2.4,,
27225010,2025/07/01,19,0.002,0.001,0.022,0.023,,0.043,,,,0.022,16,,SSW,0.8,,
27225010,2025/07/01,20,0.002,0,0.014,0.014,,0.055,,,,0.027,20,,SW,1.5,,
27225010,2025/07/01,21,0.002,0,0.014,0.014,,0.042,,,,0.028,20,,SSW,1.4,,
27225010,2025/07/01,22,0.001,0,0.010,0.010,,0.028,,,,0.023,18,,SE,1.1,,
27225010,2025/07/01,23,0.001,0,0.010,0.010,,0.026,,,,0.029,20,,WNW,1.5,,
27225010,2025/07/01,24,-,-,-,-,,0.025,,,,0.028,18,,W,1.0,,
27225010,2025/07/02,01,0.001,0,0.012,0.012,,0.025,,,,0.027,17,,CALM,0.4,,
27225010,2025/07/02,02,0.001,0,0.021,0.021,,0.014,,,,0.036,19,,CALM,0.2,,
27225010,2025/07/02,03,0.001,0.001,0.008,0.009,,0.022,,,,0.025,20,,CALM,0.2,,
27225010,2025/07/02,04,0.001,0.001,0.009,0.010,,0.020,,,,0.025,18,,CALM,0.4,,
27225010,2025/07/02,05,0.001,0.001,0.018,0.019,,0.013,,,,0.058,18,,SE,0.8,,
27225010,2025/07/02,06,0.001,0.001,0.013,0.014,,0.016,,,,0.025,19,,SSE,0.7,,
27225010,2025/07/02,07,0.001,0.002,0.016,0.018,,0.017,,,,0.031,21,,SE,0.7,,
27225010,2025/07/02,08,0.002,0.003,0.016,0.019,,0.022,,,,0.035,24,,W,0.8,,
27225010,2025/07/02,09,0.002,0.007,0.020,0.027,,0.024,,,,0.036,25,,W,2.5,,
27225010,2025/07/02,10,0.003,0.007,0.022,0.029,,0.036,,,,0.032,26,,WNW,3.1,,
27225010,2025/07/02,11,0.002,0.004,0.017,0.021,,0.049,,,,0.036,26,,WNW,3.8,,
27225010,2025/07/02,12,0.002,0.004,0.011,0.015,,0.049,,,,0.030,24,,W,3.4,,
27225010,2025/07/02,13,0.002,0.005,0.013,0.018,,0.054,,,,0.031,22,,WSW,2.2,,
27225010,2025/07/02,14,0.002,0.004,0.013,0.017,,0.063,,,,0.031,26,,W,2.8,,
27225010,2025/07/02,15,0.002,0.004,0.015,0.019,,0.062,,,,0.028,25,,W,3.1,,
27225010,2025/07/02,16,0.002,0.004,0.014,0.018,,0.056,,,,0.030,24,,W,2.9,,
27225010,2025/07/02,17,0.002,0.002,0.009,0.011,,0.057,,,,0.031,25,,W,3.1,,
27225010,2025/07/02,18,0.002,0.003,0.013,0.016,,0.060,,,,0.042,32,,W,2.8,,
27225010,2025/07/02,19,0.002,0.004,0.020,0.024,,0.051,,,,0.055,37,,WNW,2.0,,
27225010,2025/07/02,20,0.002,0.003,0.025,0.028,,0.041,,,,0.051,29,,WSW,2.1,,
27225010,2025/07/02,21,0.002,0.002,0.022,0.024,,0.035,,,,0.047,25,,W,1.4,,
27225010,2025/07/02,22,0.002,0.001,0.014,0.015,,0.031,,,,0.024,17,,NNW,0.5,,
27225010,2025/07/02,23,0.001,0,0.011,0.011,,0.030,,,,0.035,17,,WNW,1.0,,
27225010,2025/07/02,24,0.001,0,0.014,0.014,,0.025,,,,0.033,15,,NW,0.6,,
27225010,2025/07/03,01,0.001,0,0.016,0.016,,0.021,,,,0.033,16,,NNW,0.7,,
27225010,2025/07/03,02,0.001,0,0.016,0.016,,0.020,,,,0.030,15,,WNW,1.1,,
27225010,2025/07/03,03,0.001,0,0.010,0.010,,0.026,,,,0.029,16,,NNE,0.9,,
27225010,2025/07/03,04,0.001,0,0.012,0.012,,0.021,,,,0.036,22,,WSW,0.7,,
27225010,2025/07/03,05,0.001,0,0.010,0.010,,0.024,,,,0.028,18,,W,1.6,,
27225010,2025/07/03,06,0.001,0.001,0.016,0.017,,0.019,,,,0.032,17,,WNW,0.8,,
27225010,2025/07/03,07,0.002,0.004,0.018,0.022,,0.018,,,,0.036,20,,N,2.1,,
27225010,2025/07/03,08,0.002,0.005,0.017,0.022,,0.023,,,,0.038,28,,NW,1.8,,
27225010,2025/07/03,09,0.002,0.009,0.023,0.032,,0.023,,,,0.042,28,,NNW,1.4,,
27225010,2025/07/03,10,0.003,0.006,0.021,0.027,,0.040,,,,0.033,31,,NW,1.4,,
27225010,2025/07/03,11,0.003,0.014,0.043,0.057,,0.039,,,,0.045,36,,WNW,3.0,,
27225010,2025/07/03,12,0.002,0.002,0.013,0.015,,0.072,,,,0.037,32,,NW,3.1,,
27225010,2025/07/03,13,0.002,0.001,0.009,0.010,,0.080,,,,0.042,31,,W,4.1,,
27225010,2025/07/03,14,0.002,0.001,0.007,0.008,,0.071,,,,0.043,32,,WSW,3.9,,
27225010,2025/07/03,15,0.003,0.001,0.006,0.007,,0.062,,,,0.055,41,,W,2.9,,
27225010,2025/07/03,16,0.003,0.001,0.008,0.009,,0.065,,,,0.058,43,,SW,3.8,,
27225010,2025/07/03,17,0.003,0.005,0.019,0.024,,0.055,,,,0.051,38,,W,2.5,,
27225010,2025/07/03,18,0.003,0.002,0.014,0.016,,0.046,,,,0.044,27,,WNW,2.3,,
27225010,2025/07/03,19,0.002,0,0.006,0.006,,0.040,,,,0.036,22,,W,1.6,,
27225010,2025/07/03,20,0.001,0,0.012,0.012,,0.030,,,,0.045,21,,N,1.2,,
27225010,2025/07/03,21,0.002,0,0.018,0.018,,0.022,,,,0.042,24,,NNE,1.3,,
27225010,2025/07/03,22,0.002,0,0.013,0.013,,0.023,,,,0.036,22,,NNW,0.8,,
27225010,2025/07/03,23,0.002,0,0.014,0.014,,0.018,,,,0.030,19,,NNW,1.0,,
27225010,2025/07/03,24,0.002,0,0.013,0.013,,0.017,,,,0.030,19,,E,1.0,,
27225010,2025/07/04,01,0.002,0,0.011,0.011,,0.015,,,,0.032,22,,SSE,1.2,,
27225010,2025/07/04,02,0.001,0,0.010,0.010,,0.015,,,,0.037,25,,NNE,1.1,,
27225010,2025/07/04,03,0.002,0,0.016,0.016,,0.011,,,,0.033,22,,SE,2.0,,
27225010,2025/07/04,04,0.001,0,0.005,0.005,,0.017,,,,0.037,25,,SE,1.7,,
27225010,2025/07/04,05,0.001,0.001,0.005,0.006,,0.016,,,,0.036,24,,SE,1.2,,
27225010,2025/07/04,06,0.001,0.001,0.009,0.010,,0.012,,,,0.039,25,,E,0.8,,
27225010,2025/07/04,07,0.001,0.002,0.009,0.011,,0.016,,,,0.033,23,,E,1.3,,
27225010,2025/07/04,08,0.001,0.002,0.008,0.010,,0.025,,,,0.031,24,,ESE,1.3,,
27225010,2025/07/04,09,0.002,0.004,0.016,0.020,,0.038,,,,0.034,30,,WNW,2.5,,
27225010,2025/07/04,10,0.002,0.002,0.012,0.014,,0.052,,,,0.033,27,,W,3.0,,
27225010,2025/07/04,11,0.002,0.001,0.007,0.008,,0.056,,,,0.036,30,,WSW,3.9,,
27225010,2025/07/04,12,0.004,0.001,0.008,0.009,,0.057,,,,0.045,36,,W,3.8,,
27225010,2025/07/04,13,0.005,0.001,0.005,0.006,,0.070,,,,0.055,44,,W,4.0,,
27225010,2025/07/04,14,0.004,0.001,0.005,0.006,,0.069,,,,0.049,42,,W,4.1,,
27225010,2025/07/04,15,0.005,0.001,0.005,0.006,,0.068,,,,0.062,52,,W,3.9,,
27225010,2025/07/04,16,0.006,0.001,0.006,0.007,,0.069,,,,0.078,63,,WSW,4.1,,
27225010,2025/07/04,17,0.007,0.004,0.015,0.019,,0.065,,,,0.100,78,,WSW,3.2,,
27225010,2025/07/04,18,0.008,0.002,0.008,0.010,,0.063,,,,0.109,88,,SW,3.3,,
27225010,2025/07/04,19,0.007,0.001,0.006,0.007,,0.058,,,,0.114,78,,W,3.1,,
27225010,2025/07/04,20,0.003,0,0.010,0.010,,0.039,,,,0.062,39,,WSW,2.8,,
27225010,2025/07/04,21,0.004,0,0.013,0.013,,0.030,,,,0.055,31,,WSW,2.8,,
27225010,2025/07/04,22,0.004,0,0.012,0.012,,0.030,,,,0.053,32,,WSW,1.6,,
27225010,2025/07/04,23,0.004,0,0.015,0.015,,0.025,,,,0.067,35,,WNW,0.7,,
27225010,2025/07/04,24,0.004,0,0.010,0.010,,-,,,,0.084,55,,NW,1.0,,
27225010,2025/07/05,01,0.002,0,0.015,0.015,,0.021,,,,0.061,35,,NNW,1.6,,
27225010,2025/07/05,02,0.002,0,0.018,0.018,,0.017,,,,0.058,32,,NNE,1.4,,
27225010,2025/07/05,03,0.003,0,0.018,0.018,,0.015,,,,0.053,34,,N,1.4,,
27225010,2025/07/05,04,0.003,0,0.013,0.013,,0.018,,,,0.052,34,,NNW,0.8,,
27225010,2025/07/05,05,0.003,0,0.015,0.015,,0.017,,,,0.053,34,,NNE,0.9,,
27225010,2025/07/05,06,0.002,0.001,0.010,0.011,,0.019,,,,0.068,45,,SSE,1.0,,
27225010,2025/07/05,07,0.002,0.001,0.009,0.010,,0.022,,,,0.070,47,,S,1.0,,
27225010,2025/07/05,08,0.003,0.001,0.006,0.007,,0.033,,,,0.060,46,,WSW,3.6,,
27225010,2025/07/05,09,0.004,0.003,0.008,0.011,,0.047,,,,0.054,44,,W,3.3,,
27225010,2025/07/05,10,0.003,0.004,0.010,0.014,,0.054,,,,0.061,46,,W,3.5,,
