測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26104510,2024/04/01,01,,-,-,-,0.4,,,,,0.032,19,,,,,
26104510,2024/04/01,02,,0.001,0.005,0.006,0.4,,,,,0.027,19,,,,,
26104510,2024/04/01,03,,0.001,0.004,0.005,0.4,,,,,0.027,18,,,,,
26104510,2024/04/01,04,,0.002,0.004,0.006,-,,,,,0.028,18,,,,,
26104510,2024/04/01,05,,0,0.002,0.002,0.4,,,,,0.026,17,,,,,
26104510,2024/04/01,06,,0.003,0.006,0.009,0.4,,,,,0.026,18,,,,,
26104510,2024/04/01,07,,0.013,0.012,0.025,0.4,,,,,0.027,17,,,,,
26104510,2024/04/01,08,,0.022,0.025,0.047,0.5,,,,,0.025,16,,,,,
26104510,2024/04/01,09,,0.021,0.024,0.045,0.5,,,,,0.023,12,,,,,
26104510,2024/04/01,10,,0.020,0.019,0.039,0.4,,,,,0.019,11,,,,,
26104510,2024/04/01,11,,0.019,0.020,0.039,0.4,,,,,0.018,10,,,,,
26104510,2024/04/01,12,,0.014,0.013,0.027,0.4,,,,,0.018,12,,,,,
26104510,2024/04/01,13,,0.015,0.015,0.030,0.4,,,,,0.020,15,,,,,
26104510,2024/04/01,14,,0.012,0.020,0.032,0.4,,,,,0.020,15,,,,,
26104510,2024/04/01,15,,0.012,0.017,0.029,0.4,,,,,0.019,12,,,,,
26104510,2024/04/01,16,,0.011,0.015,0.026,0.3,,,,,0.019,13,,,,,
26104510,2024/04/01,17,,0.011,0.015,0.026,0.3,,,,,0.018,15,,,,,
26104510,2024/04/01,18,,0.008,0.016,0.024,0.4,,,,,0.021,15,,,,,
26104510,2024/04/01,19,,0.011,0.013,0.024,0.4,,,,,0.023,15,,,,,
26104510,2024/04/01,20,,0.010,0.014,0.024,0.4,,,,,0.023,15,,,,,
26104510,2024/04/01,21,,0.008,0.018,0.026,0.4,,,,,0.024,16,,,,,
26104510,2024/04/01,22,,0.007,0.018,0.025,0.4,,,,,0.022,15,,,,,
26104510,2024/04/01,23,,0.009,0.012,0.021,0.4,,,,,0.021,15,,,,,
26104510,2024/04/01,24,,0.002,0.009,0.011,0.4,,,,,0.018,11,,,,,
26104510,2024/04/02,01,,0.002,0.008,0.010,0.4,,,,,0.017,10,,,,,
26104510,2024/04/02,02,,0.001,0.006,0.007,0.3,,,,,0.019,11,,,,,
26104510,2024/04/02,03,,0.001,0.006,0.007,0.3,,,,,0.018,14,,,,,
26104510,2024/04/02,04,,0.001,0.005,0.006,0.3,,,,,0.016,11,,,,,
26104510,2024/04/02,05,,0,0.005,0.005,0.3,,,,,0.014,10,,,,,
26104510,2024/04/02,06,,0.002,0.006,0.008,0.3,,,,,0.013,10,,,,,
26104510,2024/04/02,07,,0.013,0.008,0.021,0.3,,,,,0.014,10,,,,,
26104510,2024/04/02,08,,0.018,0.024,0.042,0.4,,,,,0.014,7,,,,,
26104510,2024/04/02,09,,0.011,0.020,0.031,0.4,,,,,0.015,9,,,,,
26104510,2024/04/02,10,,0.015,0.025,0.040,0.5,,,,,0.014,9,,,,,
26104510,2024/04/02,11,,0.016,0.028,0.044,0.4,,,,,0.017,10,,,,,
26104510,2024/04/02,12,,0.015,0.028,0.043,0.4,,,,,0.017,12,,,,,
26104510,2024/04/02,13,,0.012,0.023,0.035,0.4,,,,,0.015,14,,,,,
