測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26107510,2024/01/01,01,,-,-,-,0.2,,-,-,-,0.006,5,,,,,
26107510,2024/01/01,02,,0,0.003,0.003,0.2,,0.01,2.01,2.02,0.006,-2,,,,,
26107510,2024/01/01,03,,0,0.002,0.002,0.1,,0.01,2.00,2.01,0.008,2,,,,,
26107510,2024/01/01,04,,0,0.002,0.002,-,,0.01,2.00,2.01,0.005,0,,,,,
26107510,2024/01/01,05,,0.001,0.002,0.003,0.1,,0,2.01,2.01,0.004,-5,,,,,
26107510,2024/01/01,06,,0.003,0.006,0.009,0.2,,0.01,2.02,2.03,0.005,1,,,,,
26107510,2024/01/01,07,,0.005,0.013,0.018,0.2,,0.01,2.02,2.03,0.006,5,,,,,
26107510,2024/01/01,08,,0.004,0.012,0.016,0.2,,0.03,2.04,2.07,0.006,-4,,,,,
26107510,2024/01/01,09,,0.006,0.015,0.021,0.2,,0.03,2.03,2.06,0.005,0,,,,,
26107510,2024/01/01,10,,0.002,0.006,0.008,0.2,,0.04,2.06,2.10,0.004,4,,,,,
26107510,2024/01/01,11,,0.002,0.005,0.007,0.2,,0.01,2.02,2.03,0.004,5,,,,,
26107510,2024/01/01,12,,0.001,0.002,0.003,0.1,,0.01,2.01,2.02,0.003,-5,,,,,
26107510,2024/01/01,13,,0.001,0.003,0.004,0.1,,0,2.02,2.02,0.004,0,,,,,
26107510,2024/01/01,14,,0.002,0.003,0.005,0.2,,0.01,2.02,2.03,0.005,2,,,,,
26107510,2024/01/01,15,,0.001,0.002,0.003,0.1,,0.01,2.01,2.02,0.004,11,,,,,
26107510,2024/01/01,16,,0.002,0.002,0.004,0.2,,0.01,2.01,2.02,0.006,3,,,,,
26107510,2024/01/01,17,,0.001,0.003,0.004,0.1,,0.01,2.01,2.02,0.006,5,,,,,
26107510,2024/01/01,18,,0.001,0.006,0.007,0.2,,0.02,2.02,2.04,0.007,5,,,,,
26107510,2024/01/01,19,,0.002,0.008,0.010,0.2,,0.01,2.04,2.05,0.006,3,,,,,
26107510,2024/01/01,20,,0.005,0.019,0.024,0.3,,0.07,2.08,2.15,0.009,-2,,,,,
26107510,2024/01/01,21,,0.007,0.021,0.028,0.3,,0.14,2.13,2.27,0.008,3,,,,,
26107510,2024/01/01,22,,0.006,0.019,0.025,0.3,,0.11,2.12,2.23,0.007,-4,,,,,
26107510,2024/01/01,23,,0.006,0.018,0.024,0.3,,0.09,2.13,2.22,0.007,3,,,,,
26107510,2024/01/01,24,,0.007,0.015,0.022,0.2,,0.07,2.10,2.17,0.007,3,,,,,
26107510,2024/01/02,01,,0.006,0.013,0.019,0.2,,-,-,-,0.007,-4,,,,,
26107510,2024/01/02,02,,0.007,0.009,0.016,0.2,,0.08,2.06,2.14,0.007,6,,,,,
26107510,2024/01/02,03,,0.003,0.008,0.011,0.2,,0.08,2.06,2.14,0.006,0,,,,,
26107510,2024/01/02,04,,0.005,0.012,0.017,0.3,,0.08,2.06,2.14,0.007,-3,,,,,
26107510,2024/01/02,05,,0.004,0.007,0.011,0.2,,0.12,2.10,2.22,0.005,6,,,,,
26107510,2024/01/02,06,,0.016,0.014,0.030,0.3,,0.12,2.07,2.19,0.007,2,,,,,
26107510,2024/01/02,07,,0.009,0.010,0.019,0.2,,0.13,2.08,2.21,0.006,-5,,,,,
26107510,2024/01/02,08,,0.028,0.015,0.043,0.4,,0.16,2.12,2.28,0.007,-1,,,,,
26107510,2024/01/02,09,,0.016,0.013,0.029,0.3,,0.18,2.13,2.31,0.007,4,,,,,
26107510,2024/01/02,10,,0.016,0.013,0.029,0.3,,0.21,2.10,2.31,0.009,6,,,,,
