測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26109010,2023/09/01,01,0,0.001,0.002,0.003,,0.008,-,-,-,0.011,3,,,,,
26109010,2023/09/01,02,0.001,0.001,0.006,0.007,,0.005,0.09,1.93,2.02,0.009,4,,,,,
26109010,2023/09/01,03,0.001,0.002,0.008,0.010,,0.002,0.19,1.96,2.15,0.011,6,,,,,
26109010,2023/09/01,04,0.001,0.004,0.009,0.013,,0.001,0.33,1.97,2.30,0.011,5,,,,,
26109010,2023/09/01,05,0.001,0.007,0.010,0.017,,0,0.35,1.97,2.32,0.011,5,,,,,
26109010,2023/09/01,06,0.001,0.011,0.010,0.021,,0.001,0.35,1.99,2.34,0.010,4,,,,,
26109010,2023/09/01,07,0.001,0.011,0.008,0.019,,0.004,0.27,2.01,2.28,0.010,4,,,,,
26109010,2023/09/01,08,0.001,0.004,0.004,0.008,,0.010,0.12,1.97,2.09,0.010,9,,,,,
26109010,2023/09/01,09,0.001,0.003,0.002,0.005,,0.013,0.06,1.92,1.98,0.008,8,,,,,
26109010,2023/09/01,10,0,0.001,0.001,0.002,,0.017,0.07,1.91,1.98,0.009,10,,,,,
26109010,2023/09/01,11,0,0.001,0.001,0.002,,0.021,0.07,1.92,1.99,0.011,5,,,,,
26109010,2023/09/01,12,0.001,0.001,0.001,0.002,,0.023,0.07,1.91,1.98,0.009,3,,,,,
26109010,2023/09/01,13,0.001,0.001,0.001,0.002,,0.027,0.07,1.92,1.99,0.007,6,,,,,
26109010,2023/09/01,14,0,0.001,0.001,0.002,,0.032,0.06,1.91,1.97,0.007,6,,,,,
26109010,2023/09/01,15,0.001,0.001,0.002,0.003,,0.037,0.08,1.92,2.00,0.010,4,,,,,
26109010,2023/09/01,16,0.001,0.001,0.003,0.004,,0.052,0.10,1.92,2.02,0.012,7,,,,,
26109010,2023/09/01,17,0.001,0.001,0.006,0.007,,0.048,0.11,1.92,2.03,0.010,7,,,,,
26109010,2023/09/01,18,0.001,0.001,0.006,0.007,,0.018,0.13,1.91,2.04,0.008,1,,,,,
26109010,2023/09/01,19,0.001,0.001,0.008,0.009,,0.009,0.11,1.93,2.04,0.009,0,,,,,
26109010,2023/09/01,20,0.001,0.001,0.006,0.007,,0.008,0.10,1.93,2.03,0.009,4,,,,,
26109010,2023/09/01,21,0.001,0.001,0.006,0.007,,0.009,0.08,1.92,2.00,0.012,4,,,,,
26109010,2023/09/01,22,0.001,0.001,0.007,0.008,,0.008,0.09,1.92,2.01,0.010,5,,,,,
26109010,2023/09/01,23,0.001,0.001,0.007,0.008,,0.008,0.09,1.92,2.01,0.011,4,,,,,
26109010,2023/09/01,24,0.001,0.001,0.006,0.007,,0.009,0.09,1.92,2.01,0.011,4,,,,,
26109010,2023/09/02,01,0.001,0.001,0.006,0.007,,0.009,-,-,-,0.012,5,,,,,
26109010,2023/09/02,02,0.001,0.001,0.008,0.009,,0.006,0.09,1.97,2.06,0.013,5,,,,,
26109010,2023/09/02,03,0.001,0.001,0.009,0.010,,0.003,0.15,2.06,2.21,0.009,4,,,,,
26109010,2023/09/02,04,0.001,0.001,0.008,0.009,,0.002,0.23,2.01,2.24,0.012,4,,,,,
26109010,2023/09/02,05,0.001,0.003,0.009,0.012,,0.001,0.18,2.01,2.19,0.011,5,,,,,
26109010,2023/09/02,06,0.001,0.003,0.008,0.011,,0.002,0.14,2.00,2.14,0.011,4,,,,,
26109010,2023/09/02,07,0.001,0.005,0.006,0.011,,0.005,0.18,1.98,2.16,0.012,5,,,,,
26109010,2023/09/02,08,0.001,0.006,0.006,0.012,,0.008,0.16,1.97,2.13,0.010,9,,,,,
26109010,2023/09/02,09,0.001,0.004,0.006,0.010,,0.016,0.18,1.96,2.14,0.013,11,,,,,
26109010,2023/09/02,10,0.001,0.002,0.003,0.005,,0.023,0.11,1.94,2.05,0.012,6,,,,,
