測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26103010,2024/04/01,01,,-,-,-,,0.037,,,,0.028,,,,,,
26103010,2024/04/01,02,,0,0.004,0.004,,0.043,,,,0.029,,,,,,
26103010,2024/04/01,03,,0,0.004,0.004,,0.030,,,,0.025,,,,,,
26103010,2024/04/01,04,,0,0.003,0.003,,0.033,,,,0.016,,,,,,
26103010,2024/04/01,05,,0,0.004,0.004,,0.030,,,,0.015,,,,,,
26103010,2024/04/01,06,,0.001,0.006,0.007,,0.033,,,,0.018,,,,,,
26103010,2024/04/01,07,,0.001,0.006,0.007,,0.030,,,,0.015,,,,,,
26103010,2024/04/01,08,,0.001,0.005,0.006,,0.033,,,,0.013,,,,,,
26103010,2024/04/01,09,,0.001,0.005,0.006,,0.041,,,,0.018,,,,,,
26103010,2024/04/01,10,,0.001,0.006,0.007,,0.048,,,,0.013,,,,,,
26103010,2024/04/01,11,,0,0.004,0.004,,0.055,,,,0.011,,,,,,
26103010,2024/04/01,12,,0,0.003,0.003,,0.057,,,,0.012,,,,,,
26103010,2024/04/01,13,,-,-,-,,-,,,,-,,,,,,
26103010,2024/04/01,14,,0,0.003,0.003,,0.056,,,,0.015,,,,,,
26103010,2024/04/01,15,,0,0.002,0.002,,0.056,,,,0.015,,,,,,
26103010,2024/04/01,16,,0,0.002,0.002,,0.057,,,,0.011,,,,,,
26103010,2024/04/01,17,,0,0.002,0.002,,0.058,,,,0.015,,,,,,
26103010,2024/04/01,18,,0,0.002,0.002,,0.057,,,,0.012,,,,,,
26103010,2024/04/01,19,,0,0.002,0.002,,0.057,,,,0.014,,,,,,
26103010,2024/04/01,20,,0,0.003,0.003,,0.056,,,,0.012,,,,,,
26103010,2024/04/01,21,,0,0.004,0.004,,0.053,,,,0.015,,,,,,
26103010,2024/04/01,22,,0,0.008,0.008,,0.044,,,,0.012,,,,,,
26103010,2024/04/01,23,,0.001,0.007,0.008,,0.042,,,,0.015,,,,,,
26103010,2024/04/01,24,,0,0.004,0.004,,0.044,,,,0.016,,,,,,
26103010,2024/04/02,01,,0,0.003,0.003,,0.041,,,,0.014,,,,,,
26103010,2024/04/02,02,,0,0.004,0.004,,0.041,,,,0.014,,,,,,
26103010,2024/04/02,03,,0.001,0.005,0.006,,0.038,,,,0.014,,,,,,
26103010,2024/04/02,04,,0.001,0.006,0.007,,0.034,,,,0.010,,,,,,
26103010,2024/04/02,05,,0,0.004,0.004,,0.036,,,,0.010,,,,,,
26103010,2024/04/02,06,,0,0.003,0.003,,0.038,,,,0.010,,,,,,
26103010,2024/04/02,07,,0.001,0.006,0.007,,0.034,,,,0.011,,,,,,
26103010,2024/04/02,08,,0.001,0.006,0.007,,0.038,,,,0.009,,,,,,
26103010,2024/04/02,09,,0.001,0.004,0.005,,0.046,,,,0.010,,,,,,
26103010,2024/04/02,10,,0.001,0.007,0.008,,0.049,,,,0.012,,,,,,
26103010,2024/04/02,11,,0.002,0.010,0.012,,0.049,,,,0.012,,,,,,
26103010,2024/04/02,12,,0.004,0.020,0.024,,0.045,,,,0.013,,,,,,
26103010,2024/04/02,13,,0.001,0.011,0.012,,0.057,,,,0.013,,,,,,
26103010,2024/04/02,14,,0.002,0.018,0.020,,0.053,,,,0.016,,,,,,
26103010,2024/04/02,15,,0.002,0.018,0.020,,0.052,,,,0.016,,,,,,
26103010,2024/04/02,16,,0.001,0.020,0.021,,0.052,,,,0.015,,,,,,
26103010,2024/04/02,17,,0,0.014,0.014,,0.057,,,,0.012,,,,,,
26103010,2024/04/02,18,,0,0.014,0.014,,0.054,,,,0.015,,,,,,
26103010,2024/04/02,19,,0,0.017,0.017,,0.050,,,,0.015,,,,,,
26103010,2024/04/02,20,,0,0.017,0.017,,0.039,,,,0.017,,,,,,
26103010,2024/04/02,21,,0.001,0.019,0.020,,0.028,,,,0.016,,,,,,
26103010,2024/04/02,22,,0,0.015,0.015,,0.031,,,,0.015,,,,,,
26103010,2024/04/02,23,,0.001,0.014,0.015,,0.031,,,,0.015,,,,,,
26103010,2024/04/02,24,,0,0.011,0.011,,0.031,,,,0.013,,,,,,
26103010,2024/04/03,01,,0,0.009,0.009,,0.028,,,,0.016,,,,,,
26103010,2024/04/03,02,,0,0.008,0.008,,0.030,,,,0.015,,,,,,
26103010,2024/04/03,03,,0,0.006,0.006,,0.030,,,,0.013,,,,,,
26103010,2024/04/03,04,,0,0.006,0.006,,0.030,,,,0.013,,,,,,
26103010,2024/04/03,05,,0,0.007,0.007,,0.025,,,,0.014,,,,,,
26103010,2024/04/03,06,,0,0.006,0.006,,0.025,,,,0.016,,,,,,
26103010,2024/04/03,07,,0,0.006,0.006,,0.021,,,,0.015,,,,,,
26103010,2024/04/03,08,,0.001,0.008,0.009,,0.018,,,,0.018,,,,,,
26103010,2024/04/03,09,,0.001,0.008,0.009,,0.023,,,,0.013,,,,,,
26103010,2024/04/03,10,,0.001,0.007,0.008,,0.040,,,,0.013,,,,,,
26103010,2024/04/03,11,,0.001,0.007,0.008,,0.043,,,,0.012,,,,,,
26103010,2024/04/03,12,,0.001,0.008,0.009,,0.044,,,,0.010,,,,,,
26103010,2024/04/03,13,,0.001,0.009,0.010,,0.044,,,,0.008,,,,,,
26103010,2024/04/03,14,,0.001,0.011,0.012,,0.042,,,,0.004,,,,,,
26103010,2024/04/03,15,,0,0.010,0.010,,0.041,,,,0.010,,,,,,
26103010,2024/04/03,16,,0.001,0.010,0.011,,0.036,,,,0.007,,,,,,
26103010,2024/04/03,17,,0.001,0.009,0.010,,0.039,,,,0.006,,,,,,
26103010,2024/04/03,18,,0,0.009,0.009,,0.039,,,,0.003,,,,,,
26103010,2024/04/03,19,,0,0.008,0.008,,0.041,,,,0.003,,,,,,
26103010,2024/04/03,20,,0,0.008,0.008,,0.039,,,,0.002,,,,,,
26103010,2024/04/03,21,,0,0.007,0.007,,0.040,,,,0.007,,,,,,
26103010,2024/04/03,22,,0,0.007,0.007,,0.039,,,,0.005,,,,,,
26103010,2024/04/03,23,,0,0.010,0.010,,0.031,,,,0.008,,,,,,
26103010,2024/04/03,24,,0,0.008,0.008,,0.033,,,,0.003,,,,,,
26103010,2024/04/04,01,,0,0.007,0.007,,0.032,,,,0.004,,,,,,
26103010,2024/04/04,02,,0,0.005,0.005,,0.030,,,,0.003,,,,,,
26103010,2024/04/04,03,,0,0.005,0.005,,0.030,,,,0.001,,,,,,
26103010,2024/04/04,04,,0,0.005,0.005,,0.027,,,,0.005,,,,,,
26103010,2024/04/04,05,,0,0.006,0.006,,0.023,,,,0.003,,,,,,
26103010,2024/04/04,06,,0.001,0.004,0.005,,0.032,,,,0,,,,,,
26103010,2024/04/04,07,,0,0.005,0.005,,0.039,,,,0.007,,,,,,
26103010,2024/04/04,08,,0,0.004,0.004,,0.040,,,,0.002,,,,,,
26103010,2024/04/04,09,,0,0.003,0.003,,0.043,,,,0,,,,,,
26103010,2024/04/04,10,,0,0.002,0.002,,0.046,,,,0,,,,,,
26103010,2024/04/04,11,,0,0.002,0.002,,0.047,,,,0,,,,,,
26103010,2024/04/04,12,,0,0.002,0.002,,0.049,,,,0.003,,,,,,
26103010,2024/04/04,13,,0,0.002,0.002,,0.053,,,,0.003,,,,,,
26103010,2024/04/04,14,,0,0.002,0.002,,0.054,,,,0.009,,,,,,
26103010,2024/04/04,15,,0,0.002,0.002,,0.057,,,,0.011,,,,,,
26103010,2024/04/04,16,,0,0.002,0.002,,0.057,,,,0.016,,,,,,
26103010,2024/04/04,17,,0,0.002,0.002,,0.055,,,,0.012,,,,,,
26103010,2024/04/04,18,,0,0.002,0.002,,0.055,,,,0.017,,,,,,
26103010,2024/04/04,19,,0,0.002,0.002,,0.054,,,,0.015,,,,,,
26103010,2024/04/04,20,,0,0.002,0.002,,0.052,,,,0.016,,,,,,
26103010,2024/04/04,21,,0,0.003,0.003,,0.051,,,,0.014,,,,,,
26103010,2024/04/04,22,,0,0.003,0.003,,0.050,,,,0.015,,,,,,
26103010,2024/04/04,23,,0,0.003,0.003,,0.044,,,,0.018,,,,,,
26103010,2024/04/04,24,,0,0.003,0.003,,0.046,,,,0.017,,,,,,
26103010,2024/04/05,01,,0,0.003,0.003,,0.044,,,,0.018,,,,,,
26103010,2024/04/05,02,,0,0.002,0.002,,0.043,,,,0.017,,,,,,
26103010,2024/04/05,03,,0,0.003,0.003,,0.043,,,,0.014,,,,,,
26103010,2024/04/05,04,,0,0.004,0.004,,0.041,,,,0.017,,,,,,
26103010,2024/04/05,05,,0,0.002,0.002,,0.042,,,,0.014,,,,,,
26103010,2024/04/05,06,,0.001,0.005,0.006,,0.032,,,,0.016,,,,,,
26103010,2024/04/05,07,,0,0.004,0.004,,0.033,,,,0.014,,,,,,
26103010,2024/04/05,08,,0.001,0.006,0.007,,0.034,,,,0.017,,,,,,
26103010,2024/04/05,09,,0.001,0.004,0.005,,0.044,,,,0.014,,,,,,
26103010,2024/04/05,10,,0,0.002,0.002,,0.049,,,,0.017,,,,,,
26103010,2024/04/05,11,,0,0.002,0.002,,0.051,,,,0.015,,,,,,
26103010,2024/04/05,12,,0.001,0.006,0.007,,0.051,,,,0.018,,,,,,
26103010,2024/04/05,13,,0,0.003,0.003,,0.056,,,,0.018,,,,,,
26103010,2024/04/05,14,,0,0.003,0.003,,0.060,,,,0.016,,,,,,
26103010,2024/04/05,15,,0,0.003,0.003,,0.059,,,,0.016,,,,,,
