測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26208020,2024/03/01,01,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,02,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,03,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,04,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,05,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,06,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,07,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,08,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,09,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,10,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,11,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,12,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,13,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,14,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,15,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,16,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,17,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,18,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,19,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,20,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,21,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,22,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,23,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/01,24,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/02,01,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/02,02,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/02,03,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/02,04,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/02,05,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/02,06,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/02,07,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/02,08,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/02,09,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/02,10,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/02,11,-,-,-,-,,-,-,-,-,-,-,,,,,
26208020,2024/03/02,12,-,-,-,-,,-,-,-,-,-,-,,,,,
