測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26367010,2023/09/01,01,,,,,,,,,,,6,,,,,
26367010,2023/09/01,02,,,,,,,,,,,5,,,,,
26367010,2023/09/01,03,,,,,,,,,,,3,,,,,
26367010,2023/09/01,04,,,,,,,,,,,4,,,,,
26367010,2023/09/01,05,,,,,,,,,,,3,,,,,
26367010,2023/09/01,06,,,,,,,,,,,3,,,,,
26367010,2023/09/01,07,,,,,,,,,,,1,,,,,
26367010,2023/09/01,08,,,,,,,,,,,3,,,,,
26367010,2023/09/01,09,,,,,,,,,,,3,,,,,
26367010,2023/09/01,10,,,,,,,,,,,5,,,,,
26367010,2023/09/01,11,,,,,,,,,,,5,,,,,
26367010,2023/09/01,12,,,,,,,,,,,4,,,,,
26367010,2023/09/01,13,,,,,,,,,,,5,,,,,
26367010,2023/09/01,14,,,,,,,,,,,6,,,,,
26367010,2023/09/01,15,,,,,,,,,,,5,,,,,
26367010,2023/09/01,16,,,,,,,,,,,6,,,,,
26367010,2023/09/01,17,,,,,,,,,,,6,,,,,
26367010,2023/09/01,18,,,,,,,,,,,7,,,,,
26367010,2023/09/01,19,,,,,,,,,,,4,,,,,
26367010,2023/09/01,20,,,,,,,,,,,6,,,,,
26367010,2023/09/01,21,,,,,,,,,,,5,,,,,
26367010,2023/09/01,22,,,,,,,,,,,2,,,,,
26367010,2023/09/01,23,,,,,,,,,,,4,,,,,
26367010,2023/09/01,24,,,,,,,,,,,3,,,,,
26367010,2023/09/02,01,,,,,,,,,,,2,,,,,
26367010,2023/09/02,02,,,,,,,,,,,3,,,,,
26367010,2023/09/02,03,,,,,,,,,,,3,,,,,
26367010,2023/09/02,04,,,,,,,,,,,3,,,,,
26367010,2023/09/02,05,,,,,,,,,,,3,,,,,
26367010,2023/09/02,06,,,,,,,,,,,3,,,,,
26367010,2023/09/02,07,,,,,,,,,,,2,,,,,
26367010,2023/09/02,08,,,,,,,,,,,1,,,,,
26367010,2023/09/02,09,,,,,,,,,,,3,,,,,
26367010,2023/09/02,10,,,,,,,,,,,7,,,,,
26367010,2023/09/02,11,,,,,,,,,,,6,,,,,
26367010,2023/09/02,12,,,,,,,,,,,6,,,,,
26367010,2023/09/02,13,,,,,,,,,,,5,,,,,
26367010,2023/09/02,14,,,,,,,,,,,4,,,,,
26367010,2023/09/02,15,,,,,,,,,,,3,,,,,
26367010,2023/09/02,16,,,,,,,,,,,11,,,,,
26367010,2023/09/02,17,,,,,,,,,,,14,,,,,
26367010,2023/09/02,18,,,,,,,,,,,19,,,,,
26367010,2023/09/02,19,,,,,,,,,,,10,,,,,
26367010,2023/09/02,20,,,,,,,,,,,8,,,,,
26367010,2023/09/02,21,,,,,,,,,,,8,,,,,
26367010,2023/09/02,22,,,,,,,,,,,6,,,,,
26367010,2023/09/02,23,,,,,,,,,,,8,,,,,
26367010,2023/09/02,24,,,,,,,,,,,6,,,,,
26367010,2023/09/03,01,,,,,,,,,,,5,,,,,
26367010,2023/09/03,02,,,,,,,,,,,6,,,,,
26367010,2023/09/03,03,,,,,,,,,,,7,,,,,
26367010,2023/09/03,04,,,,,,,,,,,8,,,,,
26367010,2023/09/03,05,,,,,,,,,,,8,,,,,
26367010,2023/09/03,06,,,,,,,,,,,6,,,,,
26367010,2023/09/03,07,,,,,,,,,,,6,,,,,
26367010,2023/09/03,08,,,,,,,,,,,5,,,,,
26367010,2023/09/03,09,,,,,,,,,,,8,,,,,
26367010,2023/09/03,10,,,,,,,,,,,11,,,,,
26367010,2023/09/03,11,,,,,,,,,,,10,,,,,
26367010,2023/09/03,12,,,,,,,,,,,15,,,,,
26367010,2023/09/03,13,,,,,,,,,,,11,,,,,
26367010,2023/09/03,14,,,,,,,,,,,11,,,,,
26367010,2023/09/03,15,,,,,,,,,,,10,,,,,
26367010,2023/09/03,16,,,,,,,,,,,10,,,,,
26367010,2023/09/03,17,,,,,,,,,,,10,,,,,
26367010,2023/09/03,18,,,,,,,,,,,11,,,,,
26367010,2023/09/03,19,,,,,,,,,,,11,,,,,
26367010,2023/09/03,20,,,,,,,,,,,14,,,,,
26367010,2023/09/03,21,,,,,,,,,,,11,,,,,
26367010,2023/09/03,22,,,,,,,,,,,11,,,,,
26367010,2023/09/03,23,,,,,,,,,,,9,,,,,
26367010,2023/09/03,24,,,,,,,,,,,8,,,,,
26367010,2023/09/04,01,,,,,,,,,,,8,,,,,
26367010,2023/09/04,02,,,,,,,,,,,8,,,,,
26367010,2023/09/04,03,,,,,,,,,,,9,,,,,
26367010,2023/09/04,04,,,,,,,,,,,8,,,,,
26367010,2023/09/04,05,,,,,,,,,,,8,,,,,
26367010,2023/09/04,06,,,,,,,,,,,7,,,,,
26367010,2023/09/04,07,,,,,,,,,,,8,,,,,
26367010,2023/09/04,08,,,,,,,,,,,7,,,,,
26367010,2023/09/04,09,,,,,,,,,,,10,,,,,
26367010,2023/09/04,10,,,,,,,,,,,8,,,,,
26367010,2023/09/04,11,,,,,,,,,,,10,,,,,
26367010,2023/09/04,12,,,,,,,,,,,11,,,,,
26367010,2023/09/04,13,,,,,,,,,,,14,,,,,
26367010,2023/09/04,14,,,,,,,,,,,10,,,,,
26367010,2023/09/04,15,,,,,,,,,,,9,,,,,
26367010,2023/09/04,16,,,,,,,,,,,16,,,,,
26367010,2023/09/04,17,,,,,,,,,,,16,,,,,
26367010,2023/09/04,18,,,,,,,,,,,10,,,,,
26367010,2023/09/04,19,,,,,,,,,,,9,,,,,
26367010,2023/09/04,20,,,,,,,,,,,6,,,,,
26367010,2023/09/04,21,,,,,,,,,,,4,,,,,
26367010,2023/09/04,22,,,,,,,,,,,3,,,,,
26367010,2023/09/04,23,,,,,,,,,,,2,,,,,
26367010,2023/09/04,24,,,,,,,,,,,2,,,,,
26367010,2023/09/05,01,,,,,,,,,,,1,,,,,
26367010,2023/09/05,02,,,,,,,,,,,1,,,,,
26367010,2023/09/05,03,,,,,,,,,,,2,,,,,
26367010,2023/09/05,04,,,,,,,,,,,2,,,,,
26367010,2023/09/05,05,,,,,,,,,,,1,,,,,
26367010,2023/09/05,06,,,,,,,,,,,2,,,,,
26367010,2023/09/05,07,,,,,,,,,,,1,,,,,
26367010,2023/09/05,08,,,,,,,,,,,1,,,,,
26367010,2023/09/05,09,,,,,,,,,,,2,,,,,
26367010,2023/09/05,10,,,,,,,,,,,4,,,,,
26367010,2023/09/05,11,,,,,,,,,,,4,,,,,
26367010,2023/09/05,12,,,,,,,,,,,-,,,,,
26367010,2023/09/05,13,,,,,,,,,,,-,,,,,
26367010,2023/09/05,14,,,,,,,,,,,-,,,,,
26367010,2023/09/05,15,,,,,,,,,,,-,,,,,
26367010,2023/09/05,16,,,,,,,,,,,6,,,,,
26367010,2023/09/05,17,,,,,,,,,,,7,,,,,
26367010,2023/09/05,18,,,,,,,,,,,6,,,,,
26367010,2023/09/05,19,,,,,,,,,,,5,,,,,
26367010,2023/09/05,20,,,,,,,,,,,5,,,,,
26367010,2023/09/05,21,,,,,,,,,,,5,,,,,
26367010,2023/09/05,22,,,,,,,,,,,6,,,,,
26367010,2023/09/05,23,,,,,,,,,,,4,,,,,
26367010,2023/09/05,24,,,,,,,,,,,3,,,,,
26367010,2023/09/06,01,,,,,,,,,,,4,,,,,
26367010,2023/09/06,02,,,,,,,,,,,3,,,,,
26367010,2023/09/06,03,,,,,,,,,,,3,,,,,
26367010,2023/09/06,04,,,,,,,,,,,4,,,,,
26367010,2023/09/06,05,,,,,,,,,,,4,,,,,
26367010,2023/09/06,06,,,,,,,,,,,4,,,,,
26367010,2023/09/06,07,,,,,,,,,,,3,,,,,
26367010,2023/09/06,08,,,,,,,,,,,3,,,,,
26367010,2023/09/06,09,,,,,,,,,,,4,,,,,
26367010,2023/09/06,10,,,,,,,,,,,3,,,,,
26367010,2023/09/06,11,,,,,,,,,,,7,,,,,
26367010,2023/09/06,12,,,,,,,,,,,6,,,,,
26367010,2023/09/06,13,,,,,,,,,,,6,,,,,
26367010,2023/09/06,14,,,,,,,,,,,7,,,,,
26367010,2023/09/06,15,,,,,,,,,,,2,,,,,
26367010,2023/09/06,16,,,,,,,,,,,1,,,,,
26367010,2023/09/06,17,,,,,,,,,,,2,,,,,
26367010,2023/09/06,18,,,,,,,,,,,1,,,,,
26367010,2023/09/06,19,,,,,,,,,,,2,,,,,
26367010,2023/09/06,20,,,,,,,,,,,2,,,,,
26367010,2023/09/06,21,,,,,,,,,,,2,,,,,
26367010,2023/09/06,22,,,,,,,,,,,2,,,,,
26367010,2023/09/06,23,,,,,,,,,,,2,,,,,
26367010,2023/09/06,24,,,,,,,,,,,1,,,,,
26367010,2023/09/07,01,,,,,,,,,,,3,,,,,
26367010,2023/09/07,02,,,,,,,,,,,2,,,,,
26367010,2023/09/07,03,,,,,,,,,,,2,,,,,
