測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26208020,2024/04/01,01,0.001,0.001,0.002,0.003,,0.050,0.03,2.03,2.06,0.023,21,,,,,
26208020,2024/04/01,02,0.001,0.001,0.002,0.003,,0.049,0.03,2.03,2.06,0.025,22,,,,,
26208020,2024/04/01,03,0.001,0.001,0.002,0.003,,0.050,0.03,2.03,2.06,0.028,21,,,,,
26208020,2024/04/01,04,0.001,0.001,0.002,0.003,,0.044,0.03,2.03,2.06,0.025,21,,,,,
26208020,2024/04/01,05,0.001,0.001,0.002,0.003,,0.044,0.03,2.04,2.07,0.028,22,,,,,
26208020,2024/04/01,06,0.001,0.001,0.003,0.004,,0.044,0.03,2.03,2.06,0.024,18,,,,,
26208020,2024/04/01,07,0.001,0.001,0.003,0.004,,0.044,0.03,2.03,2.06,0.021,16,,,,,
26208020,2024/04/01,08,0.001,0.002,0.004,0.006,,0.045,0.04,2.03,2.07,0.019,15,,,,,
26208020,2024/04/01,09,0.001,0.002,0.004,0.006,,0.050,0.04,2.03,2.07,0.018,16,,,,,
26208020,2024/04/01,10,0,0.001,0.003,0.004,,0.053,0.05,2.03,2.08,0.013,15,,,,,
26208020,2024/04/01,11,0,0.001,0.003,0.004,,0.057,0.05,2.02,2.07,0.016,14,,,,,
26208020,2024/04/01,12,0,0.001,0.002,0.003,,0.059,0.05,2.02,2.07,0.014,12,,,,,
26208020,2024/04/01,13,0,0.001,0.002,0.003,,0.058,0.07,2.02,2.09,0.015,15,,,,,
26208020,2024/04/01,14,0,0.001,0.002,0.003,,0.057,0.06,2.02,2.08,0.015,15,,,,,
26208020,2024/04/01,15,0.001,0.001,0.002,0.003,,0.058,0.07,2.01,2.08,0.015,11,,,,,
26208020,2024/04/01,16,0.001,0.001,0.002,0.003,,0.060,0.05,2.01,2.06,0.012,9,,,,,
26208020,2024/04/01,17,0.001,0.001,0.002,0.003,,0.060,0.04,2.01,2.05,0.013,13,,,,,
26208020,2024/04/01,18,0.001,0.001,0.002,0.003,,0.059,0.03,2.01,2.04,0.010,10,,,,,
26208020,2024/04/01,19,0.001,0.001,0.003,0.004,,0.057,0.04,2.01,2.05,0.011,11,,,,,
26208020,2024/04/01,20,0,0.001,0.004,0.005,,0.056,0.05,2.02,2.07,0.016,14,,,,,
26208020,2024/04/01,21,0.001,0.001,0.004,0.005,,0.054,0.05,2.03,2.08,0.012,10,,,,,
26208020,2024/04/01,22,0.001,0.001,0.005,0.006,,0.053,0.06,2.03,2.09,0.013,11,,,,,
26208020,2024/04/01,23,0.001,0.001,0.005,0.006,,0.050,0.05,2.03,2.08,0.013,12,,,,,
26208020,2024/04/01,24,0.001,0.001,0.004,0.005,,0.050,0.04,2.03,2.07,0.009,14,,,,,
26208020,2024/04/02,01,-,-,-,-,,0.048,-,-,-,0.011,11,,,,,
26208020,2024/04/02,02,0,0.001,0.003,0.004,,0.042,0.05,2.03,2.08,0.016,12,,,,,
26208020,2024/04/02,03,0,0.001,0.005,0.006,,0.037,0.07,2.04,2.11,0.016,11,,,,,
26208020,2024/04/02,04,0,0.001,0.004,0.005,,0.036,0.07,2.04,2.11,0.020,11,,,,,
26208020,2024/04/02,05,0,0.001,0.003,0.004,,0.035,0.05,2.04,2.09,0.008,12,,,,,
26208020,2024/04/02,06,0,0.001,0.004,0.005,,0.032,0.05,2.03,2.08,0.010,13,,,,,
26208020,2024/04/02,07,0,0.001,0.007,0.008,,0.032,0.06,2.06,2.12,0.030,9,,,,,
26208020,2024/04/02,08,0,0.002,0.007,0.009,,0.035,0.15,2.05,2.20,0.012,10,,,,,
26208020,2024/04/02,09,0,0.004,0.009,0.013,,0.039,0.11,2.04,2.15,0.013,10,,,,,
26208020,2024/04/02,10,0,0.005,0.015,0.020,,0.042,0.12,2.06,2.18,0.014,13,,,,,
26208020,2024/04/02,11,0.001,0.005,0.014,0.019,,0.045,0.16,2.04,2.20,0.013,16,,,,,
26208020,2024/04/02,12,0,0.003,0.010,0.013,,0.055,0.11,2.03,2.14,0.015,13,,,,,
26208020,2024/04/02,13,0,0.003,0.014,0.017,,0.055,0.10,2.04,2.14,0.017,14,,,,,
26208020,2024/04/02,14,0.001,0.003,0.012,0.015,,0.056,0.10,2.03,2.13,0.015,14,,,,,
26208020,2024/04/02,15,0.001,0.002,0.011,0.013,,0.058,0.07,2.03,2.10,0.016,14,,,,,
26208020,2024/04/02,16,0.001,0.002,0.008,0.010,,0.064,0.06,2.02,2.08,0.015,13,,,,,
26208020,2024/04/02,17,0,0.002,0.009,0.011,,0.062,0.07,2.01,2.08,0,10,,,,,
26208020,2024/04/02,18,0.001,0.002,0.011,0.013,,0.058,0.07,2.02,2.09,0.013,11,,,,,
26208020,2024/04/02,19,0.001,0.001,0.014,0.015,,0.052,0.13,2.03,2.16,0.014,12,,,,,
26208020,2024/04/02,20,0,0.001,0.013,0.014,,0.051,0.12,2.04,2.16,0.012,12,,,,,
26208020,2024/04/02,21,0,0.002,0.017,0.019,,0.039,0.17,2.08,2.25,0.013,13,,,,,
26208020,2024/04/02,22,0,0.001,0.018,0.019,,0.030,0.18,2.10,2.28,0.016,11,,,,,
26208020,2024/04/02,23,0,0.001,0.019,0.020,,0.027,0.20,2.13,2.33,0.012,12,,,,,
26208020,2024/04/02,24,0,0.001,0.016,0.017,,0.025,0.18,2.11,2.29,0.014,12,,,,,
26208020,2024/04/03,01,0,0.001,0.015,0.016,,0.023,0.20,2.09,2.29,0.014,11,,,,,
26208020,2024/04/03,02,0,0.001,0.013,0.014,,0.020,0.19,2.10,2.29,0.012,11,,,,,
26208020,2024/04/03,03,0,0.001,0.012,0.013,,0.020,0.18,2.08,2.26,0.010,11,,,,,
26208020,2024/04/03,04,0,0.001,0.012,0.013,,0.019,0.18,2.08,2.26,0.015,11,,,,,
26208020,2024/04/03,05,0,0.001,0.017,0.018,,0.014,0.20,2.09,2.29,0.017,11,,,,,
26208020,2024/04/03,06,0,0.002,0.022,0.024,,0.010,0.24,2.09,2.33,0.020,16,,,,,
26208020,2024/04/03,07,0,0.003,0.023,0.026,,0.008,0.27,2.10,2.37,0.019,15,,,,,
26208020,2024/04/03,08,0,0.006,0.024,0.030,,0.006,0.27,2.12,2.39,0.019,14,,,,,
26208020,2024/04/03,09,0,0.004,0.019,0.023,,0.014,0.25,2.12,2.37,0.017,13,,,,,
26208020,2024/04/03,10,0,0.004,0.017,0.021,,0.020,0.28,2.09,2.37,0.018,12,,,,,
26208020,2024/04/03,11,0,0.003,0.015,0.018,,0.032,0.23,2.09,2.32,0.015,13,,,,,
26208020,2024/04/03,12,0,-,-,-,,-,-,-,-,0.015,13,,,,,
26208020,2024/04/03,13,-,0.002,0.012,0.014,,0.037,-,-,-,0.022,10,,,,,
26208020,2024/04/03,14,0,0.002,0.013,0.015,,0.037,0.18,2.03,2.21,0.010,6,,,,,
26208020,2024/04/03,15,0,0.002,0.013,0.015,,0.037,0.25,2.03,2.28,0.009,7,,,,,
26208020,2024/04/03,16,0,0.002,0.013,0.015,,0.038,0.27,2.03,2.30,0.008,5,,,,,
26208020,2024/04/03,17,0,0.002,0.016,0.018,,0.033,0.25,2.03,2.28,0.009,6,,,,,
26208020,2024/04/03,18,0,0.001,0.014,0.015,,0.035,0.18,2.04,2.22,0.005,4,,,,,
26208020,2024/04/03,19,0,0.001,0.012,0.013,,0.036,0.14,2.04,2.18,0.006,3,,,,,
26208020,2024/04/03,20,0,0.001,0.010,0.011,,0.037,0.20,2.04,2.24,0.003,2,,,,,
26208020,2024/04/03,21,0,0.001,0.013,0.014,,0.032,0.14,2.06,2.20,0.006,3,,,,,
26208020,2024/04/03,22,0,0.001,0.008,0.009,,0.039,0.10,2.05,2.15,0.006,2,,,,,
26208020,2024/04/03,23,0,0.001,0.008,0.009,,0.037,0.09,2.04,2.13,0.003,2,,,,,
26208020,2024/04/03,24,0,0.001,0.007,0.008,,0.038,0.10,2.04,2.14,0.005,1,,,,,
26208020,2024/04/04,01,0,0.001,0.008,0.009,,0.036,0.12,2.04,2.16,0.005,2,,,,,
26208020,2024/04/04,02,0,0.001,0.008,0.009,,0.036,0.15,2.04,2.19,0.003,3,,,,,
26208020,2024/04/04,03,0,0.001,0.006,0.007,,0.035,0.12,2.03,2.15,0.004,2,,,,,
26208020,2024/04/04,04,0,0.001,0.002,0.003,,0.038,0.09,2.01,2.10,0,0,,,,,
26208020,2024/04/04,05,0,0.001,0.001,0.002,,0.043,0.04,1.99,2.03,0.001,-1,,,,,
26208020,2024/04/04,06,0,0.001,0.002,0.003,,0.047,0.04,1.98,2.02,0.004,0,,,,,
26208020,2024/04/04,07,0,0.001,0.003,0.004,,0.045,0.05,1.99,2.04,0.003,0,,,,,
26208020,2024/04/04,08,0,0.001,0.004,0.005,,0.046,0.05,1.99,2.04,0.003,2,,,,,
26208020,2024/04/04,09,0,0.002,0.004,0.006,,0.047,0.05,1.99,2.04,0.004,3,,,,,
26208020,2024/04/04,10,0,0.002,0.003,0.005,,0.050,0.04,1.98,2.02,0.005,4,,,,,
26208020,2024/04/04,11,0,0.001,0.003,0.004,,0.052,0.05,1.98,2.03,0.005,3,,,,,
26208020,2024/04/04,12,0,0.001,0.002,0.003,,0.051,0.04,1.98,2.02,0.002,2,,,,,
26208020,2024/04/04,13,0,0.001,0.002,0.003,,0.053,0.03,1.98,2.01,0.004,2,,,,,
26208020,2024/04/04,14,0,0.001,0.002,0.003,,0.055,0.04,1.98,2.02,0.009,6,,,,,
26208020,2024/04/04,15,0,0.001,0.002,0.003,,0.058,0.04,1.99,2.03,0.012,11,,,,,
26208020,2024/04/04,16,0,0.001,0.001,0.002,,0.059,0.04,1.99,2.03,0.012,11,,,,,
26208020,2024/04/04,17,0,0.001,0.002,0.003,,0.058,0.04,1.99,2.03,0.015,10,,,,,
26208020,2024/04/04,18,0,0.001,0.002,0.003,,0.059,0.05,1.99,2.04,0.014,13,,,,,
26208020,2024/04/04,19,0,0.001,0.002,0.003,,0.057,0.04,1.99,2.03,0.014,14,,,,,
26208020,2024/04/04,20,0,0.001,0.002,0.003,,0.055,0.04,2.00,2.04,0.017,14,,,,,
26208020,2024/04/04,21,0,0.001,0.003,0.004,,0.052,0.04,2.01,2.05,0.016,14,,,,,
26208020,2024/04/04,22,0,0.001,0.002,0.003,,0.053,0.03,2.01,2.04,0.016,15,,,,,
26208020,2024/04/04,23,0,0.001,0.002,0.003,,0.050,0.04,2.02,2.06,0.017,14,,,,,
26208020,2024/04/04,24,0,0.001,0.002,0.003,,0.050,0.03,2.02,2.05,0.017,13,,,,,
26208020,2024/04/05,01,0,0.001,0.002,0.003,,0.050,0.04,2.01,2.05,0.016,14,,,,,
26208020,2024/04/05,02,0,0.001,0.001,0.002,,0.052,0.03,2.01,2.04,0.018,14,,,,,
26208020,2024/04/05,03,0,0.001,0.001,0.002,,0.049,0.03,2.02,2.05,0.018,14,,,,,
26208020,2024/04/05,04,0,0.001,0.001,0.002,,0.048,0.02,2.02,2.04,0.017,11,,,,,
26208020,2024/04/05,05,0,0.001,0.001,0.002,,0.049,0.03,2.02,2.05,0.019,11,,,,,
26208020,2024/04/05,06,0,0.001,0.002,0.003,,0.047,0.02,2.02,2.04,0.018,12,,,,,
26208020,2024/04/05,07,0,0.001,0.003,0.004,,0.045,0.04,2.02,2.06,0.019,14,,,,,
