測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26205020,2024/04/01,01,,0,0.002,0.002,,0.025,,,,0.030,12,,,,,
26205020,2024/04/01,02,,0,0.002,0.002,,0.026,,,,0.027,12,,,,,
26205020,2024/04/01,03,,0,0.002,0.002,,0.026,,,,0.027,10,,,,,
26205020,2024/04/01,04,,0,0.001,0.001,,0.026,,,,0.024,8,,,,,
26205020,2024/04/01,05,,0,0.001,0.001,,0.027,,,,0.028,7,,,,,
26205020,2024/04/01,06,,0,0.001,0.001,,0.026,,,,0.030,8,,,,,
26205020,2024/04/01,07,,0,0.003,0.003,,0.025,,,,0.032,12,,,,,
26205020,2024/04/01,08,,0.001,0.003,0.004,,0.030,,,,0.031,15,,,,,
26205020,2024/04/01,09,,0.001,0.003,0.004,,0.041,,,,0.037,20,,,,,
26205020,2024/04/01,10,,0,0.003,0.003,,0.051,,,,0.035,25,,,,,
26205020,2024/04/01,11,,0,0.002,0.002,,0.053,,,,0.030,19,,,,,
26205020,2024/04/01,12,,0,0.002,0.002,,0.057,,,,0.025,17,,,,,
26205020,2024/04/01,13,,0,0.002,0.002,,0.059,,,,0.018,13,,,,,
26205020,2024/04/01,14,,0,0.002,0.002,,0.060,,,,0.021,16,,,,,
26205020,2024/04/01,15,,0,0.002,0.002,,0.061,,,,0.026,13,,,,,
26205020,2024/04/01,16,,0,0.002,0.002,,0.061,,,,0.027,14,,,,,
26205020,2024/04/01,17,,0,0.002,0.002,,0.061,,,,0.023,10,,,,,
26205020,2024/04/01,18,,0,0.002,0.002,,0.059,,,,0.023,13,,,,,
26205020,2024/04/01,19,,0,0.002,0.002,,0.058,,,,0.022,10,,,,,
26205020,2024/04/01,20,,0,0.003,0.003,,0.049,,,,0.024,14,,,,,
26205020,2024/04/01,21,,0,0.004,0.004,,0.039,,,,0.022,11,,,,,
26205020,2024/04/01,22,,0,0.003,0.003,,0.037,,,,0.018,10,,,,,
26205020,2024/04/01,23,,0,0.004,0.004,,0.034,,,,0.019,10,,,,,
26205020,2024/04/01,24,,0,0.003,0.003,,0.034,,,,0.022,10,,,,,
26205020,2024/04/02,01,,0,0.002,0.002,,0.036,,,,0.019,10,,,,,
26205020,2024/04/02,02,,0,0.002,0.002,,0.034,,,,0.019,9,,,,,
26205020,2024/04/02,03,,0,0.001,0.001,,0.032,,,,0.016,9,,,,,
26205020,2024/04/02,04,,0,0.001,0.001,,0.028,,,,0.017,8,,,,,
26205020,2024/04/02,05,,0,0.001,0.001,,0.028,,,,0.017,7,,,,,
26205020,2024/04/02,06,,0,0.002,0.002,,0.029,,,,0.016,7,,,,,
26205020,2024/04/02,07,,0.001,0.004,0.005,,0.025,,,,0.016,7,,,,,
26205020,2024/04/02,08,,0.002,0.008,0.010,,0.025,,,,0.017,16,,,,,
26205020,2024/04/02,09,,0.001,0.003,0.004,,0.043,,,,0.019,16,,,,,
26205020,2024/04/02,10,,0.001,0.004,0.005,,0.041,,,,0.020,17,,,,,
26205020,2024/04/02,11,,0.001,0.003,0.004,,0.049,,,,0.015,18,,,,,
26205020,2024/04/02,12,,0,0.003,0.003,,0.053,,,,0.018,17,,,,,
26205020,2024/04/02,13,,0.001,0.004,0.005,,0.053,,,,0.016,10,,,,,
26205020,2024/04/02,14,,0,0.003,0.003,,0.057,,,,0.016,11,,,,,
26205020,2024/04/02,15,,0,0.002,0.002,,0.059,,,,0.016,16,,,,,
26205020,2024/04/02,16,,0,0.002,0.002,,0.060,,,,0.016,12,,,,,
26205020,2024/04/02,17,,0,0.004,0.004,,0.058,,,,0.014,7,,,,,
26205020,2024/04/02,18,,0,0.005,0.005,,0.052,,,,0.016,10,,,,,
26205020,2024/04/02,19,,0,0.004,0.004,,0.045,,,,0.016,7,,,,,
26205020,2024/04/02,20,,0,0.004,0.004,,0.042,,,,0.016,9,,,,,
26205020,2024/04/02,21,,0,0.004,0.004,,0.044,,,,0.014,7,,,,,
26205020,2024/04/02,22,,0,0.010,0.010,,0.040,,,,0.017,12,,,,,
26205020,2024/04/02,23,,0,0.005,0.005,,0.055,,,,0.019,15,,,,,
26205020,2024/04/02,24,,0,0.003,0.003,,0.057,,,,0.016,13,,,,,
26205020,2024/04/03,01,,0,0.003,0.003,,0.058,,,,0.015,9,,,,,
26205020,2024/04/03,02,,0,0.003,0.003,,0.056,,,,0.016,9,,,,,
26205020,2024/04/03,03,,0,0.003,0.003,,0.056,,,,0.015,9,,,,,
26205020,2024/04/03,04,,0,0.003,0.003,,0.054,,,,0.015,9,,,,,
26205020,2024/04/03,05,,0,0.002,0.002,,0.058,,,,0.015,9,,,,,
26205020,2024/04/03,06,,0,0.002,0.002,,0.058,,,,0.016,11,,,,,
26205020,2024/04/03,07,,0,0.002,0.002,,0.059,,,,0.019,11,,,,,
26205020,2024/04/03,08,,0,0.004,0.004,,0.050,,,,0.019,11,,,,,
26205020,2024/04/03,09,,0,0.004,0.004,,0.050,,,,0.012,5,,,,,
26205020,2024/04/03,10,,0,0.002,0.002,,0.055,,,,0.011,5,,,,,
26205020,2024/04/03,11,,-,-,-,,-,,,,0.012,-,,,,,
26205020,2024/04/03,12,,0,0.002,0.002,,-,,,,0.012,6,,,,,
26205020,2024/04/03,13,,0,0.002,0.002,,-,,,,0.009,7,,,,,
26205020,2024/04/03,14,,0,0.002,0.002,,0.044,,,,0.009,4,,,,,
26205020,2024/04/03,15,,0,0.003,0.003,,0.043,,,,0.008,5,,,,,
26205020,2024/04/03,16,,0,0.004,0.004,,0.044,,,,0.004,3,,,,,
26205020,2024/04/03,17,,0,0.004,0.004,,0.043,,,,0.005,3,,,,,
26205020,2024/04/03,18,,0,0.004,0.004,,0.039,,,,0.006,4,,,,,
26205020,2024/04/03,19,,0,0.008,0.008,,0.032,,,,0.008,4,,,,,
26205020,2024/04/03,20,,0,0.007,0.007,,0.039,,,,0.006,2,,,,,
26205020,2024/04/03,21,,0,0.004,0.004,,0.046,,,,0.003,1,,,,,
26205020,2024/04/03,22,,0,0.004,0.004,,0.044,,,,0.005,3,,,,,
26205020,2024/04/03,23,,0,0.005,0.005,,0.038,,,,0.004,2,,,,,
26205020,2024/04/03,24,,0,0.004,0.004,,0.039,,,,0.005,2,,,,,
26205020,2024/04/04,01,,-,-,-,,0.032,,,,0.006,3,,,,,
26205020,2024/04/04,02,,0,0.003,0.003,,0.042,,,,0.002,0,,,,,
26205020,2024/04/04,03,,0,0.003,0.003,,0.045,,,,0.001,1,,,,,
26205020,2024/04/04,04,,0,0.003,0.003,,0.049,,,,0.003,1,,,,,
26205020,2024/04/04,05,,0,0.001,0.001,,0.054,,,,0.006,3,,,,,
26205020,2024/04/04,06,,0,0.002,0.002,,0.055,,,,0.005,5,,,,,
26205020,2024/04/04,07,,0,0.002,0.002,,0.057,,,,0.016,7,,,,,
26205020,2024/04/04,08,,0,0.002,0.002,,0.056,,,,0.016,7,,,,,
26205020,2024/04/04,09,,0,0.002,0.002,,0.055,,,,0.016,8,,,,,
26205020,2024/04/04,10,,0,0.002,0.002,,0.053,,,,0.018,10,,,,,
26205020,2024/04/04,11,,0,0.002,0.002,,0.054,,,,0.016,8,,,,,
26205020,2024/04/04,12,,0,0.002,0.002,,0.054,,,,0.016,10,,,,,
26205020,2024/04/04,13,,0,0.002,0.002,,0.054,,,,0.017,8,,,,,
26205020,2024/04/04,14,,0,0.002,0.002,,0.057,,,,0.020,14,,,,,
26205020,2024/04/04,15,,0,0.002,0.002,,0.056,,,,0.019,11,,,,,
26205020,2024/04/04,16,,0,0.001,0.001,,0.055,,,,0.022,13,,,,,
26205020,2024/04/04,17,,0,0.001,0.001,,0.052,,,,0.024,11,,,,,
26205020,2024/04/04,18,,0,0.002,0.002,,0.051,,,,0.027,12,,,,,
26205020,2024/04/04,19,,0,0.002,0.002,,0.053,,,,0.029,14,,,,,
26205020,2024/04/04,20,,0,0.002,0.002,,0.054,,,,0.026,11,,,,,
26205020,2024/04/04,21,,0,0.002,0.002,,0.043,,,,0.027,15,,,,,
26205020,2024/04/04,22,,0,0.003,0.003,,0.041,,,,0.028,12,,,,,
26205020,2024/04/04,23,,0,0.002,0.002,,0.036,,,,0.026,12,,,,,
26205020,2024/04/04,24,,0,0.002,0.002,,0.029,,,,0.026,10,,,,,
26205020,2024/04/05,01,,0,0.002,0.002,,0.025,,,,0.025,11,,,,,
26205020,2024/04/05,02,,0,0.001,0.001,,0.027,,,,0.023,10,,,,,
26205020,2024/04/05,03,,0,0.001,0.001,,0.027,,,,0.022,9,,,,,
26205020,2024/04/05,04,,0,0.001,0.001,,0.025,,,,0.023,10,,,,,
26205020,2024/04/05,05,,0,0.001,0.001,,0.023,,,,0.021,9,,,,,
26205020,2024/04/05,06,,0,0.001,0.001,,0.020,,,,0.021,9,,,,,
26205020,2024/04/05,07,,0,0.002,0.002,,0.014,,,,0.023,9,,,,,
26205020,2024/04/05,08,,0.002,0.006,0.008,,0.019,,,,0.023,7,,,,,
26205020,2024/04/05,09,,0.001,0.003,0.004,,0.044,,,,0.019,11,,,,,
26205020,2024/04/05,10,,0,0.002,0.002,,0.054,,,,0.021,17,,,,,
26205020,2024/04/05,11,,0,0.002,0.002,,0.056,,,,0.020,16,,,,,
26205020,2024/04/05,12,,0,0.002,0.002,,0.057,,,,0.021,18,,,,,
26205020,2024/04/05,13,,0,0.002,0.002,,0.056,,,,0.021,12,,,,,
26205020,2024/04/05,14,,0,0.002,0.002,,0.056,,,,0.017,14,,,,,
26205020,2024/04/05,15,,0,0.002,0.002,,0.056,,,,0.020,13,,,,,
26205020,2024/04/05,16,,0,0.002,0.002,,0.057,,,,0.021,15,,,,,
26205020,2024/04/05,17,,0,0.002,0.002,,0.057,,,,0.022,13,,,,,
26205020,2024/04/05,18,,0,0.002,0.002,,0.057,,,,0.020,16,,,,,
26205020,2024/04/05,19,,0,0.002,0.002,,0.049,,,,0.021,10,,,,,
26205020,2024/04/05,20,,0,0.002,0.002,,0.040,,,,0.020,10,,,,,
