測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26103010,2024/06/01,01,,0,0.002,0.002,,0.026,,,,0.012,,,,,,
26103010,2024/06/01,02,,0,0.002,0.002,,0.023,,,,0.008,,,,,,
26103010,2024/06/01,03,,0,0.002,0.002,,0.020,,,,0.011,,,,,,
26103010,2024/06/01,04,,0,0.001,0.001,,0.023,,,,0.008,,,,,,
26103010,2024/06/01,05,,0,0.001,0.001,,0.025,,,,0.012,,,,,,
26103010,2024/06/01,06,,0,0.002,0.002,,0.021,,,,0.013,,,,,,
26103010,2024/06/01,07,,0,0.001,0.001,,0.026,,,,0.009,,,,,,
26103010,2024/06/01,08,,0,0.002,0.002,,0.031,,,,0.007,,,,,,
26103010,2024/06/01,09,,0.001,0.002,0.003,,0.037,,,,0.011,,,,,,
26103010,2024/06/01,10,,0,0.002,0.002,,0.049,,,,0.014,,,,,,
26103010,2024/06/01,11,,0,0.002,0.002,,0.055,,,,0.017,,,,,,
26103010,2024/06/01,12,,0,0.002,0.002,,0.057,,,,0.012,,,,,,
26103010,2024/06/01,13,,0,0.002,0.002,,0.058,,,,0.015,,,,,,
26103010,2024/06/01,14,,0.001,0.003,0.004,,0.058,,,,0.012,,,,,,
26103010,2024/06/01,15,,0.001,0.004,0.005,,0.057,,,,0.018,,,,,,
26103010,2024/06/01,16,,0,0.002,0.002,,0.058,,,,0.016,,,,,,
26103010,2024/06/01,17,,0,0.003,0.003,,0.062,,,,0.017,,,,,,
26103010,2024/06/01,18,,0,0.003,0.003,,0.060,,,,0.016,,,,,,
26103010,2024/06/01,19,,0,0.003,0.003,,0.053,,,,0.020,,,,,,
26103010,2024/06/01,20,,0,0.004,0.004,,0.040,,,,0.016,,,,,,
26103010,2024/06/01,21,,0,0.005,0.005,,0.034,,,,0.014,,,,,,
26103010,2024/06/01,22,,0,0.004,0.004,,0.030,,,,0.014,,,,,,
26103010,2024/06/01,23,,0,0.004,0.004,,0.029,,,,0.015,,,,,,
26103010,2024/06/01,24,,0,0.003,0.003,,0.030,,,,0.015,,,,,,
26103010,2024/06/02,01,,0,0.003,0.003,,0.030,,,,0.014,,,,,,
26103010,2024/06/02,02,,0,0.003,0.003,,0.036,,,,0.015,,,,,,
26103010,2024/06/02,03,,0,0.003,0.003,,0.033,,,,0.014,,,,,,
26103010,2024/06/02,04,,0,0.003,0.003,,0.031,,,,0.014,,,,,,
26103010,2024/06/02,05,,0,0.003,0.003,,0.031,,,,0.015,,,,,,
26103010,2024/06/02,06,,0,0.003,0.003,,0.027,,,,0.020,,,,,,
26103010,2024/06/02,07,,0,0.003,0.003,,0.024,,,,0.017,,,,,,
26103010,2024/06/02,08,,0.001,0.004,0.005,,0.025,,,,0.017,,,,,,
26103010,2024/06/02,09,,0,0.004,0.004,,0.043,,,,0.013,,,,,,
26103010,2024/06/02,10,,0,0.004,0.004,,0.048,,,,0.017,,,,,,
26103010,2024/06/02,11,,0,0.005,0.005,,0.051,,,,0.018,,,,,,
26103010,2024/06/02,12,,0,0.003,0.003,,0.053,,,,0.017,,,,,,
26103010,2024/06/02,13,,0,0.002,0.002,,0.058,,,,0.017,,,,,,
26103010,2024/06/02,14,,0,0.002,0.002,,0.057,,,,0.019,,,,,,
26103010,2024/06/02,15,,0,0.002,0.002,,0.055,,,,0.016,,,,,,
26103010,2024/06/02,16,,0,0.002,0.002,,0.049,,,,0.023,,,,,,
26103010,2024/06/02,17,,0,0.002,0.002,,0.042,,,,0.010,,,,,,
26103010,2024/06/02,18,,0,0.002,0.002,,0.038,,,,0.010,,,,,,
26103010,2024/06/02,19,,0,0.003,0.003,,0.037,,,,0.006,,,,,,
26103010,2024/06/02,20,,0,0.003,0.003,,0.033,,,,0.011,,,,,,
26103010,2024/06/02,21,,0,0.003,0.003,,0.031,,,,0.008,,,,,,
26103010,2024/06/02,22,,0,0.003,0.003,,0.027,,,,0.010,,,,,,
26103010,2024/06/02,23,,0,0.003,0.003,,0.025,,,,0.009,,,,,,
26103010,2024/06/02,24,,0,0.002,0.002,,0.022,,,,0.009,,,,,,
26103010,2024/06/03,01,,-,-,-,,0.020,,,,0.008,,,,,,
26103010,2024/06/03,02,,0,0.002,0.002,,0.018,,,,0.007,,,,,,
26103010,2024/06/03,03,,0,0.001,0.001,,0.019,,,,0.008,,,,,,
26103010,2024/06/03,04,,0,0.001,0.001,,0.015,,,,0.009,,,,,,
26103010,2024/06/03,05,,0,0.001,0.001,,0.017,,,,0.006,,,,,,
26103010,2024/06/03,06,,0,0.002,0.002,,0.017,,,,0.007,,,,,,
26103010,2024/06/03,07,,0.001,0.002,0.003,,0.019,,,,0.006,,,,,,
26103010,2024/06/03,08,,0.001,0.002,0.003,,0.026,,,,0.008,,,,,,
26103010,2024/06/03,09,,0,0.002,0.002,,0.038,,,,0.006,,,,,,
26103010,2024/06/03,10,,0.002,0.005,0.007,,0.039,,,,0.007,,,,,,
26103010,2024/06/03,11,,0.001,0.005,0.006,,0.040,,,,0.007,,,,,,
26103010,2024/06/03,12,,0,0.002,0.002,,0.045,,,,0.004,,,,,,
26103010,2024/06/03,13,,0,0.002,0.002,,0.047,,,,0.007,,,,,,
26103010,2024/06/03,14,,-,-,-,,-,,,,0.009,,,,,,
26103010,2024/06/03,15,,0,0.002,0.002,,0.045,,,,0.006,,,,,,
26103010,2024/06/03,16,,0.001,0.003,0.004,,0.045,,,,0.006,,,,,,
26103010,2024/06/03,17,,0,0.001,0.001,,0.048,,,,0.006,,,,,,
26103010,2024/06/03,18,,0.001,0.002,0.003,,0.047,,,,0.006,,,,,,
26103010,2024/06/03,19,,0,0.002,0.002,,0.045,,,,0.005,,,,,,
26103010,2024/06/03,20,,0,0.002,0.002,,0.044,,,,0.004,,,,,,
26103010,2024/06/03,21,,0,0.002,0.002,,0.043,,,,0.004,,,,,,
26103010,2024/06/03,22,,0,0.003,0.003,,0.038,,,,0.006,,,,,,
26103010,2024/06/03,23,,0,0.006,0.006,,0.030,,,,0.008,,,,,,
26103010,2024/06/03,24,,0,0.004,0.004,,0.028,,,,0.007,,,,,,
26103010,2024/06/04,01,,0,0.003,0.003,,0.026,,,,0.007,,,,,,
26103010,2024/06/04,02,,0,0.002,0.002,,0.026,,,,0.006,,,,,,
