測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26342020,2023/07/01,01,,0,0.003,0.003,,0.030,0.05,1.89,1.94,0.003,1,,,,,
26342020,2023/07/01,02,,0,0.003,0.003,,0.031,0.05,1.90,1.95,0.004,3,,,,,
26342020,2023/07/01,03,,0,0.004,0.004,,0.026,0.07,1.97,2.04,0.007,2,,,,,
26342020,2023/07/01,04,,0,0.004,0.004,,0.020,0.07,2.11,2.18,0.007,1,,,,,
26342020,2023/07/01,05,,0,0.004,0.004,,0.016,0.06,2.11,2.17,0.006,1,,,,,
26342020,2023/07/01,06,,0.001,0.004,0.005,,0.020,0.05,2.00,2.05,0.007,2,,,,,
26342020,2023/07/01,07,,0.001,0.005,0.006,,0.023,0.05,1.92,1.97,0.004,1,,,,,
26342020,2023/07/01,08,,0.001,0.004,0.005,,0.022,0.06,1.93,1.99,0.004,-1,,,,,
26342020,2023/07/01,09,,0.002,0.005,0.007,,0.022,0.06,1.90,1.96,0.005,1,,,,,
26342020,2023/07/01,10,,0.002,0.008,0.010,,0.025,0.09,1.90,1.99,0.005,4,,,,,
26342020,2023/07/01,11,,0.001,0.008,0.009,,0.026,0.10,1.90,2.00,0.008,6,,,,,
26342020,2023/07/01,12,,0.002,0.006,0.008,,0.037,0.07,1.90,1.97,0.010,3,,,,,
26342020,2023/07/01,13,,0.001,0.007,0.008,,0.042,0.07,1.92,1.99,0.010,4,,,,,
26342020,2023/07/01,14,,0.001,0.007,0.008,,0.046,0.10,1.95,2.05,0.007,3,,,,,
26342020,2023/07/01,15,,0.001,0.009,0.010,,0.045,0.09,1.96,2.05,0.009,2,,,,,
26342020,2023/07/01,16,,0.001,0.006,0.007,,0.046,0.08,1.94,2.02,0.009,4,,,,,
26342020,2023/07/01,17,,0.001,0.006,0.007,,0.042,0.08,1.93,2.01,0.007,4,,,,,
26342020,2023/07/01,18,,0.001,0.009,0.010,,0.043,0.10,1.93,2.03,0.007,5,,,,,
26342020,2023/07/01,19,,0.001,0.011,0.012,,0.043,0.10,1.94,2.04,0.010,4,,,,,
26342020,2023/07/01,20,,0,0.013,0.013,,0.040,0.11,1.93,2.04,0.013,5,,,,,
26342020,2023/07/01,21,,0,0.011,0.011,,0.038,0.10,1.96,2.06,0.011,3,,,,,
26342020,2023/07/01,22,,0,0.010,0.010,,0.036,0.08,1.96,2.04,0.010,3,,,,,
26342020,2023/07/01,23,,0,0.009,0.009,,0.033,0.09,2.00,2.09,0.010,4,,,,,
26342020,2023/07/01,24,,0,0.008,0.008,,0.033,0.09,1.95,2.04,0.010,4,,,,,
26342020,2023/07/02,01,,0,0.007,0.007,,0.029,0.08,2.04,2.12,0.011,5,,,,,
26342020,2023/07/02,02,,0,0.007,0.007,,0.031,0.09,2.01,2.10,0.007,3,,,,,
26342020,2023/07/02,03,,0,0.006,0.006,,0.032,0.09,2.03,2.12,0.008,3,,,,,
26342020,2023/07/02,04,,0,0.006,0.006,,0.031,0.07,1.98,2.05,0.010,4,,,,,
26342020,2023/07/02,05,,0,0.006,0.006,,0.025,0.08,2.05,2.13,0.011,4,,,,,
26342020,2023/07/02,06,,0.001,0.006,0.007,,0.020,0.09,2.26,2.35,0.012,3,,,,,
26342020,2023/07/02,07,,0.001,0.006,0.007,,0.020,0.08,2.16,2.24,0.009,2,,,,,
26342020,2023/07/02,08,,0.001,0.005,0.006,,0.025,0.07,2.08,2.15,0.011,3,,,,,
26342020,2023/07/02,09,,0.001,0.004,0.005,,0.034,0.07,2.00,2.07,0.009,6,,,,,
26342020,2023/07/02,10,,0.001,0.003,0.004,,0.042,0.07,1.97,2.04,0.007,6,,,,,
26342020,2023/07/02,11,,0.001,0.004,0.005,,0.049,0.08,1.97,2.05,0.012,7,,,,,
26342020,2023/07/02,12,,0.001,0.004,0.005,,0.057,0.08,1.96,2.04,0.008,9,,,,,
26342020,2023/07/02,13,,0.001,0.004,0.005,,0.059,0.07,1.95,2.02,0.009,9,,,,,
26342020,2023/07/02,14,,0.001,0.005,0.006,,0.067,0.07,1.96,2.03,0.013,10,,,,,
