測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26367010,2023/12/01,01,,,,,,,,,,,1,,,,,
26367010,2023/12/01,02,,,,,,,,,,,1,,,,,
26367010,2023/12/01,03,,,,,,,,,,,2,,,,,
26367010,2023/12/01,04,,,,,,,,,,,-1,,,,,
26367010,2023/12/01,05,,,,,,,,,,,0,,,,,
26367010,2023/12/01,06,,,,,,,,,,,1,,,,,
26367010,2023/12/01,07,,,,,,,,,,,2,,,,,
26367010,2023/12/01,08,,,,,,,,,,,4,,,,,
26367010,2023/12/01,09,,,,,,,,,,,-3,,,,,
26367010,2023/12/01,10,,,,,,,,,,,4,,,,,
26367010,2023/12/01,11,,,,,,,,,,,6,,,,,
26367010,2023/12/01,12,,,,,,,,,,,2,,,,,
26367010,2023/12/01,13,,,,,,,,,,,5,,,,,
26367010,2023/12/01,14,,,,,,,,,,,5,,,,,
26367010,2023/12/01,15,,,,,,,,,,,6,,,,,
26367010,2023/12/01,16,,,,,,,,,,,5,,,,,
26367010,2023/12/01,17,,,,,,,,,,,6,,,,,
26367010,2023/12/01,18,,,,,,,,,,,2,,,,,
26367010,2023/12/01,19,,,,,,,,,,,3,,,,,
26367010,2023/12/01,20,,,,,,,,,,,2,,,,,
26367010,2023/12/01,21,,,,,,,,,,,2,,,,,
26367010,2023/12/01,22,,,,,,,,,,,3,,,,,
26367010,2023/12/01,23,,,,,,,,,,,1,,,,,
26367010,2023/12/01,24,,,,,,,,,,,3,,,,,
26367010,2023/12/02,01,,,,,,,,,,,4,,,,,
26367010,2023/12/02,02,,,,,,,,,,,5,,,,,
26367010,2023/12/02,03,,,,,,,,,,,3,,,,,
26367010,2023/12/02,04,,,,,,,,,,,3,,,,,
26367010,2023/12/02,05,,,,,,,,,,,2,,,,,
26367010,2023/12/02,06,,,,,,,,,,,3,,,,,
26367010,2023/12/02,07,,,,,,,,,,,4,,,,,
26367010,2023/12/02,08,,,,,,,,,,,1,,,,,
26367010,2023/12/02,09,,,,,,,,,,,2,,,,,
26367010,2023/12/02,10,,,,,,,,,,,5,,,,,
26367010,2023/12/02,11,,,,,,,,,,,5,,,,,
26367010,2023/12/02,12,,,,,,,,,,,5,,,,,
26367010,2023/12/02,13,,,,,,,,,,,2,,,,,
26367010,2023/12/02,14,,,,,,,,,,,4,,,,,
26367010,2023/12/02,15,,,,,,,,,,,5,,,,,
26367010,2023/12/02,16,,,,,,,,,,,4,,,,,
26367010,2023/12/02,17,,,,,,,,,,,4,,,,,
26367010,2023/12/02,18,,,,,,,,,,,4,,,,,
26367010,2023/12/02,19,,,,,,,,,,,3,,,,,
26367010,2023/12/02,20,,,,,,,,,,,3,,,,,
26367010,2023/12/02,21,,,,,,,,,,,7,,,,,
26367010,2023/12/02,22,,,,,,,,,,,7,,,,,
26367010,2023/12/02,23,,,,,,,,,,,7,,,,,
26367010,2023/12/02,24,,,,,,,,,,,5,,,,,
26367010,2023/12/03,01,,,,,,,,,,,4,,,,,
26367010,2023/12/03,02,,,,,,,,,,,7,,,,,
26367010,2023/12/03,03,,,,,,,,,,,5,,,,,
26367010,2023/12/03,04,,,,,,,,,,,6,,,,,
26367010,2023/12/03,05,,,,,,,,,,,7,,,,,
26367010,2023/12/03,06,,,,,,,,,,,7,,,,,
26367010,2023/12/03,07,,,,,,,,,,,7,,,,,
26367010,2023/12/03,08,,,,,,,,,,,9,,,,,
26367010,2023/12/03,09,,,,,,,,,,,6,,,,,
