測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26343010,2023/12/01,01,,,,,,,,,,,0,,,,,
26343010,2023/12/01,02,,,,,,,,,,,1,,,,,
26343010,2023/12/01,03,,,,,,,,,,,2,,,,,
26343010,2023/12/01,04,,,,,,,,,,,2,,,,,
26343010,2023/12/01,05,,,,,,,,,,,1,,,,,
26343010,2023/12/01,06,,,,,,,,,,,1,,,,,
26343010,2023/12/01,07,,,,,,,,,,,2,,,,,
26343010,2023/12/01,08,,,,,,,,,,,2,,,,,
26343010,2023/12/01,09,,,,,,,,,,,4,,,,,
26343010,2023/12/01,10,,,,,,,,,,,3,,,,,
26343010,2023/12/01,11,,,,,,,,,,,4,,,,,
26343010,2023/12/01,12,,,,,,,,,,,3,,,,,
26343010,2023/12/01,13,,,,,,,,,,,3,,,,,
26343010,2023/12/01,14,,,,,,,,,,,5,,,,,
26343010,2023/12/01,15,,,,,,,,,,,3,,,,,
26343010,2023/12/01,16,,,,,,,,,,,3,,,,,
26343010,2023/12/01,17,,,,,,,,,,,2,,,,,
26343010,2023/12/01,18,,,,,,,,,,,4,,,,,
26343010,2023/12/01,19,,,,,,,,,,,3,,,,,
26343010,2023/12/01,20,,,,,,,,,,,1,,,,,
26343010,2023/12/01,21,,,,,,,,,,,2,,,,,
26343010,2023/12/01,22,,,,,,,,,,,3,,,,,
26343010,2023/12/01,23,,,,,,,,,,,0,,,,,
26343010,2023/12/01,24,,,,,,,,,,,4,,,,,
26343010,2023/12/02,01,,,,,,,,,,,2,,,,,
26343010,2023/12/02,02,,,,,,,,,,,1,,,,,
26343010,2023/12/02,03,,,,,,,,,,,2,,,,,
26343010,2023/12/02,04,,,,,,,,,,,4,,,,,
26343010,2023/12/02,05,,,,,,,,,,,1,,,,,
26343010,2023/12/02,06,,,,,,,,,,,3,,,,,
26343010,2023/12/02,07,,,,,,,,,,,3,,,,,
26343010,2023/12/02,08,,,,,,,,,,,4,,,,,
26343010,2023/12/02,09,,,,,,,,,,,9,,,,,
26343010,2023/12/02,10,,,,,,,,,,,6,,,,,
26343010,2023/12/02,11,,,,,,,,,,,4,,,,,
26343010,2023/12/02,12,,,,,,,,,,,3,,,,,
26343010,2023/12/02,13,,,,,,,,,,,0,,,,,
26343010,2023/12/02,14,,,,,,,,,,,2,,,,,
26343010,2023/12/02,15,,,,,,,,,,,4,,,,,
26343010,2023/12/02,16,,,,,,,,,,,4,,,,,
26343010,2023/12/02,17,,,,,,,,,,,3,,,,,
26343010,2023/12/02,18,,,,,,,,,,,3,,,,,
26343010,2023/12/02,19,,,,,,,,,,,2,,,,,
26343010,2023/12/02,20,,,,,,,,,,,2,,,,,
26343010,2023/12/02,21,,,,,,,,,,,2,,,,,
26343010,2023/12/02,22,,,,,,,,,,,3,,,,,
26343010,2023/12/02,23,,,,,,,,,,,3,,,,,
26343010,2023/12/02,24,,,,,,,,,,,4,,,,,
26343010,2023/12/03,01,,,,,,,,,,,3,,,,,
26343010,2023/12/03,02,,,,,,,,,,,5,,,,,
26343010,2023/12/03,03,,,,,,,,,,,5,,,,,
26343010,2023/12/03,04,,,,,,,,,,,3,,,,,
26343010,2023/12/03,05,,,,,,,,,,,6,,,,,
26343010,2023/12/03,06,,,,,,,,,,,4,,,,,
26343010,2023/12/03,07,,,,,,,,,,,5,,,,,
26343010,2023/12/03,08,,,,,,,,,,,4,,,,,
26343010,2023/12/03,09,,,,,,,,,,,7,,,,,
26343010,2023/12/03,10,,,,,,,,,,,10,,,,,
26343010,2023/12/03,11,,,,,,,,,,,7,,,,,
26343010,2023/12/03,12,,,,,,,,,,,9,,,,,
26343010,2023/12/03,13,,,,,,,,,,,9,,,,,
26343010,2023/12/03,14,,,,,,,,,,,9,,,,,
26343010,2023/12/03,15,,,,,,,,,,,6,,,,,
26343010,2023/12/03,16,,,,,,,,,,,5,,,,,
26343010,2023/12/03,17,,,,,,,,,,,2,,,,,
26343010,2023/12/03,18,,,,,,,,,,,3,,,,,
26343010,2023/12/03,19,,,,,,,,,,,2,,,,,
26343010,2023/12/03,20,,,,,,,,,,,2,,,,,
26343010,2023/12/03,21,,,,,,,,,,,3,,,,,
26343010,2023/12/03,22,,,,,,,,,,,4,,,,,
26343010,2023/12/03,23,,,,,,,,,,,4,,,,,
26343010,2023/12/03,24,,,,,,,,,,,3,,,,,
26343010,2023/12/04,01,,,,,,,,,,,3,,,,,
26343010,2023/12/04,02,,,,,,,,,,,2,,,,,
26343010,2023/12/04,03,,,,,,,,,,,3,,,,,
26343010,2023/12/04,04,,,,,,,,,,,4,,,,,
26343010,2023/12/04,05,,,,,,,,,,,3,,,,,
26343010,2023/12/04,06,,,,,,,,,,,2,,,,,
26343010,2023/12/04,07,,,,,,,,,,,3,,,,,
26343010,2023/12/04,08,,,,,,,,,,,4,,,,,
26343010,2023/12/04,09,,,,,,,,,,,5,,,,,
26343010,2023/12/04,10,,,,,,,,,,,5,,,,,
26343010,2023/12/04,11,,,,,,,,,,,6,,,,,
26343010,2023/12/04,12,,,,,,,,,,,6,,,,,
26343010,2023/12/04,13,,,,,,,,,,,3,,,,,
26343010,2023/12/04,14,,,,,,,,,,,5,,,,,
26343010,2023/12/04,15,,,,,,,,,,,5,,,,,
26343010,2023/12/04,16,,,,,,,,,,,7,,,,,
26343010,2023/12/04,17,,,,,,,,,,,14,,,,,
26343010,2023/12/04,18,,,,,,,,,,,10,,,,,
26343010,2023/12/04,19,,,,,,,,,,,11,,,,,
26343010,2023/12/04,20,,,,,,,,,,,10,,,,,
26343010,2023/12/04,21,,,,,,,,,,,8,,,,,
26343010,2023/12/04,22,,,,,,,,,,,7,,,,,
26343010,2023/12/04,23,,,,,,,,,,,7,,,,,
26343010,2023/12/04,24,,,,,,,,,,,7,,,,,
26343010,2023/12/05,01,,,,,,,,,,,8,,,,,
26343010,2023/12/05,02,,,,,,,,,,,7,,,,,
26343010,2023/12/05,03,,,,,,,,,,,6,,,,,
26343010,2023/12/05,04,,,,,,,,,,,6,,,,,
26343010,2023/12/05,05,,,,,,,,,,,8,,,,,
26343010,2023/12/05,06,,,,,,,,,,,8,,,,,
26343010,2023/12/05,07,,,,,,,,,,,7,,,,,
26343010,2023/12/05,08,,,,,,,,,,,7,,,,,
26343010,2023/12/05,09,,,,,,,,,,,10,,,,,
26343010,2023/12/05,10,,,,,,,,,,,10,,,,,
26343010,2023/12/05,11,,,,,,,,,,,11,,,,,
26343010,2023/12/05,12,,,,,,,,,,,10,,,,,
26343010,2023/12/05,13,,,,,,,,,,,12,,,,,
26343010,2023/12/05,14,,,,,,,,,,,-,,,,,
26343010,2023/12/05,15,,,,,,,,,,,11,,,,,
26343010,2023/12/05,16,,,,,,,,,,,11,,,,,
26343010,2023/12/05,17,,,,,,,,,,,9,,,,,
26343010,2023/12/05,18,,,,,,,,,,,10,,,,,
26343010,2023/12/05,19,,,,,,,,,,,9,,,,,
26343010,2023/12/05,20,,,,,,,,,,,8,,,,,
26343010,2023/12/05,21,,,,,,,,,,,8,,,,,
26343010,2023/12/05,22,,,,,,,,,,,8,,,,,
26343010,2023/12/05,23,,,,,,,,,,,5,,,,,
26343010,2023/12/05,24,,,,,,,,,,,6,,,,,
26343010,2023/12/06,01,,,,,,,,,,,8,,,,,
26343010,2023/12/06,02,,,,,,,,,,,7,,,,,
26343010,2023/12/06,03,,,,,,,,,,,7,,,,,
26343010,2023/12/06,04,,,,,,,,,,,8,,,,,
26343010,2023/12/06,05,,,,,,,,,,,8,,,,,
26343010,2023/12/06,06,,,,,,,,,,,8,,,,,
26343010,2023/12/06,07,,,,,,,,,,,8,,,,,
26343010,2023/12/06,08,,,,,,,,,,,10,,,,,
26343010,2023/12/06,09,,,,,,,,,,,5,,,,,
26343010,2023/12/06,10,,,,,,,,,,,15,,,,,
26343010,2023/12/06,11,,,,,,,,,,,13,,,,,
26343010,2023/12/06,12,,,,,,,,,,,13,,,,,
26343010,2023/12/06,13,,,,,,,,,,,15,,,,,
26343010,2023/12/06,14,,,,,,,,,,,12,,,,,
26343010,2023/12/06,15,,,,,,,,,,,11,,,,,
26343010,2023/12/06,16,,,,,,,,,,,10,,,,,
26343010,2023/12/06,17,,,,,,,,,,,18,,,,,
26343010,2023/12/06,18,,,,,,,,,,,15,,,,,
26343010,2023/12/06,19,,,,,,,,,,,14,,,,,
26343010,2023/12/06,20,,,,,,,,,,,15,,,,,
26343010,2023/12/06,21,,,,,,,,,,,16,,,,,
26343010,2023/12/06,22,,,,,,,,,,,14,,,,,
26343010,2023/12/06,23,,,,,,,,,,,12,,,,,
26343010,2023/12/06,24,,,,,,,,,,,11,,,,,
26343010,2023/12/07,01,,,,,,,,,,,11,,,,,
26343010,2023/12/07,02,,,,,,,,,,,10,,,,,
26343010,2023/12/07,03,,,,,,,,,,,10,,,,,
26343010,2023/12/07,04,,,,,,,,,,,10,,,,,
26343010,2023/12/07,05,,,,,,,,,,,9,,,,,
26343010,2023/12/07,06,,,,,,,,,,,8,,,,,
26343010,2023/12/07,07,,,,,,,,,,,9,,,,,
26343010,2023/12/07,08,,,,,,,,,,,10,,,,,
26343010,2023/12/07,09,,,,,,,,,,,7,,,,,
26343010,2023/12/07,10,,,,,,,,,,,13,,,,,
26343010,2023/12/07,11,,,,,,,,,,,31,,,,,
26343010,2023/12/07,12,,,,,,,,,,,31,,,,,
26343010,2023/12/07,13,,,,,,,,,,,17,,,,,
26343010,2023/12/07,14,,,,,,,,,,,12,,,,,
26343010,2023/12/07,15,,,,,,,,,,,9,,,,,
26343010,2023/12/07,16,,,,,,,,,,,5,,,,,
26343010,2023/12/07,17,,,,,,,,,,,7,,,,,
26343010,2023/12/07,18,,,,,,,,,,,8,,,,,
26343010,2023/12/07,19,,,,,,,,,,,9,,,,,
26343010,2023/12/07,20,,,,,,,,,,,11,,,,,
26343010,2023/12/07,21,,,,,,,,,,,8,,,,,
26343010,2023/12/07,22,,,,,,,,,,,9,,,,,
26343010,2023/12/07,23,,,,,,,,,,,9,,,,,
26343010,2023/12/07,24,,,,,,,,,,,13,,,,,
26343010,2023/12/08,01,,,,,,,,,,,11,,,,,
26343010,2023/12/08,02,,,,,,,,,,,9,,,,,
26343010,2023/12/08,03,,,,,,,,,,,8,,,,,
26343010,2023/12/08,05,,,,,,,,,,,-,,,,,
26343010,2023/12/08,06,,,,,,,,,,,8,,,,,
26343010,2023/12/08,07,,,,,,,,,,,7,,,,,
26343010,2023/12/08,08,,,,,,,,,,,7,,,,,
26343010,2023/12/08,09,,,,,,,,,,,10,,,,,
26343010,2023/12/08,10,,,,,,,,,,,22,,,,,
26343010,2023/12/08,11,,,,,,,,,,,23,,,,,
26343010,2023/12/08,12,,,,,,,,,,,26,,,,,
26343010,2023/12/08,13,,,,,,,,,,,23,,,,,
26343010,2023/12/08,14,,,,,,,,,,,24,,,,,
26343010,2023/12/08,15,,,,,,,,,,,21,,,,,
26343010,2023/12/08,16,,,,,,,,,,,24,,,,,
