測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26322020,2024/02/01,01,0.001,0,0.015,0.015,,0.020,0.09,2.02,2.11,0.031,11,,,,,
26322020,2024/02/01,02,0.001,0,0.010,0.010,,0.025,0.07,2.00,2.07,0.014,5,,,,,
26322020,2024/02/01,03,-,-,-,-,,-,-,-,-,-,-,,,,,
26322020,2024/02/01,04,-,-,-,-,,-,-,-,-,-,-,,,,,
26322020,2024/02/01,05,-,-,-,-,,-,-,-,-,-,-,,,,,
26322020,2024/02/01,06,-,-,-,-,,-,-,-,-,-,-,,,,,
26322020,2024/02/01,07,0.001,0.010,0.026,0.036,,0.003,0.22,2.03,2.25,0.027,10,,,,,
26322020,2024/02/01,08,0.001,0.021,0.026,0.047,,0.002,0.23,2.04,2.27,0.032,11,,,,,
26322020,2024/02/01,09,0.001,0.018,0.024,0.042,,0.011,0.30,2.06,2.36,0.023,9,,,,,
26322020,2024/02/01,10,0.001,0.002,0.010,0.012,,0.031,0.06,1.99,2.05,0.013,8,,,,,
26322020,2024/02/01,11,-,0.001,0.005,0.006,,-,0.06,1.98,2.04,0.013,10,,,,,
26322020,2024/02/01,12,0.001,0,0.004,0.004,,0.044,0.06,2.00,2.06,0.017,12,,,,,
26322020,2024/02/01,13,0.001,0,0.004,0.004,,0.048,0.05,2.01,2.06,0.016,12,,,,,
26322020,2024/02/01,14,0.002,0,0.004,0.004,,0.051,0.05,2.01,2.06,0.026,19,,,,,
26322020,2024/02/01,15,0.001,0,0.004,0.004,,0.048,0.05,2.02,2.07,0.021,14,,,,,
26322020,2024/02/01,16,0.001,0,0.003,0.003,,0.044,0.04,2.01,2.05,0.008,4,,,,,
26322020,2024/02/01,17,0.001,0,0.002,0.002,,0.042,0.04,2.01,2.05,0.007,4,,,,,
26322020,2024/02/01,18,0.001,0,0.002,0.002,,0.040,0.05,2.01,2.06,0.007,2,,,,,
26322020,2024/02/01,19,0.001,0,0.003,0.003,,0.039,0.05,2.01,2.06,0.007,3,,,,,
26322020,2024/02/01,20,0.001,0,0.003,0.003,,0.039,0.03,2.02,2.05,0.006,2,,,,,
26322020,2024/02/01,21,0.001,0,0.002,0.002,,0.040,0.04,2.02,2.06,0.008,4,,,,,
26322020,2024/02/01,22,0.001,0,0.002,0.002,,0.041,0.03,2.02,2.05,0.007,4,,,,,
26322020,2024/02/01,23,0.001,0,0.002,0.002,,0.040,0.03,2.02,2.05,0.012,6,,,,,
26322020,2024/02/01,24,0.001,0,0.002,0.002,,0.043,0.02,2.02,2.04,0.009,6,,,,,
26322020,2024/02/02,01,0.001,0,0.002,0.002,,0.042,0.02,2.02,2.04,0.015,9,,,,,
26322020,2024/02/02,02,0.001,0,0.002,0.002,,0.042,0.02,2.02,2.04,0.016,9,,,,,
26322020,2024/02/02,03,0.001,0,0.002,0.002,,0.041,0.01,2.02,2.03,0.014,8,,,,,
26322020,2024/02/02,04,0.001,0,0.002,0.002,,0.040,0.04,2.01,2.05,0.015,8,,,,,
26322020,2024/02/02,05,0.001,0,0.003,0.003,,0.037,0.02,2.01,2.03,0.014,6,,,,,
26322020,2024/02/02,06,0.001,0,0.004,0.004,,0.036,0.03,2.01,2.04,0.015,8,,,,,
26322020,2024/02/02,07,0.001,0,0.005,0.005,,0.036,0.02,2.01,2.03,0.009,5,,,,,
26322020,2024/02/02,08,0.001,0.001,0.008,0.009,,0.034,0.02,2.02,2.04,0.011,6,,,,,
26322020,2024/02/02,09,0.001,0.004,0.016,0.020,,0.027,0.06,2.02,2.08,0.009,6,,,,,
26322020,2024/02/02,10,0.001,0.005,0.016,0.021,,0.028,0.11,2.02,2.13,0.010,7,,,,,
26322020,2024/02/02,11,0.001,0.002,0.006,0.008,,0.037,0.08,2.02,2.10,0.007,5,,,,,
26322020,2024/02/02,12,0.001,0.001,0.002,0.003,,0.041,0.03,2.01,2.04,0.006,5,,,,,
