測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26367010,2023/10/01,01,,,,,,,,,,,14,,,,,
26367010,2023/10/01,02,,,,,,,,,,,14,,,,,
26367010,2023/10/01,03,,,,,,,,,,,10,,,,,
26367010,2023/10/01,04,,,,,,,,,,,5,,,,,
26367010,2023/10/01,05,,,,,,,,,,,3,,,,,
26367010,2023/10/01,06,,,,,,,,,,,3,,,,,
26367010,2023/10/01,07,,,,,,,,,,,3,,,,,
26367010,2023/10/01,08,,,,,,,,,,,3,,,,,
26367010,2023/10/01,09,,,,,,,,,,,2,,,,,
26367010,2023/10/01,10,,,,,,,,,,,0,,,,,
26367010,2023/10/01,11,,,,,,,,,,,3,,,,,
26367010,2023/10/01,12,,,,,,,,,,,1,,,,,
26367010,2023/10/01,13,,,,,,,,,,,7,,,,,
26367010,2023/10/01,14,,,,,,,,,,,3,,,,,
26367010,2023/10/01,15,,,,,,,,,,,4,,,,,
26367010,2023/10/01,16,,,,,,,,,,,3,,,,,
26367010,2023/10/01,17,,,,,,,,,,,5,,,,,
26367010,2023/10/01,18,,,,,,,,,,,5,,,,,
26367010,2023/10/01,19,,,,,,,,,,,3,,,,,
26367010,2023/10/01,20,,,,,,,,,,,8,,,,,
26367010,2023/10/01,21,,,,,,,,,,,11,,,,,
26367010,2023/10/01,22,,,,,,,,,,,9,,,,,
26367010,2023/10/01,23,,,,,,,,,,,8,,,,,
26367010,2023/10/01,24,,,,,,,,,,,8,,,,,
26367010,2023/10/02,01,,,,,,,,,,,7,,,,,
26367010,2023/10/02,02,,,,,,,,,,,7,,,,,
26367010,2023/10/02,03,,,,,,,,,,,5,,,,,
26367010,2023/10/02,04,,,,,,,,,,,8,,,,,
26367010,2023/10/02,05,,,,,,,,,,,5,,,,,
26367010,2023/10/02,06,,,,,,,,,,,5,,,,,
26367010,2023/10/02,07,,,,,,,,,,,6,,,,,
26367010,2023/10/02,08,,,,,,,,,,,3,,,,,
26367010,2023/10/02,09,,,,,,,,,,,4,,,,,
26367010,2023/10/02,10,,,,,,,,,,,3,,,,,
26367010,2023/10/02,11,,,,,,,,,,,3,,,,,
26367010,2023/10/02,12,,,,,,,,,,,1,,,,,
26367010,2023/10/02,13,,,,,,,,,,,6,,,,,
26367010,2023/10/02,14,,,,,,,,,,,1,,,,,
26367010,2023/10/02,15,,,,,,,,,,,4,,,,,
26367010,2023/10/02,16,,,,,,,,,,,5,,,,,
26367010,2023/10/02,17,,,,,,,,,,,5,,,,,
26367010,2023/10/02,18,,,,,,,,,,,6,,,,,
26367010,2023/10/02,19,,,,,,,,,,,7,,,,,
26367010,2023/10/02,20,,,,,,,,,,,4,,,,,
26367010,2023/10/02,21,,,,,,,,,,,4,,,,,
26367010,2023/10/02,22,,,,,,,,,,,3,,,,,
26367010,2023/10/02,23,,,,,,,,,,,4,,,,,
26367010,2023/10/02,24,,,,,,,,,,,3,,,,,
26367010,2023/10/03,01,,,,,,,,,,,3,,,,,
26367010,2023/10/03,02,,,,,,,,,,,3,,,,,
26367010,2023/10/03,03,,,,,,,,,,,4,,,,,
26367010,2023/10/03,04,,,,,,,,,,,3,,,,,
26367010,2023/10/03,05,,,,,,,,,,,2,,,,,
26367010,2023/10/03,06,,,,,,,,,,,2,,,,,
26367010,2023/10/03,07,,,,,,,,,,,2,,,,,
26367010,2023/10/03,08,,,,,,,,,,,3,,,,,
26367010,2023/10/03,09,,,,,,,,,,,0,,,,,
26367010,2023/10/03,10,,,,,,,,,,,2,,,,,
26367010,2023/10/03,11,,,,,,,,,,,7,,,,,
26367010,2023/10/03,12,,,,,,,,,,,9,,,,,
26367010,2023/10/03,13,,,,,,,,,,,5,,,,,
26367010,2023/10/03,14,,,,,,,,,,,7,,,,,
26367010,2023/10/03,15,,,,,,,,,,,10,,,,,
26367010,2023/10/03,16,,,,,,,,,,,8,,,,,
26367010,2023/10/03,17,,,,,,,,,,,12,,,,,
26367010,2023/10/03,18,,,,,,,,,,,12,,,,,
26367010,2023/10/03,19,,,,,,,,,,,12,,,,,
26367010,2023/10/03,20,,,,,,,,,,,12,,,,,
26367010,2023/10/03,21,,,,,,,,,,,9,,,,,
26367010,2023/10/03,22,,,,,,,,,,,8,,,,,
26367010,2023/10/03,23,,,,,,,,,,,10,,,,,
26367010,2023/10/03,24,,,,,,,,,,,11,,,,,
26367010,2023/10/04,01,,,,,,,,,,,9,,,,,
26367010,2023/10/04,02,,,,,,,,,,,9,,,,,
26367010,2023/10/04,03,,,,,,,,,,,11,,,,,
26367010,2023/10/04,04,,,,,,,,,,,8,,,,,
26367010,2023/10/04,05,,,,,,,,,,,8,,,,,
26367010,2023/10/04,06,,,,,,,,,,,7,,,,,
26367010,2023/10/04,07,,,,,,,,,,,4,,,,,
26367010,2023/10/04,08,,,,,,,,,,,1,,,,,
26367010,2023/10/04,09,,,,,,,,,,,3,,,,,
26367010,2023/10/04,10,,,,,,,,,,,5,,,,,
26367010,2023/10/04,11,,,,,,,,,,,5,,,,,
26367010,2023/10/04,12,,,,,,,,,,,4,,,,,
26367010,2023/10/04,13,,,,,,,,,,,5,,,,,
26367010,2023/10/04,14,,,,,,,,,,,7,,,,,
26367010,2023/10/04,15,,,,,,,,,,,5,,,,,
26367010,2023/10/04,16,,,,,,,,,,,3,,,,,
26367010,2023/10/04,17,,,,,,,,,,,3,,,,,
26367010,2023/10/04,18,,,,,,,,,,,6,,,,,
26367010,2023/10/04,19,,,,,,,,,,,8,,,,,
26367010,2023/10/04,20,,,,,,,,,,,6,,,,,
26367010,2023/10/04,21,,,,,,,,,,,5,,,,,
26367010,2023/10/04,22,,,,,,,,,,,5,,,,,
26367010,2023/10/04,23,,,,,,,,,,,6,,,,,
26367010,2023/10/04,24,,,,,,,,,,,4,,,,,
26367010,2023/10/05,01,,,,,,,,,,,3,,,,,
26367010,2023/10/05,02,,,,,,,,,,,4,,,,,
26367010,2023/10/05,03,,,,,,,,,,,2,,,,,
26367010,2023/10/05,04,,,,,,,,,,,2,,,,,
26367010,2023/10/05,05,,,,,,,,,,,2,,,,,
26367010,2023/10/05,06,,,,,,,,,,,2,,,,,
26367010,2023/10/05,07,,,,,,,,,,,3,,,,,
26367010,2023/10/05,08,,,,,,,,,,,4,,,,,
26367010,2023/10/05,09,,,,,,,,,,,5,,,,,
26367010,2023/10/05,10,,,,,,,,,,,6,,,,,
26367010,2023/10/05,11,,,,,,,,,,,8,,,,,
26367010,2023/10/05,12,,,,,,,,,,,7,,,,,
26367010,2023/10/05,13,,,,,,,,,,,5,,,,,
26367010,2023/10/05,14,,,,,,,,,,,5,,,,,
26367010,2023/10/05,15,,,,,,,,,,,6,,,,,
26367010,2023/10/05,16,,,,,,,,,,,4,,,,,
26367010,2023/10/05,17,,,,,,,,,,,6,,,,,
26367010,2023/10/05,18,,,,,,,,,,,6,,,,,
26367010,2023/10/05,19,,,,,,,,,,,6,,,,,
26367010,2023/10/05,20,,,,,,,,,,,4,,,,,
26367010,2023/10/05,21,,,,,,,,,,,7,,,,,
26367010,2023/10/05,22,,,,,,,,,,,5,,,,,
26367010,2023/10/05,23,,,,,,,,,,,5,,,,,
26367010,2023/10/05,24,,,,,,,,,,,3,,,,,
26367010,2023/10/06,01,,,,,,,,,,,4,,,,,
26367010,2023/10/06,02,,,,,,,,,,,4,,,,,
26367010,2023/10/06,03,,,,,,,,,,,5,,,,,
26367010,2023/10/06,04,,,,,,,,,,,4,,,,,
26367010,2023/10/06,05,,,,,,,,,,,5,,,,,
26367010,2023/10/06,06,,,,,,,,,,,3,,,,,
26367010,2023/10/06,07,,,,,,,,,,,3,,,,,
26367010,2023/10/06,08,,,,,,,,,,,2,,,,,
26367010,2023/10/06,09,,,,,,,,,,,2,,,,,
26367010,2023/10/06,10,,,,,,,,,,,2,,,,,
26367010,2023/10/06,11,,,,,,,,,,,3,,,,,
26367010,2023/10/06,12,,,,,,,,,,,4,,,,,
26367010,2023/10/06,13,,,,,,,,,,,7,,,,,
26367010,2023/10/06,14,,,,,,,,,,,2,,,,,
26367010,2023/10/06,15,,,,,,,,,,,4,,,,,
26367010,2023/10/06,16,,,,,,,,,,,5,,,,,
26367010,2023/10/06,17,,,,,,,,,,,5,,,,,
26367010,2023/10/06,18,,,,,,,,,,,7,,,,,
26367010,2023/10/06,19,,,,,,,,,,,6,,,,,
26367010,2023/10/06,20,,,,,,,,,,,6,,,,,
26367010,2023/10/06,21,,,,,,,,,,,6,,,,,
26367010,2023/10/06,22,,,,,,,,,,,5,,,,,
26367010,2023/10/06,23,,,,,,,,,,,5,,,,,
26367010,2023/10/06,24,,,,,,,,,,,4,,,,,
26367010,2023/10/07,01,,,,,,,,,,,3,,,,,
26367010,2023/10/07,02,,,,,,,,,,,4,,,,,
26367010,2023/10/07,03,,,,,,,,,,,5,,,,,
26367010,2023/10/07,04,,,,,,,,,,,5,,,,,
26367010,2023/10/07,05,,,,,,,,,,,5,,,,,
26367010,2023/10/07,06,,,,,,,,,,,5,,,,,
26367010,2023/10/07,07,,,,,,,,,,,5,,,,,
26367010,2023/10/07,08,,,,,,,,,,,3,,,,,
26367010,2023/10/07,09,,,,,,,,,,,3,,,,,
