測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26367010,2023/08/01,01,,,,,,,,,,,5,,,,,
26367010,2023/08/01,02,,,,,,,,,,,4,,,,,
26367010,2023/08/01,03,,,,,,,,,,,4,,,,,
26367010,2023/08/01,04,,,,,,,,,,,4,,,,,
26367010,2023/08/01,05,,,,,,,,,,,4,,,,,
26367010,2023/08/01,06,,,,,,,,,,,4,,,,,
26367010,2023/08/01,07,,,,,,,,,,,3,,,,,
26367010,2023/08/01,08,,,,,,,,,,,4,,,,,
26367010,2023/08/01,09,,,,,,,,,,,6,,,,,
26367010,2023/08/01,10,,,,,,,,,,,9,,,,,
26367010,2023/08/01,11,,,,,,,,,,,11,,,,,
26367010,2023/08/01,12,,,,,,,,,,,12,,,,,
26367010,2023/08/01,13,,,,,,,,,,,10,,,,,
26367010,2023/08/01,14,,,,,,,,,,,10,,,,,
26367010,2023/08/01,15,,,,,,,,,,,8,,,,,
26367010,2023/08/01,16,,,,,,,,,,,8,,,,,
26367010,2023/08/01,17,,,,,,,,,,,11,,,,,
26367010,2023/08/01,18,,,,,,,,,,,2,,,,,
26367010,2023/08/01,19,,,,,,,,,,,2,,,,,
26367010,2023/08/01,20,,,,,,,,,,,4,,,,,
26367010,2023/08/01,21,,,,,,,,,,,2,,,,,
26367010,2023/08/01,22,,,,,,,,,,,2,,,,,
26367010,2023/08/01,23,,,,,,,,,,,3,,,,,
26367010,2023/08/01,24,,,,,,,,,,,3,,,,,
26367010,2023/08/02,01,,,,,,,,,,,3,,,,,
26367010,2023/08/02,02,,,,,,,,,,,4,,,,,
26367010,2023/08/02,03,,,,,,,,,,,2,,,,,
26367010,2023/08/02,04,,,,,,,,,,,3,,,,,
26367010,2023/08/02,05,,,,,,,,,,,2,,,,,
26367010,2023/08/02,06,,,,,,,,,,,0,,,,,
26367010,2023/08/02,07,,,,,,,,,,,1,,,,,
26367010,2023/08/02,08,,,,,,,,,,,2,,,,,
26367010,2023/08/02,09,,,,,,,,,,,5,,,,,
26367010,2023/08/02,10,,,,,,,,,,,8,,,,,
26367010,2023/08/02,11,,,,,,,,,,,7,,,,,
26367010,2023/08/02,12,,,,,,,,,,,8,,,,,
26367010,2023/08/02,13,,,,,,,,,,,7,,,,,
26367010,2023/08/02,14,,,,,,,,,,,8,,,,,
26367010,2023/08/02,15,,,,,,,,,,,5,,,,,
26367010,2023/08/02,16,,,,,,,,,,,6,,,,,
26367010,2023/08/02,17,,,,,,,,,,,5,,,,,
26367010,2023/08/02,18,,,,,,,,,,,5,,,,,
26367010,2023/08/02,19,,,,,,,,,,,7,,,,,
26367010,2023/08/02,20,,,,,,,,,,,2,,,,,
26367010,2023/08/02,21,,,,,,,,,,,5,,,,,
26367010,2023/08/02,22,,,,,,,,,,,5,,,,,
26367010,2023/08/02,23,,,,,,,,,,,5,,,,,
26367010,2023/08/02,24,,,,,,,,,,,5,,,,,
